"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","355","24","353","25"
"Mean","8.421","103.864","8.471","99.220"
"Median","0.343","22.191","0.329","35.432"
"Mode","0.270","All values","0.240","All values"
"SD","56.789","157.641","56.946","142.290"
"Min","0.015","0.074","0.028","0.298"
"Max","593.584","634.468","593.614","502.453"
"Blank",,,,
"1","0.193","16.624","0.223","17.003"
"2","16.593","20.217","16.595","18.339"
"3","0.211","19.153","0.179","16.702"
"4","0.059","19.528","0.059","24.598"
"5","0.150","114.464","0.149","114.983"
"6","0.372","26.620","0.388","29.278"
"7","18.601","17.911","18.586","0.403"
"8","0.448","83.418","0.448","83.807"
"9","0.134","16.048","0.149","35.916"
"10","0.314","21.951","0.298","2.865"
"11","0.509","17.406","0.509","35.769"
"12","0.030","54.247","0.030","35.432"
"13","0.492","4.355","0.507","4.610"
"14","16.833","195.159","16.818","215.457"
"15","0.359","78.105","0.359","60.565"
"16","0.329","13.406","0.344","9.629"
"17","0.119","0.074","0.179","0.837"
"18","0.508","337.474","0.432","359.794"
"19","0.179","120.796","0.195","98.327"
"20","0.448","0.734","0.433","0.298"
"21","0.075","22.432","0.134","22.341"
"22","15.728","463.832","15.668","485.989"
"23","0.359","634.468","0.359","132.258"
"24","0.224","194.311","0.224","502.453"
"25","0.626",,"0.626","172.840"
"26","0.075",,"0.075",
"27","0.599",,"0.628",
"28","0.522",,"0.569",
"29","0.389",,"0.328",
"30","0.538",,"0.598",
"31","0.568",,"0.224",
"32","0.210",,"0.405",
"33","104.942",,"0.120",
"34","1.888",,"105.811",
"35","0.343",,"0.644",
"36","2.800",,"0.330",
"37","0.149",,"0.358",
"38","0.343",,"2.785",
"39","0.493",,"0.178",
"40","0.509",,"0.479",
"41","0.433",,"0.329",
"42","0.179",,"0.598",
"43","0.793",,"0.343",
"44","0.897",,"0.239",
"45","0.268",,"0.763",
"46","0.120",,"0.867",
"47","0.135",,"0.269",
"48","0.179",,"0.134",
"49","0.045",,"0.135",
"50","20.673",,"0.164",
"51","1.855",,"0.060",
"52","0.180",,"20.657",
"53","0.209",,"1.855",
"54","0.044",,"0.180",
"55","0.253",,"0.209",
"56","0.061",,"0.045",
"57","0.344",,"0.253",
"58","0.180",,"0.091",
"59","0.254",,"0.329",
"60","0.045",,"0.180",
"61","0.238",,"0.240",
"62","0.674",,"0.043",
"63","0.375",,"0.254",
"64","0.435",,"0.899",
"65","0.463",,"0.540",
"66","0.060",,"0.463",
"67","106.977",,"0.030",
"68","1.079",,"0.060",
"69","0.735",,"106.978",
"70","0.360",,"1.394",
"71","0.209",,"0.419",
"72","0.447",,"0.360",
"73","0.195",,"0.225",
"74","0.314",,"0.478",
"75","0.463",,"0.163",
"76","0.178",,"0.613",
"77","0.360",,"0.165",
"78","0.539",,"0.180",
"79","0.974",,"0.509",
"80","0.614",,"1.155",
"81","0.030",,"0.269",
"82","0.973",,"0.538",
"83","0.165",,"0.675",
"84","0.283",,"0.449",
"85","0.405",,"0.045",
"86","0.194",,"0.283",
"87","0.119",,"0.463",
"88","0.254",,"0.224",
"89","0.449",,"0.045",
"90","0.449",,"0.420",
"91","0.568",,"0.283",
"92","28.443",,"0.675",
"93","0.375",,"0.628",
"94","0.059",,"28.158",
"95","0.300",,"0.360",
"96","0.103",,"0.059",
"97","0.076",,"0.375",
"98","0.418",,"0.028",
"99","0.045",,"0.105",
"100","0.463",,"0.389",
"101","0.194",,"0.061",
"102","0.344",,"0.448",
"103","0.060",,"0.240",
"104","0.283",,"0.299",
"105","1.171",,"0.060",
"106","0.344",,"0.313",
"107","0.314",,"1.170",
"108","0.314",,"0.494",
"109","0.464",,"0.151",
"110","0.689",,"0.449",
"111","0.105",,"0.793",
"112","0.629",,"0.209",
"113","0.044",,"0.105",
"114","0.374",,"0.629",
"115","0.644",,"0.060",
"116","0.749",,"0.688",
"117","0.853",,"0.330",
"118","0.449",,"0.822",
"119","0.569",,"1.035",
"120","0.270",,"0.269",
"121","0.254",,"0.480",
"122","238.753",,"0.388",
"123","0.869",,"0.151",
"124","0.419",,"239.458",
"125","0.629",,"0.449",
"126","0.538",,"0.615",
"127","0.165",,"0.569",
"128","0.628",,"0.193",
"129","0.315",,"0.359",
"130","0.463",,"0.345",
"131","0.030",,"0.750",
"132","0.389",,"0.028",
"133","0.044",,"0.089",
"134","0.717",,"0.988",
"135","0.329",,"0.119",
"136","0.240",,"0.328",
"137","0.059",,"0.254",
"138","0.509",,"0.389",
"139","0.059",,"0.163",
"140","0.240",,"0.090",
"141","0.359",,"0.195",
"142","0.254",,"0.373",
"143","0.074",,"0.254",
"144","0.419",,"0.269",
"145","0.270",,"0.211",
"146","0.285",,"1.665",
"147","1.153",,"0.179",
"148","0.434",,"0.313",
"149","0.357",,"0.358",
"150","0.045",,"0.045",
"151","0.300",,"0.300",
"152","0.479",,"0.493",
"153","0.374",,"0.943",
"154","0.644",,"0.045",
"155","0.567",,"0.582",
"156","0.045",,"0.224",
"157","0.388",,"0.195",
"158","0.688",,"1.001",
"159","0.403",,"0.450",
"160","0.419",,"0.254",
"161","0.330",,"0.209",
"162","0.134",,"0.150",
"163","411.704",,"411.659",
"164","0.119",,"0.284",
"165","0.479",,"0.615",
"166","0.390",,"0.240",
"167","0.329",,"0.224",
"168","0.433",,"0.344",
"169","0.285",,"0.345",
"170","0.149",,"0.134",
"171","0.209",,"0.209",
"172","0.345",,"0.404",
"173","0.344",,"0.523",
"174","0.015",,"0.089",
"175","0.358",,"0.254",
"176","0.180",,"0.597",
"177","0.240",,"1.440",
"178","1.843",,"0.299",
"179","0.329",,"0.058",
"180","0.044",,"0.256",
"181","0.269",,"0.163",
"182","0.134",,"0.345",
"183","0.314",,"0.285",
"184","0.346",,"0.628",
"185","0.344",,"0.088",
"186","0.375",,"0.181",
"187","0.180",,"0.240",
"188","0.194",,"0.298",
"189","0.328",,"0.464",
"190","0.269",,"0.061",
"191","0.270",,"0.134",
"192","0.134",,"0.284",
"193","0.135",,"0.509",
"194","0.567",,"0.240",
"195","0.331",,"0.465",
"196","0.450",,"0.284",
"197","0.299",,"0.074",
"198","0.029",,"0.480",
"199","0.523",,"0.450",
"200","0.331",,"0.210",
"201","0.178",,"0.509",
"202","0.659",,"0.105",
"203","0.030",,"0.118",
"204","0.149",,"0.809",
"205","0.855",,"0.345",
"206","0.328",,"0.808",
"207","0.270",,"0.705",
"208","0.794",,"0.539",
"209","0.779",,"0.538",
"210","0.269",,"0.464",
"211","0.959",,"568.454",
"212","568.440",,"0.494",
"213","0.224",,"0.149",
"214","0.358",,"16.334",
"215","15.945",,"0.134",
"216","0.583",,"0.105",
"217","0.045",,"0.658",
"218","0.628",,"1.572",
"219","1.616",,"0.240",
"220","0.269",,"0.285",
"221","0.300",,"0.283",
"222","0.284",,"0.120",
"223","0.119",,"1.675",
"224","1.660",,"0.089",
"225","0.105",,"0.299",
"226","0.269",,"0.298",
"227","0.314",,"0.238",
"228","0.269",,"0.045",
"229","0.045",,"0.614",
"230","0.568",,"0.329",
"231","0.375",,"0.224",
"232","0.163",,"0.478",
"233","0.493",,"0.434",
"234","0.389",,"0.298",
"235","0.149",,"0.343",
"236","0.508",,"0.314",
"237","0.389",,"0.584",
"238","0.418",,"0.253",
"239","0.374",,"0.659",
"240","0.643",,"0.298",
"241","0.359",,"0.435",
"242","0.180",,"0.614",
"243","0.330",,"0.091",
"244","0.615",,"0.298",
"245","0.045",,"0.073",
"246","0.327",,"0.675",
"247","0.164",,"0.163",
"248","0.585",,"1.093",
"249","0.554",,"0.075",
"250","0.703",,"0.240",
"251","0.164",,"0.315",
"252","0.120",,"0.538",
"253","0.480",,"0.193",
"254","0.493",,"0.361",
"255","0.269",,"0.538",
"256","0.569",,"0.194",
"257","0.254",,"0.134",
"258","0.105",,"0.135",
"259","0.194",,"0.314",
"260","0.314",,"0.269",
"261","0.194",,"0.225",
"262","0.300",,"0.599",
"263","0.374",,"0.119",
"264","0.299",,"0.403",
"265","0.089",,"0.105",
"266","0.449",,"0.959",
"267","0.420",,"0.074",
"268","0.628",,"0.029",
"269","0.045",,"0.825",
"270","0.735",,"0.178",
"271","0.253",,"1.199",
"272","1.213",,"0.119",
"273","0.061",,"593.614",
"274","593.584",,"1.572",
"275","1.661",,"4.462",
"276","4.447",,"0.778",
"277","0.628",,"0.179",
"278","0.269",,"1.289",
"279","1.139",,"0.210",
"280","0.403",,"0.417",
"281","0.432",,"0.239",
"282","0.223",,"3.053",
"283","3.083",,"0.210",
"284","0.195",,"0.388",
"285","0.389",,"0.285",
"286","0.179",,"1.153",
"287","1.257",,"0.073",
"288","0.090",,"0.405",
"289","0.405",,"0.373",
"290","0.208",,"0.135",
"291","0.300",,"0.284",
"292","0.194",,"0.329",
"293","0.419",,"0.119",
"294","0.119",,"0.554",
"295","0.463",,"0.465",
"296","0.525",,"0.463",
"297","0.284",,"0.614",
"298","0.807",,"1.707",
"299","1.693",,"0.330",
"300","0.120",,"0.134",
"301","0.359",,"0.255",
"302","0.269",,"0.344",
"303","0.194",,"0.135",
"304","0.269",,"0.478",
"305","0.403",,"0.704",
"306","0.704",,"0.255",
"307","0.330",,"0.269",
"308","0.284",,"0.538",
"309","0.418",,"0.121",
"310","0.239",,"0.059",
"311","0.046",,"0.539",
"312","0.419",,"0.299",
"313","0.403",,"0.346",
"314","0.300",,"0.733",
"315","0.106",,"0.420",
"316","0.644",,"1.140",
"317","0.238",,"0.029",
"318","0.540",,"0.465",
"319","0.869",,"0.164",
"320","0.344",,"0.165",
"321","0.180",,"0.343",
"322","0.255",,"0.224",
"323","0.342",,"0.224",
"324","0.224",,"0.809",
"325","0.240",,"0.180",
"326","0.298",,"0.224",
"327","0.661",,"0.105",
"328","0.150",,"0.268",
"329","0.210",,"0.900",
"330","0.253",,"0.253",
"331","0.853",,"0.704",
"332","0.164",,"0.150",
"333","0.719",,"0.373",
"334","0.224",,"0.195",
"335","0.403",,"0.164",
"336","0.225",,"0.898",
"337","0.044",,"0.134",
"338","0.973",,"0.480",
"339","0.135",,"1.318",
"340","0.343",,"0.210",
"341","1.483",,"0.314",
"342","0.210",,"0.374",
"343","0.315",,"0.764",
"344","0.358",,"0.344",
"345","0.793",,"0.958",
"346","0.315",,"0.255",
"347","0.989",,"0.195",
"348","0.255",,"1.451",
"349","0.195",,"397.814",
"350","1.406",,"1.766",
"351","397.799",,"290.003",
"352","0.854",,"0.569",
"353","290.915",,"0.990",
"354","0.150",,,
"355","0.644",,,
