"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","548","160","547","160"
"Mean","2.257","8.124","2.261","8.111"
"Median","0.426","6.297","0.374","6.237"
"Mode","0.240","5.719, 5.822, 6.065, 6.947","0.255","All values"
"SD","5.927","10.198","5.988","10.549"
"Min","0.059","1.049","0.044","0.495"
"Max","110.493","104.156","110.987","113.783"
"Blank",,,,
"1","0.600","5.875","0.314","5.632"
"2","0.299","5.513","0.375","5.528"
"3","4.842","5.930","5.186","5.988"
"4","0.554","6.184","0.299","6.966"
"5","0.389","6.671","0.269","5.998"
"6","0.224","5.637","0.105","5.980"
"7","4.359","6.024","4.973","6.383"
"8","0.899","6.457","0.373","5.680"
"9","4.645","5.096","5.034","4.496"
"10","0.582","5.604","0.672","6.740"
"11","0.748","6.396","0.210","5.784"
"12","0.208","5.558","0.194","5.254"
"13","4.431","5.718","4.581","6.158"
"14","0.210","5.424","0.060","6.302"
"15","0.193","6.721","0.493","5.808"
"16","0.375","5.856","0.059","5.486"
"17","0.105","5.632","0.254","6.244"
"18","0.419","5.974","0.704","5.274"
"19","5.904","5.367","5.664","5.438"
"20","0.375","5.689","0.285","6.155"
"21","0.256","5.799","0.224","5.993"
"22","0.179","5.885","0.360","5.290"
"23","5.039","5.830","4.902","6.520"
"24","0.240","7.179","0.269","6.412"
"25","0.193","5.110","0.179","5.225"
"26","0.179","5.419","0.225","5.230"
"27","0.329","5.784","0.209","6.244"
"28","5.036","6.393","5.260","6.185"
"29","0.405","5.796","0.270","5.242"
"30","0.300","5.270","0.165","5.120"
"31","0.075","5.301","0.075","5.882"
"32","0.103","5.822","0.164","5.480"
"33","5.453","5.049","5.528","5.855"
"34","0.240","5.687","0.404","5.482"
"35","0.359","5.497","0.119","5.044"
"36","0.149","5.137","0.463","6.292"
"37","4.945","7.022","4.692","6.496"
"38","0.225","6.200","0.164","5.813"
"39","0.179","6.064","0.210","3.536"
"40","4.076","2.112","4.121","4.418"
"41","0.269","6.338","0.314","5.994"
"42","0.300","5.229","0.285","5.512"
"43","0.329","4.823","0.254","5.030"
"44","0.298","5.583","0.329","5.396"
"45","0.240","4.782","0.164","4.806"
"46","0.193","4.730","0.149","4.968"
"47","5.167","5.478","6.426","5.133"
"48","5.829","5.269","4.721","5.197"
"49","0.314","5.764","0.492","6.125"
