"Name","Value"
"Schedule Name","FR3_250823"
"Version","N/A"
"Environment","Chamber 3 [1]"
"Machine Name","DESKTOP-73QI2H7"
"Date/Time","11/06/2023 17:23:06"
"Database","*DEFAULT"
"Schedule Run ID","634"
"Finalized","No"
"Record Count","3550"
"Animal ID","00394"
"Application_Version","ABET II Touch 19.11.21.0"
"Max_Number_Trials","0"
"Max_Schedule_Time","3600"
"Notes","06112303"
"Schedule_Start_Time","2023-11-06T17:23:06.216"
"User","CQP"
"Evnt_Time","Evnt_ID","Event_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"0","28","Input Definition","(SYSTEM)","","0","2","Nose_Poke #1","8","Tray #1","9","","0","","0","","0"
"0","27","Output Definition","(SYSTEM)","","0","5","Feeder #1","17","Pump #1","18","White_Noise #1","20","fans #1","22","Chamber_Light #1","23"
"0","27","Output Definition","(SYSTEM)","","0","5","Tone #1","24","Tone #2","25","Tone #3","26","NP_Light #1","27","TrayLight #1","28"
"0","27","Output Definition","(SYSTEM)","","0","1","NP_Light #3","29","","0","","0","","0","","0"
"0","16","Variable Event","_Schedule_Timer","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","_Trial_Counter","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","_Trial_Timer","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","Fixed_Ratio_Count","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","Fixed_Ratio_Value","","0","1","Value","3","","0","","0","","0","","0"
"0","16","Variable Event","Volume","","0","1","Value","2222","","0","","0","","0","","0"
"0","0","Schedule Startup Event","(SYSTEM)","","0","0","","0","","0","","0","","0","","0"
"0","29","Timer Event","_Schedule_Timer","","0","1","Value","0","","0","","0","","0","","0"
"0.001","21","Group Change Event","Group Change","","0","1","New Group","1","","0","","0","","0","","0"
"0.001","1","Condition Event","Start FR","","1","0","","0","","0","","0","","0","","0"
"0.001","3","Output On Event","Chamber_Light #1","","1","0","","0","","0","","0","","0","","0"
"0.001","7","Pulse Output Event","Pump #1","","1","1","Duration","0.05","","0","","0","","0","","0"
"0.001","21","Group Change Event","Group Change","","1","1","New Group","2","","0","","0","","0","","0"
"7.736","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"7.736","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"7.736","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","1","","0","","0","","0","","0"
"7.736","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"7.826","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"8.006","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"8.006","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"8.006","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","2","","0","","0","","0","","0"
"8.006","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"8.336","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"8.696","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"10.645","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"11.365","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"11.365","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"11.365","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","3","","0","","0","","0","","0"
"11.365","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"11.365","1","Condition Event","FR Evaluation","","2","0","","0","","0","","0","","0","","0"
"11.365","7","Pulse Output Event","Pump #1","Sugar","2","1","Duration","2.222","","0","","0","","0","","0"
"11.365","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","0","","0","","0","","0","","0"
"11.365","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"11.59","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"11.845","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"12.055","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"12.535","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"12.565","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"13.046","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"30.325","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"31.39","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"31.39","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"31.39","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","1","","0","","0","","0","","0"
"31.39","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"31.539","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"31.689","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"31.689","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"31.689","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","2","","0","","0","","0","","0"
"31.689","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"31.929","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"32.153","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"32.153","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"32.153","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","3","","0","","0","","0","","0"
"32.153","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"32.153","1","Condition Event","FR Evaluation","","2","0","","0","","0","","0","","0","","0"
"32.153","7","Pulse Output Event","Pump #1","Sugar","2","1","Duration","2.222","","0","","0","","0","","0"
"32.153","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","0","","0","","0","","0","","0"
"32.153","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"32.334","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"32.618","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"53.044","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"53.914","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"53.914","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"53.914","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","1","","0","","0","","0","","0"
"53.914","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"54.049","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"54.109","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"54.109","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"54.109","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","2","","0","","0","","0","","0"
"54.109","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"54.244","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"54.334","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"54.334","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"54.334","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","3","","0","","0","","0","","0"
"54.334","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"54.334","1","Condition Event","FR Evaluation","","2","0","","0","","0","","0","","0","","0"
"54.334","7","Pulse Output Event","Pump #1","Sugar","2","1","Duration","2.222","","0","","0","","0","","0"
"54.334","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","0","","0","","0","","0","","0"
"54.334","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"54.544","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"54.694","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"54.694","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"54.694","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","1","","0","","0","","0","","0"
"54.694","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"54.754","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
