"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","458","152","451","152"
"Mean","2.893","8.714","2.938","8.743"
"Median","0.346","5.452","0.300","5.400"
"Mode","0.240","5.250","0.300","4.994"
"SD","10.253","16.281","10.342","16.432"
"Min","0.074","1.500","0.060","1.604"
"Max","152.148","145.023","152.192","143.688"
"Blank",,,,
"1","0.330","4.560","0.300","5.401"
"2","0.614","5.310","0.569","5.414"
"3","3.854","5.310","3.944","5.490"
"4","0.360","5.910","0.391","6.209"
"5","0.299","5.759","0.194","5.353"
"6","4.784","5.504","4.815","5.160"
"7","0.285","5.055","0.195","5.190"
"8","0.195","5.176","0.195","5.310"
"9","4.875","5.384","4.904","4.994"
"10","0.239","5.263","0.195","5.908"
"11","0.195","5.622","0.300","4.904"
"12","4.965","4.650","4.904","4.605"
"13","0.239","5.146","0.195","5.804"
"14","0.195","5.909","0.298","5.295"
"15","0.300","4.769","0.210","5.116"
"16","0.208","5.234","0.391","5.098"
"17","0.211","5.308","5.204","4.994"
"18","5.099","4.890","0.209","5.101"
"19","0.285","5.789","0.300","5.608"
"20","0.209","4.681","4.904","4.710"
"21","4.858","4.994","0.314","5.099"
"22","0.360","4.875","0.285","4.801"
"23","0.329","4.919","4.606","5.204"
"24","4.545","6.586","0.119","6.808"
"25","0.240","5.293","0.270","4.994"
"26","0.239","5.084","4.709","5.115"
"27","4.605","5.085","0.300","5.098"
"28","0.419","5.008","0.089","5.100"
"29","0.135","5.446","0.105","5.204"
"30","0.089","4.977","4.798","5.025"
"31","4.649","4.965","0.104","1.798"
"32","0.255","1.500","0.301","5.205"
"33","0.179","5.430","0.195","4.948"
"34","0.271","4.994","4.408","5.176"
"35","4.348","5.221","0.300","5.099"
"36","0.314","5.174","0.494","5.205"
"37","0.225","5.085","5.201","4.995"
"38","5.503","5.158","0.300","5.008"
"39","0.254","4.994","0.209","5.205"
"40","0.314","5.146","4.201","4.994"
"41","4.109","5.115","0.195","5.504"
"42","0.256","5.518","0.298","5.609"
"43","0.239","5.371","4.201","5.100"
"44","4.200","5.250","0.209","5.623"
"45","0.225","5.519","0.390","5.296"
"46","0.224","5.281","0.299","1.604"
"47","0.405","1.738","5.114","5.144"
"48","4.965","5.056","0.299","5.264"
