"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","644","115","660","115"
"Mean","5.495","30.765","5.361","30.732"
"Median","0.357","15.631","0.329","15.916"
"Mode","0.060","All values","0.240","All values"
"SD","24.677","51.209","24.430","50.821"
"Min","0.014","0.103","0.029","0.044"
"Max","339.641","339.670","340.119","329.066"
"Blank",,,,
"1","0.224","13.695","0.224","0.570"
"2","0.778","2.678","0.733","14.238"
"3","0.210","14.915","0.240","12.447"
"4","15.432","13.599","15.402","20.090"
"5","0.493","19.809","0.582","16.108"
"6","0.329","15.311","0.240","15.105"
"7","0.164","16.021","0.179","16.224"
"8","13.658","16.250","13.703","13.808"
"9","0.224","12.884","0.164","13.312"
"10","0.599","13.193","0.599","11.369"
"11","10.977","8.447","10.992","0.090"
"12","0.284","3.218","0.299","11.504"
"13","0.358","11.985","0.224","11.667"
"14","0.449","11.352","0.104","12.414"
"15","0.163","9.119","0.478","0.044"
"16","0.180","4.057","0.149","15.123"
"17","0.433","14.466","0.180","11.613"
"18","0.180","11.182","0.418","11.482"
"19","0.030","11.776","0.180","11.276"
"20","0.118","10.885","0.030","8.937"
"21","0.149","10.497","0.118","12.519"
"22","0.165","11.935","0.164","12.391"
"23","0.478","12.629","0.165","13.267"
"24","18.402","12.324","0.463","9.495"
"25","0.525","9.556","18.417","9.558"
"26","0.328","11.373","0.510","16.968"
"27","14.098","16.400","0.343","15.759"
"28","0.314","14.512","14.293","11.094"
"29","0.149","12.264","0.134","14.181"
"30","0.075","13.652","0.120","11.004"
"31","0.103","10.440","0.090","11.787"
"32","0.299","13.205","0.103","12.846"
"33","0.567","13.887","0.284","16.671"
"34","14.687","16.143","0.582","5.238"
"35","0.390","0.103","14.673","11.581"
"36","0.030","15.995","0.389","10.875"
"37","0.224","10.504","0.031","10.596"
"38","0.031","10.177","0.253","11.119"
"39","0.283","11.163","0.300","12.574"
"40","0.493","13.772","0.479","14.177"
"41","0.030","15.528","0.044","17.548"
"42","14.439","15.762","14.619","14.581"
"43","0.313","15.858","0.193","18.440"
"44","0.194","17.123","0.120","12.333"
"45","0.060","14.294","0.060","18.466"
"46","0.313","19.649","0.313","17.050"
"47","0.090","13.825","0.090","12.192"
"48","0.867","12.243","0.867","12.733"
"49","11.491","12.134","11.522","11.288"
"50","0.090","13.592","0.120","16.570"
"51","0.105","14.801","0.060","15.457"
"52","0.134","16.270","0.133","12.407"
"53","0.088","11.490","0.075","13.021"
"54","0.330","13.711","0.329","12.363"
"55","0.688","12.794","0.688","14.235"
"56","11.739","15.630","11.740","18.438"
"57","0.118","18.271","0.179","16.386"
"58","0.196","54.512","0.150","46.557"
"59","0.373","83.779","0.359","95.558"
"60","0.254","18.265","0.286","16.637"
"61","0.014","15.618","0.403","13.101"
"62","10.707","13.282","10.287","15.916"
"63","0.224","16.231","0.224","12.588"
"64","0.060","11.058","0.060","11.599"
"65","0.193","12.306","0.284","3.327"
"66","0.195","0.284","0.105","8.962"
"67","0.435","13.123","0.494","17.070"
"68","10.366","17.478","10.366","12.930"
"69","0.284","16.304","0.224","16.578"
"70","0.133","12.590","0.149","14.030"
"71","0.254","15.631","0.240","16.525"
"72","0.883","16.066","0.882","12.589"
"73","0.449","13.469","0.450","20.006"
"74","9.525","19.434","9.525","17.696"
"75","0.254","18.165","0.254","16.830"
"76","0.105","19.539","0.133","19.030"
"77","1.423","17.653","1.395","17.690"
"78","10.840","262.482","11.004","265.203"
"79","0.330","19.105","0.164","16.961"
"80","0.299","16.646","0.314","20.848"
"81","0.283","20.879","0.268","18.179"
"82","0.359","24.666","0.359","25.699"
"83","0.240","17.851","0.254","22.172"
"84","13.581","267.645","13.748","266.119"
"85","0.314","21.230","0.163","24.481"
"86","0.509","24.975","0.509","17.244"
"87","0.373","16.838","0.479","23.845"
"88","0.180","28.605","0.060","25.221"
"89","10.146","181.927","0.133","178.859"
"90","0.314","17.009","9.997","20.906"
"91","0.346","22.579","0.330","17.886"
"92","0.809","17.585","0.344","16.831"
"93","0.029","339.670","0.795","329.066"
"94","10.084","0.210","0.045","0.494"
"95","0.375","0.838","10.248","0.553"
"96","0.209","5.237","0.194","22.486"
"97","0.629","24.070","0.254","18.730"
"98","10.033","18.630","0.584","20.275"
"99","0.253","20.397","10.152","16.184"
"100","8.400","94.759","0.179","99.038"
"101","0.447","111.873","0.209","110.200"
"102","0.150","101.592","8.161","102.957"
"103","0.074","18.490","0.478","16.746"
"104","0.134","18.802","0.105","15.902"
"105","0.149","55.117","0.088","56.692"
"106","0.299","89.202","0.136","89.456"
"107","0.404","37.440","0.149","34.981"
"108","11.576","139.277","0.283","143.559"
"109","0.388","17.800","0.435","15.762"
"110","0.194","51.411","11.562","41.101"
"111","0.029","12.329","0.387","21.660"
"112","0.240","60.364","0.180","62.676"
"113","0.418","108.322","0.030","109.850"
"114","0.225","75.518","0.239","74.887"
"115","0.180","43.440","0.433","40.643"
"116","0.043",,"0.209",
"117","10.535",,"0.180",
"118","0.178",,"0.043",
"119","0.060",,"10.550",
"120","0.915",,"0.163",
"121","0.432",,"0.075",
"122","0.343",,"0.899",
"123","10.947",,"0.432",
"124","0.538",,"0.359",
"125","0.180",,"10.961",
"126","0.045",,"0.358",
"127","8.985",,"0.149",
"128","0.300",,"0.180",
"129","0.149",,"0.044",
"130","0.807",,"8.986",
"131","8.391",,"0.300",
"132","0.271",,"0.179",
"133","0.286",,"0.777",
"134","0.433",,"8.408",
"135","0.343",,"0.194",
"136","0.853",,"0.076",
"137","0.299",,"0.283",
"138","15.156",,"0.464",
"139","0.642",,"0.419",
"140","0.300",,"0.747",
"141","0.449",,"0.283",
"142","0.404",,"15.156",
"143","12.673",,"0.838",
"144","0.389",,"0.180",
"145","0.254",,"0.388",
"146","0.029",,"0.390",
"147","0.704",,"12.776",
"148","0.209",,"0.300",
"149","0.045",,"0.238",
"150","0.375",,"0.060",
"151","9.793",,"0.704",
"152","0.389",,"0.178",
"153","0.673",,"0.045",
"154","0.764",,"0.375",
"155","0.209",,"9.793",
"156","12.472",,"0.418",
"157","0.058",,"0.179",
"158","0.358",,"0.463",
"159","0.748",,"0.764",
"160","0.329",,"0.225",
"161","8.673",,"12.455",
"162","0.329",,"0.075",
"163","0.149",,"0.373",
"164","0.209",,"0.718",
"165","0.807",,"0.329",
"166","10.739",,"8.732",
"167","0.313",,"0.284",
"168","0.105",,"0.150",
"169","0.194",,"0.194",
"170","0.149",,"0.822",
"171","0.552",,"10.723",
"172","0.074",,"0.313",
"173","0.074",,"0.120",
"174","0.927",,"0.209",
"175","11.114",,"0.135",
"176","0.584",,"0.581",
"177","0.420",,"0.029",
"178","0.103",,"0.090",
"179","0.346",,"0.912",
"180","0.284",,"11.129",
"181","0.164",,"0.569",
"182","0.179",,"0.420",
"183","0.524",,"0.240",
"184","0.150",,"0.284",
"185","0.163",,"0.225",
"186","0.165",,"0.165",
"187","13.118",,"0.193",
"188","0.568",,"0.509",
"189","0.388",,"0.149",
"190","0.644",,"0.149",
"191","0.163",,"0.165",
"192","0.345",,"13.117",
"193","0.404",,"0.584",
"194","0.164",,"0.374",
"195","14.425",,"0.642",
"196","0.717",,"0.194",
"197","0.283",,"0.314",
"198","0.374",,"0.405",
"199","8.721",,"0.163",
"200","0.329",,"14.439",
"201","0.269",,"0.762",
"202","0.778",,"0.240",
"203","9.533",,"0.358",
"204","0.181",,"8.737",
"205","0.044",,"0.418",
"206","0.165",,"0.194",
"207","0.060",,"0.793",
"208","0.464",,"9.488",
"209","0.313",,"0.181",
"210","0.238",,"0.058",
"211","9.786",,"0.151",
"212","0.613",,"0.074",
"213","0.075",,"0.466",
"214","0.463",,"0.298",
"215","0.209",,"0.238",
"216","11.240",,"10.355",
"217","0.524",,"0.045",
"218","0.240",,"0.089",
"219","0.628",,"0.463",
"220","0.374",,"0.194",
"221","0.045",,"11.254",
"222","0.344",,"0.524",
"223","0.045",,"0.225",
"224","0.434",,"0.658",
"225","0.225",,"0.358",
"226","11.153",,"0.030",
"227","1.272",,"0.344",
"228","0.839",,"0.045",
"229","0.705",,"0.254",
"230","0.418",,"0.210",
"231","0.465",,"0.194",
"232","13.698",,"12.187",
"233","0.478",,"0.283",
"234","0.344",,"0.811",
"235","0.028",,"0.703",
"236","0.300",,"0.464",
"237","0.073",,"0.419",
"238","0.479",,"13.683",
"239","0.538",,"0.478",
"240","0.463",,"0.343",
"241","11.829",,"0.030",
"242","0.582",,"0.299",
"243","0.061",,"0.073",
"244","0.178",,"0.479",
"245","1.017",,"0.538",
"246","0.434",,"0.464",
"247","0.329",,"12.352",
"248","0.854",,"0.058",
"249","0.316",,"0.151",
"250","14.873",,"0.118",
"251","0.315",,"1.017",
"252","0.315",,"0.404",
"253","0.073",,"0.344",
"254","0.180",,"0.839",
"255","0.630",,"0.331",
"256","11.389",,"14.858",
"257","0.374",,"0.331",
"258","0.254",,"0.299",
"259","0.224",,"0.073",
"260","0.210",,"0.180",
"261","0.480",,"0.645",
"262","0.119",,"11.567",
"263","0.359",,"0.195",
"264","0.403",,"0.283",
"265","0.300",,"0.179",
"266","0.225",,"0.210",
"267","0.853",,"0.479",
"268","17.504",,"0.240",
"269","0.330",,"0.433",
"270","0.480",,"0.284",
"271","0.044",,"0.224",
"272","0.240",,"0.240",
"273","0.509",,"0.449",
"274","0.254",,"0.403",
"275","0.195",,"17.490",
"276","0.150",,"0.345",
"277","11.476",,"0.465",
"278","0.523",,"0.074",
"279","0.059",,"0.225",
"280","0.763",,"0.523",
"281","0.389",,"0.225",
"282","0.403",,"0.209",
"283","10.189",,"0.151",
"284","0.494",,"11.880",
"285","0.060",,"0.104",
"286","0.224",,"0.059",
"287","0.615",,"0.793",
"288","0.569",,"0.359",
"289","0.269",,"0.403",
"290","10.290",,"10.234",
"291","0.389",,"0.449",
"292","0.194",,"0.120",
"293","0.478",,"0.163",
"294","0.135",,"0.615",
"295","0.210",,"0.584",
"296","0.029",,"0.269",
"297","11.017",,"10.275",
"298","0.418",,"0.403",
"299","1.106",,"0.194",
"300","0.225",,"0.463",
"301","0.254",,"0.136",
"302","0.195",,"0.209",
"303","0.644",,"0.045",
"304","0.225",,"11.001",
"305","12.555",,"0.433",
"306","0.315",,"1.091",
"307","0.149",,"0.241",
"308","0.044",,"0.238",
"309","0.298",,"0.195",
"310","0.583",,"0.644",
"311","0.823",,"0.239",
"312","14.457",,"12.541",
"313","0.269",,"0.330",
"314","0.075",,"0.134",
"315","0.389",,"0.075",
"316","0.240",,"0.269",
"317","0.163",,"0.612",
"318","0.269",,"0.597",
"319","9.708",,"0.210",
"320","0.584",,"14.474",
"321","0.495",,"0.238",
"322","0.044",,"0.104",
"323","0.824",,"0.375",
"324","11.166",,"0.225",
"325","0.807",,"0.208",
"326","0.150",,"0.225",
"327","0.104",,"9.708",
"328","0.254",,"0.598",
"329","0.644",,"0.480",
"330","0.285",,"0.044",
"331","0.134",,"0.839",
"332","0.254",,"11.167",
"333","0.238",,"0.911",
"334","9.636",,"0.061",
"335","0.987",,"0.254",
"336","0.360",,"0.090",
"337","0.239",,"0.629",
"338","0.059",,"0.298",
"339","0.912",,"0.120",
"340","0.240",,"0.269",
"341","0.359",,"0.343",
"342","11.659",,"9.531",
"343","0.358",,"0.869",
"344","0.045",,"0.269",
"345","0.390",,"0.223",
"346","0.449",,"0.209",
"347","0.208",,"0.059",
"348","0.225",,"0.912",
"349","0.360",,"0.254",
"350","0.344",,"0.448",
"351","0.194",,"11.585",
"352","0.419",,"0.329",
"353","0.134",,"0.060",
"354","0.193",,"0.403",
"355","0.166",,"0.450",
"356","0.194",,"0.239",
"357","0.179",,"0.179",
"358","16.207",,"0.359",
"359","0.974",,"0.331",
"360","0.283",,"0.193",
"361","0.716",,"0.433",
"362","0.238",,"0.134",
"363","135.718",,"0.195",
"364","1.601",,"0.149",
"365","0.435",,"0.254",
"366","17.575",,"0.120",
"367","0.271",,"16.207",
"368","0.298",,"0.974",
"369","0.299",,"0.283",
"370","14.687",,"0.716",
"371","0.284",,"0.239",
"372","0.210",,"135.851",
"373","0.300",,"1.467",
"374","12.246",,"0.450",
"375","0.314",,"17.577",
"376","0.224",,"0.194",
"377","0.524",,"0.075",
"378","0.105",,"0.298",
