"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","440","91","440","91"
"Mean","7.801","36.127","7.805","36.181"
"Median","1.116","8.458","1.122","7.026"
"Mode","0.314, 1.050, 1.424","6.109","0.240","2.666"
"SD","34.293","79.825","34.304","80.198"
"Min","0.030","0.403","0.029","0.210"
"Max","393.203","455.149","392.079","460.601"
"Blank",,,,
"1","6.935","3.865","7.067","8.388"
"2","0.537","7.503","0.390","6.481"
"3","7.963","5.971","8.323","1.854"
"4","0.855","5.591","1.065","10.521"
"5","1.663","11.268","1.243","7.254"
"6","0.720","3.761","0.778","6.725"
"7","8.781","8.551","9.008","5.003"
"8","0.884","3.314","0.537","7.266"
"9","0.344","10.394","0.300","6.680"
"10","0.689","2.683","0.689","5.617"
"11","0.359","8.114","0.329","5.420"
"12","3.835","7.266","3.971","7.026"
"13","0.495","16.310","0.359","16.415"
"14","5.256","4.106","5.225","7.998"
"15","1.122","8.698","1.227","4.132"
"16","0.314","2.859","0.614","3.279"
"17","1.168","5.794","0.794","5.522"
"18","0.329","2.619","0.509","2.665"
"19","2.383","12.957","2.818","17.105"
"20","0.884","11.906","0.390","8.161"
"21","0.435","5.060","0.180","4.746"
"22","6.290","6.956","6.649","6.717"
"23","0.584","7.114","0.374","8.401"
"24","0.299","3.009","0.269","2.365"
"25","0.269","14.105","0.299","13.926"
"26","0.284","4.945","0.225","9.380"
"27","0.299","16.948","0.494","12.406"
"28","0.525","4.555","0.240","4.423"
"29","0.778","8.911","1.033","9.628"
"30","0.375","7.683","0.823","6.664"
"31","3.234","4.266","2.801","5.811"
"32","7.009","5.438","7.218","3.699"
"33","0.778","0.553","0.462","4.780"
"34","0.433","10.726","0.345","11.113"
"35","3.206","10.701","3.385","6.746"
"36","0.629","3.925","0.676","3.790"
"37","0.510","4.033","0.433","3.810"
"38","0.493","32.817","0.298","32.983"
"39","0.717","8.812","1.168","9.230"
"40","1.454","5.822","1.287","5.555"
"41","14.179","44.910","13.911","44.819"
"42","0.675","26.802","0.930","31.427"
"43","3.927","11.024","3.762","6.262"
"44","0.838","0.644","0.912","0.210"
"45","0.298","4.557","0.285","4.901"
"46","0.390","25.911","0.673","25.941"
"47","10.751","1.332","11.334","2.665"
"48","1.211","4.257","0.193","4.838"
"49","1.767","4.221","3.145","2.366"
"50","2.244","1.318","2.155","1.213"
"51","6.304","13.757","4.942","13.608"
"52","1.106","25.358","1.391","30.120"
"53","0.463","10.646","0.299","6.002"
"54","0.240","6.109","0.239","5.988"
"55","0.313","39.611","0.388","40.453"
"56","0.329","68.702","0.525","68.221"
"57","0.585","28.374","0.284","28.524"
"58","0.314","22.958","0.479","23.168"
"59","2.199","66.297","2.185","66.339"
"60","0.569","60.504","0.493","59.966"
"61","0.239","8.458","0.270","14.888"
"62","0.360","51.276","0.539","48.291"
"63","2.698","4.342","2.758","2.500"
"64","0.584","6.109","0.465","5.046"
"65","0.899","85.673","0.929","85.105"
"66","7.069","4.627","7.366","5.363"
"67","0.852","2.384","0.331","1.707"
"68","0.314","1.048","0.477","0.943"
"69","0.449","5.033","0.359","6.891"
"70","0.313","4.671","0.254","4.880"
"71","0.344","110.210","1.063","111.646"
"72","1.422","5.269","1.288","1.662"
"73","1.050","53.591","0.599","59.627"
"74","2.260","9.291","2.200","3.702"
"75","1.062","15.937","1.287","15.548"
"76","0.554","379.423","1.602","380.383"
"77","3.176","1.557","2.143","3.836"
"78","0.598","7.832","0.525","6.737"
"79","2.114","76.697","2.024","74.960"
"80","0.705","83.379","0.674","82.825"
"81","0.930","316.175","1.395","316.280"
"82","17.596","89.776","18.164","89.852"
"83","1.676","28.312","0.389","29.285"
"84","0.644","8.614","0.734","7.669"
"85","0.330","0.523","0.899","0.585"
"86","1.168","181.554","0.778","181.509"
"87","2.036","48.455","1.945","48.244"
"88","0.343","0.403","0.867","1.543"
"89","4.645","360.848","4.256","360.190"
"90","0.718","103.737","0.403","103.420"
"91","0.718","455.149","0.943","460.601"
"92","7.639",,"8.762",
"93","1.856",,"0.598",
"94","0.612",,"0.703",
"95","2.019",,"2.050",
"96","0.330",,"0.330",
"97","0.495",,"0.687",
"98","1.869",,"2.155",
"99","1.706",,"1.570",
"100","7.733",,"7.870",
"101","0.885",,"0.480",
"102","0.747",,"0.658",
"103","0.313",,"0.508",
"104","0.600",,"0.195",
"105","0.164",,"0.463",
"106","0.823",,"0.673",
"107","0.327",,"0.462",
"108","1.900",,"2.274",
"109","3.248",,"2.604",
"110","0.344",,"0.465",
"111","0.358",,"0.688",
"112","3.236",,"3.895",
"113","3.862",,"3.144",
"114","1.019",,"1.137",
"115","3.339",,"3.085",
"116","1.050",,"0.870",
"117","0.434",,"0.927",
"118","10.185",,"10.230",
"119","1.108",,"0.854",
"120","0.675",,"0.465",
"121","0.329",,"0.343",
"122","6.606",,"6.832",
"123","0.615",,"0.555",
"124","0.824",,"0.660",
"125","1.139",,"1.183",
"126","0.330",,"0.300",
"127","0.299",,"0.884",
"128","3.161",,"3.025",
"129","1.153",,"1.019",
"130","2.160",,"2.099",
"131","1.739",,"1.275",
"132","2.068",,"2.877",
"133","1.050",,"0.810",
"134","3.175",,"3.519",
"135","9.588",,"9.574",
"136","1.094",,"0.435",
"137","0.765",,"0.600",
"138","9.739",,"9.754",
"139","0.943",,"1.076",
"140","1.303",,"1.740",
"141","0.810",,"0.434",
"142","6.040",,"5.800",
"143","1.002",,"1.152",
"144","2.774",,"3.208",
"145","1.213",,"0.973",
"146","0.643",,"0.419",
"147","2.367",,"3.160",
"148","2.692",,"2.618",
"149","2.605",,"1.857",
"150","41.777",,"41.731",
"151","0.615",,"0.660",
"152","0.674",,"0.675",
"153","1.636",,"2.610",
"154","1.153",,"0.375",
"155","1.290",,"1.139",
"156","0.540",,"0.539",
"157","1.423",,"1.875",
"158","18.047",,"18.660",
"159","1.377",,"0.928",
"160","0.973",,"0.270",
"161","0.238",,"0.553",
"162","6.949",,"6.663",
"163","0.449",,"0.344",
"164","0.329",,"0.359",
"165","0.180",,"0.270",
"166","0.584",,"1.257",
"167","0.913",,"0.224",
"168","0.629",,"1.752",
"169","3.553",,"2.564",
"170","0.704",,"1.365",
