"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","509","170","511","169"
"Mean","4.928","14.726","4.908","14.844"
"Median","0.373","11.510","0.344","12.368"
"Mode","0.165","All values","0.240, 0.165","All values"
"SD","14.611","18.173","14.590","18.885"
"Min","0.060","0.163","0.060","0.179"
"Max","218.496","136.106","218.344","143.997"
"Blank",,,,
"1","0.825","15.947","0.812","17.385"
"2","1.828","17.084","1.751","20.350"
"3","2.155","9.945","2.425","2.817"
"4","0.509","6.830","0.284","8.671"
"5","0.673","4.749","0.718","0.448"
"6","13.264","3.402","13.158","12.030"
"7","1.844","8.956","2.413","0.405"
"8","0.748","0.808","0.330","0.718"
"9","15.467","2.201","15.931","2.201"
"10","0.944","0.179","1.003","0.765"
"11","0.807","4.764","0.225","13.469"
"12","24.610","10.729","24.491","1.798"
"13","0.120","5.061","0.209","11.364"
"14","0.239","7.876","0.165","1.197"
"15","16.400","0.164","16.400","1.273"
"16","0.194","5.570","0.313","11.783"
"17","0.299","7.949","0.239","0.686"
"18","14.848","6.736","15.044","15.439"
"19","0.494","11.234","0.269","2.606"
"20","0.405","7.573","0.465","18.686"
"21","12.189","11.397","13.012","0.179"
"22","1.062","6.497","0.208","12.877"
"23","0.284","6.843","0.389","1.454"
"24","12.230","7.461","12.366","17.586"
"25","0.509","16.729","0.344","11.680"
"26","0.314","6.723","0.253","4.119"
"27","0.582","8.358","0.764","11.828"
"28","0.584","12.861","0.463","14.183"
"29","0.300","14.373","0.209","13.366"
"30","0.224","13.747","0.284","15.218"
"31","14.420","10.257","14.570","2.572"
"32","0.449","7.531","0.328","12.365"
"33","0.328","6.721","0.239","1.080"
"34","0.224","2.398","0.284","2.157"
"35","0.238","0.209","0.344","0.209"
"36","0.360","0.163","0.254","0.180"
"37","0.299","12.685","0.118","20.340"
"38","0.373","11.385","0.448","11.099"
"39","0.210","14.988","0.778","16.647"
"40","0.942","9.552","0.389","2.393"
"41","0.854","2.468","0.987","0.643"
"42","17.311","6.659","17.132","13.129"
"43","0.118","6.963","0.463","0.567"
"44","0.539","2.620","0.373","2.953"
"45","11.531","5.658","11.399","11.077"
"46","0.166","9.882","0.269","4.730"
"47","0.283","6.242","0.435","16.043"
"48","0.525","15.401","0.194","14.194"
"49","0.314","14.746","0.405","11.903"
"50","0.224","12.323","0.373","14.499"
"51","0.359","15.262","0.373","15.778"
"52","0.403","14.310","0.465","11.618"
"53","0.405","7.251","0.240","1.257"
"54","0.254","9.073","0.165","15.866"
"55","15.786","14.790","16.248","18.051"
"56","0.778","15.216","0.509","13.312"
"57","13.149","17.778","13.194","17.584"
"58","0.420","14.278","0.240","12.153"
"59","0.224","6.531","0.374","2.067"
"60","0.389","8.663","0.194","12.766"
"61","0.360","12.629","0.419","15.774"
"62","13.369","33.860","13.457","31.014"
"63","13.609","6.471","13.776","1.124"
"64","0.465","6.262","0.209","11.605"
"65","0.343","12.514","0.344","12.368"
"66","10.659","13.821","10.509","14.168"
"67","0.225","11.519","0.480","10.589"
"68","0.330","10.125","0.179","12.124"
"69","0.209","13.187","0.195","13.807"
"70","0.373","14.976","0.734","13.205"
"71","0.526","1.420","0.149","11.427"
"72","0.178","10.541","0.150","12.503"
"73","0.404","12.283","1.020","11.485"
"74","0.780","11.333","0.223","10.359"
"75","0.179","10.317","0.150","8.460"
"76","15.135","12.408","15.225","9.859"
"77","0.240","5.874","0.359","11.110"
"78","0.358","10.951","0.193","10.836"
"79","0.179","10.899","0.225","11.182"
"80","0.300","11.302","0.134","12.731"
"81","0.254","11.321","0.674","11.788"
"82","0.493","13.973","0.254","14.556"
"83","0.270","11.724","0.404","18.832"
"84","0.450","19.677","0.134","11.757"
"85","0.103","12.127","0.210","10.241"
"86","21.548","12.216","21.697","10.961"
"87","0.329","10.004","0.209","10.321"
"88","0.241","11.146","0.120","12.471"
"89","11.055","11.649","11.085","9.748"
"90","0.269","10.491","0.286","11.365"
"91","13.253","9.660","13.191","12.062"
"92","0.119","11.264","0.391","10.724"
"93","0.360","12.692","0.194","9.706"
"94","0.224","10.452","0.134","12.897"
"95","0.210","11.865","0.764","0.927"
"96","0.717","7.067","0.269","12.969"
"97","0.225","7.514","0.120","13.353"
