"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","536","113","535","113"
"Mean","5.230","24.933","5.240","24.932"
"Median","0.360","11.865","0.299","11.293"
"Mode","0.240","All values","0.240","10.432"
"SD","35.946","75.452","36.018","76.199"
"Min","0.043","0.284","0.044","0.075"
"Max","684.317","684.902","684.708","690.435"
"Blank",,,,
"1","0.404","1.753","0.404","2.083"
"2","1.604","1.695","1.665","10.822"
"3","10.611","11.328","10.911","11.885"
"4","0.554","12.113","0.164","10.684"
"5","0.179","11.295","0.134","12.088"
"6","0.149","11.865","0.150","11.728"
"7","11.451","13.215","11.663","12.584"
"8","0.390","12.370","0.314","15.188"
"9","10.323","13.269","10.322","2.244"
"10","0.314","2.336","0.268","9.739"
"11","0.225","10.950","0.150","3.218"
"12","0.134","0.284","0.118","0.075"
"13","0.240","1.646","0.284","2.094"
"14","0.104","3.551","0.105","17.138"
"15","10.712","17.168","10.786","11.744"
"16","0.299","12.358","0.269","13.004"
"17","0.194","12.570","0.194","11.972"
"18","0.134","8.883","0.060","0.448"
"19","0.179","0.509","0.208","0.329"
"20","0.134","3.025","0.300","10.738"
"21","11.146","11.742","11.205","12.300"
"22","0.434","12.181","0.298","13.260"
"23","0.225","12.826","0.344","12.813"
"24","0.314","12.602","0.478","12.105"
"25","0.493","12.347","0.314","9.306"
"26","0.299","9.905","0.225","13.412"
"27","0.270","12.165","0.090","11.144"
"28","0.044","11.491","0.269","11.263"
"29","10.350","13.151","10.393","11.622"
"30","0.403","10.060","0.284","11.183"
"31","0.537","11.860","0.688","13.679"
"32","0.344","11.911","0.149","7.911"
"33","0.149","9.889","0.151","12.889"
"34","0.270","12.697","0.433","11.764"
"35","0.435","12.664","0.344","13.670"
"36","13.135","12.122","13.194","10.751"
"37","2.200","11.588","2.082","13.674"
"38","0.240","12.574","0.194","10.281"
"39","15.277","10.758","15.323","12.290"
"40","0.570","13.685","0.509","13.250"
"41","0.253","12.187","0.224","13.434"
"42","0.418","12.036","0.508","11.195"
"43","16.120","12.309","16.885","10.432"
"44","1.020","11.088","0.268","13.151"
"45","10.139","13.379","10.232","11.141"
"46","0.286","10.793","0.269","12.300"
"47","0.343","11.656","0.165","11.216"
"48","0.061","11.322","0.058","14.033"
"49","0.088","14.483","0.135","13.835"
"50","0.210","13.264","0.584","10.405"
"51","0.644","9.836","0.269","8.481"
"52","0.120","10.071","0.164","11.714"
"53","0.343","10.707","0.253","10.910"
"54","0.180","9.820","0.300","8.440"
"55","10.397","8.976","10.472","7.899"
"56","0.314","9.772","0.314","14.526"
"57","0.343","13.645","0.209","11.124"
"58","0.134","11.527","0.254","11.290"
"59","0.300","11.697","0.316","10.091"
"60","0.284","8.142","0.330","9.971"
"61","0.449","9.818","0.299","9.009"
"62","0.180","10.941","0.060","11.255"
"63","0.045","11.246","0.209","11.293"
"64","0.223","10.543","0.059","10.432"
"65","10.516","11.552","11.087","12.812"
"66","0.658","12.456","0.133","13.673"
"67","0.090","14.105","0.120","14.633"
"68","0.224","12.776","0.269","8.513"
"69","0.239","10.371","0.463","16.183"
"70","0.433","95.434","0.254","95.218"
"71","9.433","13.567","9.283","10.723"
"72","0.044","10.959","0.479","9.254"
"73","0.555","9.843","0.133","13.726"
"74","0.103","13.079","0.240","9.601"
"75","0.271","9.542","0.510","4.283"
"76","0.465","6.156","0.180","11.220"
"77","0.150","6.711","0.118","2.394"
"78","0.224","5.824","0.240","9.480"
"79","0.180","8.220","0.075","7.639"
"80","0.044","8.182","0.210","10.141"
"81","0.405","10.275","0.343","7.283"
"82","9.692","20.846","10.037","25.086"
"83","0.822","79.653","0.524","82.074"
"84","0.210","13.423","0.389","10.682"
"85","0.389","19.038","0.164","19.518"
"86","0.284","14.661","0.374","12.821"
"87","0.346","9.588","0.316","8.870"
"88","0.448","8.869","0.403","8.240"
"89","10.655","32.671","11.119","35.859"
"90","0.854","11.730","0.419","10.265"
"91","0.224","9.667","0.151","9.609"
