"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","479","139","497","138"
"Mean","7.418","25.563","7.148","25.821"
"Median","0.420","13.510","0.389","13.669"
"Mode","0.255","All values","0.225","10.757"
"SD","30.370","52.421","29.904","52.812"
"Min","0.014","0.375","0.028","0.074"
"Max","381.035","383.270","382.190","385.832"
"Blank",,,,
"1","0.645","3.943","0.494","2.294"
"2","3.840","1.320","3.720","9.969"
"3","0.283","12.351","0.269","13.660"
"4","12.474","13.543","12.489","12.806"
"5","0.570","13.510","0.553","17.377"
"6","0.059","18.186","0.074","11.291"
"7","0.449","16.403","0.435","22.099"
"8","12.703","16.194","12.718","16.346"
"9","0.283","17.741","0.268","5.442"
"10","0.030","1.078","0.045","16.385"
"11","0.314","22.319","0.299","18.619"
"12","0.136","19.234","0.136","24.649"
"13","0.043","17.920","0.043","0.539"
"14","11.845","4.318","11.844","15.505"
"15","0.239","17.151","0.240","18.983"
"16","0.060","16.826","0.075","13.221"
"17","0.314","13.489","0.314","15.364"
"18","0.480","14.388","0.465","14.088"
"19","0.344","11.544","0.344","0.479"
"20","0.390","3.267","0.390","12.092"
"21","16.044","12.222","16.044","16.501"
"22","0.448","21.981","0.538","16.714"
"23","0.854","10.935","0.795","11.271"
"24","0.150","11.855","0.120","12.356"
"25","0.358","12.192","0.358","13.285"
"26","15.789","15.040","16.029","11.609"
"27","0.525","11.025","0.299","15.261"
"28","0.239","14.062","0.224","10.053"
"29","14.920","9.810","14.919","9.836"
"30","0.389","9.387","0.390","10.994"
"31","0.285","12.521","0.195","12.259"
"32","15.745","11.288","0.090","10.565"
"33","0.373","7.598","15.745","0.074"
"34","0.390","2.680","0.388","10.238"
"35","0.075","10.120","0.375","11.281"
"36","0.254","11.800","0.075","10.847"
"37","22.009","11.060","0.254","11.056"
"38","0.959","10.293","22.024","10.637"
"39","0.060","11.222","0.944","11.161"
"40","0.419","10.516","0.089","8.387"
"41","17.464","8.685","0.404","10.740"
"42","0.614","10.263","17.554","10.863"
"43","0.689","11.251","0.525","11.690"
"44","0.060","11.782","0.675","11.181"
"45","0.240","10.895","0.060","9.813"
"46","0.044","10.311","0.239","13.336"
"47","0.209","13.082","0.060","9.294"
"48","0.060","10.201","0.209","13.622"
"49","0.254","12.923","0.045","9.815"
"50","0.478","9.153","0.284","9.927"
"51","20.663","11.607","0.447","10.757"
"52","1.485","9.661","20.664","9.783"
"53","0.569","9.991","1.484","9.918"
"54","14.093","9.692","0.570","9.761"
"55","1.333","10.528","14.092","10.757"
"56","0.510","9.830","1.334","9.553"
"57","0.329","0.748","0.509","11.649"
"58","0.060","9.420","0.330","10.548"
"59","0.344","11.587","0.060","9.708"
"60","0.284","10.923","0.359","12.653"
"61","15.597","9.403","0.224","11.511"
"62","0.359","12.796","0.045","13.937"
"63","0.299","11.463","15.597","17.985"
"64","0.584","17.099","0.358","9.401"
"65","11.842","14.745","0.299","13.652"
"66","0.344","10.078","0.585","5.246"
"67","0.329","14.044","11.841","9.533"
"68","0.630","3.612","0.360","15.675"
"69","14.206","11.791","0.344","12.640"
"70","0.314","15.816","0.599","11.161"
"71","0.300","10.628","14.222","14.015"
"72","0.044","13.081","0.299","13.899"
"73","14.256","14.554","0.300","27.169"
"74","0.344","25.809","0.044","12.416"
"75","0.195","14.049","0.284","85.658"
"76","11.055","81.714","14.002","0.360"
"77","0.269","12.087","0.329","0.331"
"78","0.045","0.375","0.194","26.570"
"79","0.404","15.533","11.071","1.497"
"80","22.608","12.594","0.238","14.309"
"81","9.543","3.690","0.060","14.377"
"82","0.299","15.924","0.404","12.311"
"83","0.060","13.256","22.594","15.294"
"84","0.283","12.627","9.557","14.219"
"85","0.314","14.108","0.283","15.668"
"86","10.418","15.881","0.074","16.945"
"87","0.269","15.742","0.269","13.451"
"88","0.045","16.739","0.314","12.326"
"89","0.223","12.490","10.418","42.064"
"90","0.269","38.957","0.269","13.678"
"91","11.549","17.818","0.045","83.519"
"92","0.538","89.565","0.223","16.854"
"93","0.509","6.087","0.285","385.832"
"94","0.209","383.270","11.533","11.754"
"95","0.030","26.581","0.553","4.122"
"96","13.598","4.121","0.509","24.892"
"97","0.180","5.769","0.195","16.510"
"98","0.599","23.694","0.044","21.898"
"99","0.315","21.188","13.598","16.904"
"100","9.045","17.384","0.195","20.320"
"101","2.082","18.405","0.584","153.339"
"102","0.360","154.412","0.314","182.614"
"103","0.225","180.029","9.045","18.778"
"104","0.269","19.151","2.083","18.882"
"105","12.324","22.135","0.344","4.256"
"106","0.283","15.824","0.225","15.157"
"107","0.585","3.701","0.269","15.924"
"108","9.061","15.025","12.340","25.767"
"109","0.390","17.255","0.283","326.547"
"110","0.329","331.822","0.615","49.286"
"111","9.476","48.217","9.016","18.673"
"112","0.194","22.596","0.404","21.880"
"113","0.060","19.019","0.345","14.260"
"114","0.195","20.771","9.146","23.167"
"115","0.043","13.583","0.329","28.329"
"116","0.224","36.306","0.165","14.157"
"117","10.349","15.759","0.089","14.088"
"118","1.302","13.619","0.165","85.389"
"119","0.629","85.086","0.043","2.679"
"120","0.209","10.391","0.225","15.081"
"121","9.999","6.730","10.378","144.786"
"122","0.537","140.445","1.273","17.801"
"123","0.540","18.461","0.629","23.102"
"124","0.150","17.605","0.209","26.484"
"125","9.633","34.757","9.999","12.206"
"126","0.555","15.474","0.538","14.793"
"127","9.129","13.925","0.539","296.203"
"128","0.285","290.310","0.165","0.494"
"129","0.224","15.577","9.274","17.873"
"130","0.210","4.329","0.360","61.556"
"131","0.375","16.858","0.539","1.378"
"132","10.753","58.647","9.129","15.429"
"133","0.269","5.515","0.330","18.361"
"134","0.269","18.723","0.194","16.206"
"135","0.180","17.586","0.284","14.409"
"136","10.925","14.960","0.285","13.794"
"137","0.165","13.617","10.769","11.905"
"138","0.059","13.793","0.269","17.420"
"139","0.254","11.858","0.269",
"140","9.168",,"0.164",
"141","0.314",,"0.030",
"142","0.240",,"11.000",
"143","0.329",,"0.074",
"144","10.487",,"0.045",
"145","0.344",,"0.253",
"146","0.660",,"9.168",
"147","9.557",,"0.314",
"148","0.284",,"0.254",
"149","0.300",,"0.330",
"150","0.269",,"10.471",
"151","7.922",,"0.389",
"152","0.224",,"0.615",
"153","9.977",,"9.557",
"154","0.284",,"0.300",
"155","0.345",,"0.299",
"156","0.269",,"0.255",
"157","0.045",,"7.921",
"158","0.194",,"0.194",
"159","10.022",,"0.045",
"160","0.163",,"0.808",
"161","0.046",,"9.168",
"162","0.225",,"0.285",
"163","0.239",,"0.329",
"164","0.029",,"0.269",
