"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","692","242","692","241"
"Mean","5.112","14.637","5.111","14.726"
"Median","0.659","5.846","0.554","5.764"
"Mode","0.270","5.091","0.269","5.166"
"SD","65.475","65.040","65.522","65.553"
"Min","0.075","0.883","0.059","0.045"
"Max","1,716.951","742.328","1,717.982","742.688"
"Blank",,,,
"1","12.451","17.637","11.524","21.799"
"2","0.765","9.723","0.958","9.325"
"3","7.848","8.395","8.043","8.004"
"4","0.989","8.508","0.659","10.337"
"5","0.793","9.235","1.034","3.582"
"6","7.347","2.427","7.243","6.563"
"7","0.405","7.567","0.703","6.997"
"8","0.659","4.522","0.478","0.045"
"9","7.219","2.007","7.491","7.367"
"10","0.733","8.147","0.195","7.250"
"11","0.615","7.936","0.867","7.564"
"12","8.619","6.289","8.829","6.391"
"13","0.748","6.302","0.284","5.254"
"14","1.947","5.647","2.381","6.575"
"15","6.713","11.423","6.924","10.747"
"16","0.838","5.254","0.134","2.650"
"17","0.271","3.039","0.300","5.165"
"18","0.120","5.195","0.059","4.911"
"19","5.706","3.772","6.067","4.314"
"20","0.899","5.168","0.673","5.406"
"21","6.454","6.063","7.114","6.034"
"22","1.242","6.020","0.554","6.365"
"23","0.420","5.901","0.539","5.462"
"24","6.693","5.090","6.814","2.727"
"25","0.674","2.410","0.568","5.423"
"26","0.645","6.649","0.555","7.635"
"27","5.182","6.991","5.391","7.277"
"28","0.582","7.549","0.403","2.965"
"29","0.585","3.967","0.463","12.191"
"30","5.164","10.918","5.390","2.574"
"31","0.673","1.840","0.448","4.621"
"32","0.313","6.004","0.299","6.353"
"33","4.491","6.032","4.701","6.604"
"34","0.779","6.935","0.554","6.004"
"35","0.373","5.598","0.359","5.867"
"36","5.227","6.122","5.423","5.567"
"37","1.018","5.359","0.837","7.324"
"38","0.524","7.908","5.703","5.764"
"39","9.235","4.357","4.234","4.777"
"40","0.734","5.453","0.629","5.482"
"41","1.901","5.017","2.007","5.108"
"42","0.689","5.463","0.509","5.894"
"43","0.328","5.597","0.554","6.278"
"44","4.372","6.608","4.281","5.540"
"45","0.584","4.985","0.555","5.106"
"46","0.359","5.091","0.329","2.889"
"47","3.759","2.620","3.878","4.939"
"48","4.299","5.721","4.150","4.884"
"49","0.270","5.255","0.283","5.661"
"50","0.687","6.050","0.704","6.153"
"51","4.552","5.435","4.551","3.683"
"52","0.568","3.265","0.539","4.449"
"53","0.897","4.165","0.971","4.644"
"54","4.522","4.776","4.479","2.858"
"55","0.615","4.581","0.585","5.630"
"56","0.866","5.090","0.897","7.456"
"57","5.092","6.993","5.105","2.875"
"58","0.568","3.502","0.538","10.064"
"59","0.194","9.767","0.210","6.156"
"60","4.432","5.915","4.445","2.966"
"61","0.777","2.141","0.748","4.670"
"62","2.230","6.093","2.366","6.616"
"63","5.513","6.137","5.572","5.675"
"64","0.612","5.944","0.493","6.424"
"65","0.598","6.331","0.568","6.829"
"66","6.289","15.622","6.272","14.557"
"67","0.223","5.557","0.403","5.389"
"68","0.493","5.795","0.269","7.709"
"69","6.319","7.363","6.409","5.480"
"70","0.479","5.288","0.539","5.165"
"71","0.704","5.057","0.614","5.194"
"72","1.991","5.914","2.141","5.704"
"73","0.554","4.672","0.478","5.018"
"74","1.348","5.764","1.394","5.657"
"75","10.063","5.061","9.944","5.079"
"76","0.538","6.144","0.613","6.187"
"77","2.170","6.019","2.124","6.290"
"78","4.653","4.865","4.609","4.312"
"79","0.269","4.837","0.314","4.655"
"80","0.854","4.700","0.823","4.834"
"81","0.373","4.388","0.359","4.553"
"82","4.689","5.347","4.643","5.764"
"83","0.627","4.834","0.749","4.451"
"84","0.343","5.333","0.209","5.225"
"85","0.449","4.956","0.418","5.256"
"86","6.320","5.316","6.440","5.240"
"87","0.494","5.674","0.463","5.331"
"88","4.356","5.243","4.372","5.361"
"89","0.899","5.015","0.867","3.293"
"90","0.343","9.311","0.343","11.375"
"91","4.700","5.403","4.671","5.087"
"92","0.343","5.942","0.388","5.375"
"93","0.509","4.084","0.435","4.447"
"94","0.733","4.658","0.688","4.836"
"95","3.966","5.286","4.072","5.269"
"96","0.374","5.538","0.328","5.705"
"97","0.224","5.691","0.239","7.518"
"98","0.628","7.054","0.553","2.861"
"99","6.066","2.004","6.157","4.191"
"100","0.450","5.719","0.493","6.182"
"101","0.358","6.125","0.254","6.667"
"102","0.898","6.394","0.913","5.209"
"103","4.025","4.896","4.011","5.014"
"104","0.465","7.740","0.569","5.331"
"105","4.463","13.352","4.433","15.883"
"106","0.615","4.953","0.615","4.701"
"107","0.329","5.061","0.435","5.089"
"108","4.403","4.552","4.268","4.717"
"109","0.539","4.793","0.554","4.719"
"110","0.240","4.988","0.239","4.927"
"111","4.355","4.835","4.341","5.462"
"112","0.329","8.548","0.300","7.654"
"113","0.718","4.360","0.778","4.669"
"114","4.833","6.090","4.742","6.885"
"115","0.269","5.974","0.375","5.120"
"116","0.420","4.685","0.448","4.715"
"117","5.858","4.968","5.844","2.514"
"118","0.299","3.293","0.359","5.659"
"119","0.660","5.240","0.495","5.360"
"120","4.326","4.884","4.386","4.853"
"121","0.269","4.761","0.283","4.807"
"122","0.269","5.901","0.269","5.841"
"123","4.656","5.899","4.581","5.794"
"124","0.254","4.793","0.359","5.316"
"125","2.560","5.091","2.664","4.865"
"126","4.835","5.836","4.686","5.793"
"127","0.209","5.360","0.209","5.283"
"128","0.598","4.774","0.824","4.956"
"129","4.447","7.173","4.252","6.709"
"130","0.345","5.139","0.376","5.576"
"131","0.615","1.844","0.687","6.290"
"132","4.851","4.808","4.717","5.122"
"133","0.629","4.641","0.734","5.255"
"134","0.747","5.587","0.612","5.286"
"135","4.492","5.674","4.790","5.091"
"136","0.853","4.523","0.658","14.254"
"137","2.830","16.725","2.980","4.850"
"138","0.479","2.574","0.209","5.211"
"139","3.790","5.225","3.880","5.538"
"140","0.328","5.510","0.343","6.588"
"141","4.463","5.269","4.598","8.666"
"142","2.740","10.058","2.889","5.421"
"143","0.942","5.091","0.778","4.880"
"144","0.449","5.720","0.269","4.132"
"145","0.748","3.668","0.867","2.665"
"146","3.564","4.476","3.803","3.786"
"147","0.598","2.454","0.300","4.270"
"148","0.375","3.759","0.343","6.152"
"149","0.613","5.974","0.598","4.854"
"150","5.975","5.245","6.095","4.043"
"151","0.703","4.087","0.733","10.002"
"152","2.036","9.657","2.020","4.923"
"153","0.674","4.970","0.718","3.160"
"154","0.762","5.150","0.658","4.253"
"155","0.329","2.322","0.298","6.080"
"156","8.298","6.546","8.372","6.823"
"157","0.763","5.026","0.718","6.719"
"158","0.629","8.276","0.661","19.363"
"159","4.807","21.549","5.165","45.185"
"160","1.018","41.889","0.689","4.326"
"161","2.081","7.353","2.245","5.600"
"162","4.549","3.085","4.490","17.799"
"163","0.838","17.785","0.853","5.809"
"164","0.853","6.000","0.718","5.990"
"165","5.016","6.125","5.165","7.519"
"166","0.463","6.218","0.330","6.572"
"167","0.733","7.846","0.628","46.563"
"168","4.388","47.788","4.687","6.469"
"169","0.762","7.369","0.523","0.449"
"170","0.764","0.883","0.704","12.358"
"171","4.956","8.628","5.180","15.545"
"172","0.524","14.794","0.567","8.242"
"173","0.851","9.009","0.615","8.045"
"174","14.812","8.718","14.647","7.472"
"175","0.076","7.730","0.165","7.354"
"176","0.389","6.380","0.763","7.423"
"177","4.554","7.528","4.194","7.817"
"178","0.298","6.796","0.419","0.539"
"179","0.658","5.034","0.568","6.557"
"180","0.283","3.669","0.358","6.351"
"181","4.312","6.318","4.327","6.466"
"182","0.374","6.692","0.314","5.328"
"183","0.524","5.568","0.538","6.889"
"184","0.373","5.855","0.360","5.493"
"185","0.420","6.679","0.269","6.769"
"186","5.897","5.448","6.196","5.349"
"187","0.627","6.620","0.538","5.208"
"188","0.704","4.422","0.673","8.008"
"189","4.192","7.600","4.120","5.427"
"190","0.661","6.545","0.704","6.184"
"191","0.343","5.710","0.374","5.944"
"192","4.355","6.214","4.548","5.479"
"193","0.538","5.462","0.269","40.111"
"194","0.329","35.094","0.285","7.588"
"195","4.610","10.692","4.776","10.493"
"196","0.300","8.247","0.224","10.851"
"197","0.658","15.042","0.763","52.651"
"198","0.358","55.332","0.194","8.913"
"199","4.103","8.986","4.447","74.511"
"200","0.569","71.188","0.225","1.541"
"201","4.298","4.849","4.536","6.663"
"202","0.942","3.265","0.838","22.820"
"203","0.463","22.492","0.343","8.525"
"204","4.326","8.099","4.341","16.473"
"205","0.345","16.461","0.285","18.181"
"206","0.448","18.646","0.449","9.008"
"207","4.152","8.509","4.510","7.038"
"208","1.661","7.959","1.376","11.231"
"209","0.223","11.255","0.060","41.429"
"210","0.194","41.297","0.224","7.188"
"211","4.164","7.024","4.584","6.945"
"212","0.659","6.709","0.240","6.317"
"213","0.523","7.139","0.598","7.353"
"214","0.658","6.019","0.658","44.596"
"215","4.403","42.005","4.447","6.920"
"216","0.283","9.730","0.269","6.347"
"217","4.014","7.340","4.298","6.110"
"218","0.658","5.946","0.375","6.121"
"219","0.209","5.778","0.224","5.752"
"220","3.773","6.409","3.937","6.464"
"221","0.763","5.838","0.493","5.644"
"222","0.179","6.465","0.269","5.152"
"223","3.831","5.465","3.878","5.390"
"224","0.571","5.465","0.524","6.076"
"225","3.981","5.958","4.312","21.313"
"226","0.674","19.382","0.419","6.817"
"227","0.270","7.472","0.464","7.714"
"228","4.820","8.688","4.567","7.219"
"229","0.225","6.560","0.149","8.701"
"230","0.239","8.613","0.269","6.383"
"231","4.167","6.648","4.270","5.722"
"232","0.552","6.355","0.478","6.634"
"233","0.599","6.500","0.600","355.025"
"234","3.996","357.152","4.072","2.141"
"235","0.659","2.919","0.599","6.228"
"236","0.269","6.242","0.254","742.688"
"237","4.282","742.328","4.432","3.802"
"238","0.524","3.967","0.420","616.739"
"239","0.463","606.556","0.463","10.438"
"240","4.299","18.508","4.329","2.485"
"241","0.762","4.747","0.896","12.923"
"242","0.523","4.730","0.209",
"243","0.195",,"0.269",
"244","3.879",,"4.269",
"245","1.213",,"0.957",
"246","4.163",,"4.133",
"247","9.803",,"9.715",
"248","0.239",,"0.478",
"249","4.596",,"4.550",
"250","0.448",,"0.269",
"251","0.284",,"0.329",
"252","0.433",,"0.269",
"253","4.100",,"4.534",
"254","0.643",,"0.389",
"255","0.524",,"0.480",
"256","0.209",,"0.449",
"257","4.115",,"4.204",
"258","4.343",,"4.072",
"259","0.313",,"0.254",
"260","0.284",,"0.285",
"261","4.268",,"4.521",
"262","0.584",,"0.269",
"263","0.403",,"0.480",
"264","4.177",,"4.447",
"265","0.717",,"0.374",
"266","0.225",,"0.240",
"267","0.179",,"0.164",
"268","0.313",,"0.359",
"269","4.297",,"4.401",
"270","0.331",,"0.166",
"271","0.359",,"0.629",
"272","0.720",,"0.477",
"273","6.302",,"6.559",
"274","0.675",,"0.495",
"275","1.990",,"2.004",
"276","4.235",,"4.432",
"277","0.570",,"0.313",
"278","0.283",,"0.328",
"279","0.344",,"0.255",
"280","0.418",,"0.358",
"281","4.477",,"4.839",
"282","0.555",,"0.269",
"283","0.283",,"0.478",
"284","0.764",,"0.554",
"285","5.151",,"5.600",
"286","0.704",,"0.255",
"287","0.254",,"0.418",
"288","4.371",,"4.461",
"289","0.494",,"0.269",
"290","0.238",,"0.299",
"291","19.222",,"19.715",
"292","1.077",,"0.568",
"293","0.298",,"0.285",
"294","0.673",,"0.568",
"295","3.922",,"4.311",
"296","0.643",,"0.388",
"297","4.028",,"4.207",
"298","0.553",,"0.283",
"299","0.523",,"0.778",
"300","3.983",,"4.014",
"301","0.494",,"0.163",
"302","0.298",,"0.373",
"303","4.014",,"4.315",
"304","0.584",,"0.208",
"305","0.120",,"0.166",
"306","4.088",,"4.447",
"307","0.494",,"0.164",
"308","0.283",,"0.434",
"309","4.224",,"4.147",
"310","0.343",,"0.315",
"311","0.360",,"0.403",
"312","7.648",,"7.649",
"313","0.314",,"0.269",
"314","0.284",,"0.209",
"315","0.344",,"0.360",
"316","3.716",,"3.926",
"317","0.569",,"0.463",
"318","4.039",,"4.191",
"319","0.419",,"0.329",
"320","0.389",,"0.284",
"321","0.583",,"0.508",
"322","0.254",,"0.284",
"323","0.298",,"0.567",
"324","5.269",,"5.225",
"325","0.509",,"0.240",
"326","0.210",,"0.194",
"327","0.283",,"0.269",
"328","4.011",,"4.372",
"329","0.480",,"0.298",
"330","7.258",,"7.364",
"331","0.629",,"0.493",
"332","0.328",,"0.240",
"333","3.981",,"4.176",
"334","0.898",,"0.957",
"335","0.508",,"0.313",
"336","3.925",,"4.016",
"337","0.330",,"0.089",
"338","0.359",,"0.449",
"339","0.285",,"0.331",
"340","3.998",,"4.341",
"341","0.583",,"0.403",
"342","5.197",,"5.197",
"343","0.464",,"0.313",
"344","0.343",,"0.344",
"345","4.358",,"4.745",
"346","1.002",,"0.615",
"347","0.494",,"0.614",
"348","4.119",,"4.073",
"349","0.374",,"0.359",
"350","0.418",,"0.254",
"351","4.357",,"4.552",
"352","0.359",,"0.208",
"353","0.210",,"0.329",
"354","4.789",,"5.253",
"355","0.883",,"0.374",
"356","0.328",,"0.269",
"357","4.163",,"4.583",
"358","0.689",,"0.254",
"359","0.268",,"0.493",
"360","4.310",,"4.264",
"361","0.359",,"0.272",
"362","0.329",,"0.252",
"363","5.915",,"5.959",
"364","0.357",,"0.403",
"365","0.721",,"0.750",
"366","3.969",,"4.207",
"367","1.079",,"0.886",
"368","0.360",,"0.089",
"369","5.230",,"5.528",
"370","0.494",,"0.360",
"371","0.449",,"0.330",
"372","0.285",,"0.495",
"373","3.921",,"4.071",
"374","0.869",,"0.584",
"375","4.614",,"4.854",
"376","0.554",,"0.298",
"377","0.209",,"0.389",
"378","4.146",,"4.312",
"379","0.585",,"0.374",
"380","0.763",,"0.734",
"381","3.849",,"4.164",
"382","0.645",,"0.328",
"383","0.418",,"0.329",
"384","15.630",,"15.797",
"385","0.465",,"0.493",
"386","2.766",,"2.932",
"387","4.552",,"4.494",
"388","0.810",,"0.583",
"389","0.313",,"0.120",
"390","3.831",,"4.012",
"391","0.749",,"0.778",
"392","0.837",,"0.808",
"393","4.148",,"4.551",
"394","0.808",,"0.360",
"395","0.330",,"0.313",
"396","9.205",,"9.311",
"397","0.448",,"0.447",
"398","0.374",,"0.284",
"399","4.550",,"4.610",
"400","0.270",,"0.285",
"401","0.359",,"0.269",
"402","4.222",,"4.402",
"403","0.389",,"0.209",
"404","0.224",,"0.194",
"405","0.478",,"0.613",
"406","0.375",,"0.223",
"407","3.370",,"3.685",
"408","4.131",,"4.028",
"409","0.450",,"0.448",
"410","2.110",,"1.990",
"411","0.597",,"0.538",
"412","3.264",,"3.368",
"413","0.389",,"0.314",
"414","3.971",,"4.165",
"415","0.582",,"0.403",
"416","0.389",,"0.462",
"417","0.449",,"0.494",
"418","0.612",,"0.494",
"419","4.224",,"4.583",
"420","0.615",,"0.149",
"421","0.240",,"0.421",
"422","3.878",,"3.893",
"423","0.389",,"0.299",
"424","9.208",,"9.253",
"425","0.329",,"0.298",
"426","4.012",,"4.297",
"427","0.778",,"0.433",
"428","0.254",,"0.313",
"429","4.341",,"4.551",
"430","0.583",,"0.465",
"431","2.366",,"2.471",
"432","4.120",,"4.105",
"433","0.868",,"0.836",
"434","0.568",,"0.360",
"435","0.418",,"0.448",
"436","0.779",,"0.793",
