"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","536","166","526","166"
"Mean","3.728","12.034","3.799","12.030"
"Median","0.525","6.067","0.405","6.011"
"Mode","0.255","7.214, 7.380","0.300","4.500, 4.200, 4.630"
"SD","24.010","42.353","24.291","42.586"
"Min","0.029","1.439","0.044","1.496"
"Max","467.558","469.013","468.203","471.562"
"Blank",,,,
"1","0.645","8.219","0.705","2.696"
"2","0.209","2.022","0.194","6.209"
"3","7.484","6.854","7.604","7.004"
"4","0.314","6.660","0.105","6.495"
"5","2.125","7.154","2.306","7.424"
"6","6.164","6.930","6.598","7.004"
"7","0.750","7.213","0.195","6.716"
"8","0.180","6.430","0.195","6.502"
"9","6.074","6.801","6.210","6.401"
"10","0.344","6.794","0.210","7.620"
"11","0.210","7.379","0.195","6.810"
"12","6.074","8.474","6.405","8.699"
"13","0.509","9.374","0.195","8.310"
"14","0.615","6.346","0.599","6.600"
"15","6.225","6.329","6.315","6.314"
"16","0.403","7.125","0.405","7.304"
"17","0.271","6.074","0.195","6.704"
"18","6.329","6.600","6.598","5.100"
"19","0.570","5.834","0.299","7.304"
"20","0.359","6.194","0.285","6.794"
"21","5.801","7.213","5.936","4.919"
"22","0.299","6.224","0.299","3.405"
"23","0.314","1.439","0.298","4.500"
"24","5.859","5.100","5.917","4.290"
"25","0.404","4.289","0.316","4.409"
"26","0.538","4.650","0.597","4.905"
"27","5.516","4.664","5.504","5.294"
"28","0.421","5.593","0.405","6.373"
"29","0.765","5.881","0.689","6.301"
"30","6.465","7.275","6.405","7.215"
"31","0.284","6.974","0.405","7.002"
"32","0.495","7.212","0.494","6.420"
"33","6.000","6.000","5.909","6.000"
"34","1.500","6.165","2.100","7.214"
"35","0.719","7.379","0.194","6.645"
"36","0.283","6.734","0.344","6.254"
"37","0.286","5.489","0.165","4.515"
"38","9.164","4.411","9.299","4.199"
"39","5.370","4.364","5.504","5.533"
"40","0.660","5.490","0.690","4.410"
"41","0.449","4.844","0.299","5.293"
"42","5.370","4.919","5.219","4.500"
"43","0.405","4.725","0.405","4.531"
"44","0.539","4.889","0.688","4.993"
"45","6.450","4.139","6.796","4.694"
"46","0.495","5.250","0.194","4.605"
"47","0.165","4.274","5.310","4.199"
"48","5.369","3.824","0.405","3.900"
"49","0.239","4.709","0.405","4.618"
"50","0.495","4.876","5.909","4.816"
"51","5.940","4.185","0.390","4.288"
