Name,Value,,,,,,,,,,,,,,,
17.139,7,Pulse Output Event,Pump #1,,2,1,Duration,2.727,,0,,0,,0,,0
17.139,16,Variable Event,_Trial_Counter,,2,1,Value,2,,0,,0,,0,,0
17.139,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
17.139,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
17.139,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
17.139,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
17.139,19,List Change - Next Value,PR_Value,,2,2,Index,3,Value,4,,0,,0,,0
17.139,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
17.139,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
17.229,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
17.244,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
17.244,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
17.244,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
17.244,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
17.633,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
17.693,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
17.827,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
18.77,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
30.711,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
30.83,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
32.671,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
32.821,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
34.378,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
35.817,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
35.817,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
35.817,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
35.817,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
35.982,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
35.997,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
35.997,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
35.997,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
35.997,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
36.775,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
36.909,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
36.909,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
36.909,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
36.909,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
36.909,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
36.909,7,Pulse Output Event,TrayLight #1,,2,1,Duration,2.727,,0,,0,,0,,0
36.909,7,Pulse Output Event,Pump #1,,2,1,Duration,2.727,,0,,0,,0,,0
36.909,16,Variable Event,_Trial_Counter,,2,1,Value,3,,0,,0,,0,,0
36.909,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
36.909,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
36.909,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
36.909,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
36.909,19,List Change - Next Value,PR_Value,,2,2,Index,4,Value,6,,0,,0,,0
36.909,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
36.909,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
37.074,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
37.328,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
37.582,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
38.001,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
50.555,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
52.337,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
52.337,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
52.337,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
52.337,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
52.471,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
52.681,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
52.681,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
52.681,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
52.681,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
52.965,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
53.145,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
54.972,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
57.458,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
57.458,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
57.458,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
57.458,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
57.548,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
57.638,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
57.638,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
57.638,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
57.638,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
58.073,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
58.133,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
58.133,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
58.133,16,Variable Event,PR_count,,2,1,Value,5,,0,,0,,0,,0
58.133,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
59.885,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
62.49,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
62.49,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
62.49,16,Variable Event,PR_count,,2,1,Value,6,,0,,0,,0,,0
62.49,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
62.49,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
62.49,7,Pulse Output Event,TrayLight #1,,2,1,Duration,2.727,,0,,0,,0,,0
62.49,7,Pulse Output Event,Pump #1,,2,1,Duration,2.727,,0,,0,,0,,0
62.49,16,Variable Event,_Trial_Counter,,2,1,Value,4,,0,,0,,0,,0
62.49,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
62.49,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
62.49,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
62.49,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
62.49,19,List Change - Next Value,PR_Value,,2,2,Index,5,Value,8,,0,,0,,0
62.49,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
62.49,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
62.79,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
62.91,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
62.91,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
62.91,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
62.91,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
62.97,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
63.06,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
63.06,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
63.06,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
63.06,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
63.285,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
63.36,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
77.247,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
78.984,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
78.984,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
78.984,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
78.984,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
80.258,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
80.288,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
80.288,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
80.288,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
80.288,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
80.887,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
80.932,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
80.932,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
80.932,16,Variable Event,PR_count,,2,1,Value,5,,0,,0,,0,,0
80.932,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
81.757,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
81.757,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
85.157,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
88.859,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
88.86,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
88.86,16,Variable Event,PR_count,,2,1,Value,6,,0,,0,,0,,0
88.86,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
88.98,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
88.995,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
88.995,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
88.995,16,Variable Event,PR_count,,2,1,Value,7,,0,,0,,0,,0
88.995,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
89.085,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
89.205,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
89.205,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
89.205,16,Variable Event,PR_count,,2,1,Value,8,,0,,0,,0,,0
89.205,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
89.205,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
89.205,7,Pulse Output Event,TrayLight #1,,2,1,Duration,2.727,,0,,0,,0,,0
89.205,7,Pulse Output Event,Pump #1,,2,1,Duration,2.727,,0,,0,,0,,0
89.205,16,Variable Event,_Trial_Counter,,2,1,Value,5,,0,,0,,0,,0
89.205,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
89.205,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
89.205,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
89.205,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
89.205,19,List Change - Next Value,PR_Value,,2,2,Index,6,Value,11,,0,,0,,0
89.205,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
89.205,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
89.384,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
89.698,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
100.901,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
102.458,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
102.458,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
102.458,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
102.458,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
102.608,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
102.713,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
102.713,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
102.713,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
102.713,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
103.206,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
103.386,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
103.386,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
103.386,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
103.386,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
103.911,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
103.926,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
103.926,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
103.926,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
103.926,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
104.106,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
104.42,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
104.42,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
104.42,16,Variable Event,PR_count,,2,1,Value,5,,0,,0,,0,,0
104.42,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
104.51,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
104.6,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
104.6,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
104.6,16,Variable Event,PR_count,,2,1,Value,6,,0,,0,,0,,0
104.6,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
104.735,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
104.855,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
104.856,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
104.856,16,Variable Event,PR_count,,2,1,Value,7,,0,,0,,0,,0
104.856,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
105.619,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
109.679,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
109.679,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
109.679,16,Variable Event,PR_count,,2,1,Value,8,,0,,0,,0,,0
109.679,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
109.814,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
109.874,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
109.874,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
109.874,16,Variable Event,PR_count,,2,1,Value,9,,0,,0,,0,,0
109.874,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
110.024,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
110.039,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
110.039,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
110.039,16,Variable Event,PR_count,,2,1,Value,10,,0,,0,,0,,0
110.039,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
110.218,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
110.233,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
110.233,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
110.233,16,Variable Event,PR_count,,2,1,Value,11,,0,,0,,0,,0
110.233,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
110.233,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
110.233,7,Pulse Output Event,TrayLight #1,,2,1,Duration,2.727,,0,,0,,0,,0
110.233,7,Pulse Output Event,Pump #1,,2,1,Duration,2.727,,0,,0,,0,,0
110.233,16,Variable Event,_Trial_Counter,,2,1,Value,6,,0,,0,,0,,0
110.233,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
110.233,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
110.233,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
110.233,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
110.233,19,List Change - Next Value,PR_Value,,2,2,Index,7,Value,15,,0,,0,,0
110.233,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
110.233,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
110.413,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
110.652,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
122.243,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
123.471,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
123.847,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
128.818,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
128.818,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
128.818,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
128.818,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
129.941,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
131.723,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
131.724,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
131.724,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
131.724,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
131.843,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
132.294,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
132.294,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
132.294,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
132.294,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
132.549,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
133.326,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
133.327,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
133.327,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
133.327,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
133.446,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
133.536,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
133.536,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
133.536,16,Variable Event,PR_count,,2,1,Value,5,,0,,0,,0,,0
133.536,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
133.581,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
133.581,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
133.581,16,Variable Event,PR_count,,2,1,Value,6,,0,,0,,0,,0
133.581,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
133.641,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
133.79,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
133.79,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
133.79,16,Variable Event,PR_count,,2,1,Value,7,,0,,0,,0,,0
133.79,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
