"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","569","216","569","216"
"Mean","6.125","16.152","6.125","16.192"
"Median","0.532","10.626","0.480","10.443"
"Mode","0.440","All values","0.168, 0.221, 0.447, 0.481, 0.175, 0.272","10.381"
"SD","19.741","25.945","19.858","26.187"
"Min","0.055","0.125","0.050","0.034"
"Max","322.451","325.159","324.518","326.067"
"Blank",,,,
"1","1.087","4.034","0.778","11.538"
"2","0.327","15.102","0.335","13.850"
"3","14.093","26.214","14.237","18.628"
"4","0.701","0.511","0.525","1.079"
"5","0.221","2.844","0.276","2.968"
"6","35.070","38.149","36.037","37.376"
"7","1.329","1.710","0.591","4.543"
"8","57.078","7.364","56.686","7.525"
"9","15.203","13.204","15.239","9.816"
"10","0.397","3.482","1.031","15.054"
"11","0.896","12.035","0.349","2.064"
"12","9.414","4.603","9.469","11.183"
"13","0.275","9.927","0.164","8.899"
"14","0.212","9.205","0.187","8.389"
"15","8.305","8.793","8.782","8.173"
"16","0.680","7.710","0.271","8.528"
"17","0.221","9.187","0.167","8.865"
"18","7.506","8.806","7.788","9.031"
"19","0.412","8.431","0.092","8.465"
"20","1.027","9.066","1.091","8.620"
"21","6.757","7.528","6.877","7.481"
"22","0.335","8.417","0.234","8.599"
"23","0.181","6.183","0.213","0.034"
"24","7.918","2.806","7.921","8.171"
"25","0.264","7.963","0.150","3.247"
"26","0.102","1.623","0.192","6.250"
"27","1.508","7.503","1.399","7.238"
"28","7.134","6.545","7.317","7.574"
"29","0.280","7.844","0.293","7.517"
"30","8.687","8.056","8.811","7.742"
"31","0.481","7.617","0.364","7.615"
"32","0.514","7.553","0.463","7.817"
"33","7.394","7.877","7.516","7.251"
"34","0.492","7.645","0.421","8.039"
"35","0.352","8.830","0.280","8.634"
"36","0.326","8.287","0.294","8.901"
"37","7.728","5.884","7.820","0.045"
"38","0.302","2.416","0.207","7.980"
"39","7.007","7.898","7.102","7.232"
"40","0.605","7.365","0.459","7.413"
"41","0.105","7.824","0.203","7.437"
"42","7.814","7.519","8.015","8.461"
"43","0.676","8.216","0.599","8.290"
"44","0.449","7.557","0.237","7.769"
"45","7.012","7.820","7.110","8.054"
"46","0.286","8.682","0.301","7.755"
"47","3.004","7.757","2.907","7.199"
"48","6.365","6.110","6.415","6.468"
"49","0.241","6.625","0.117","6.599"
"50","0.162","6.795","0.239","6.825"
"51","0.905","5.021","0.828","0.300"
"52","5.751","2.670","5.861","8.132"
"53","0.197","8.764","0.168","11.596"
"54","0.241","10.776","0.143","8.165"
"55","7.181","7.996","7.439","8.183"
"56","0.413","8.163","0.312","7.220"
"57","7.189","7.552","7.287","9.199"
"58","0.336","8.668","0.221","7.175"
"59","0.310","7.400","0.324","7.230"
