"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","427","142","422","142"
"Mean","8.090","24.320","8.185","24.325"
"Median","0.389","5.755","0.405","5.785"
"Mode","0.270, 0.240","7.305, 5.655","0.195, 0.300","5.414"
"SD","113.940","196.745","114.644","196.935"
"Min","0.045","1.318","0.074","0.105"
"Max","2,355.212","2,356.863","2,355.888","2,359.025"
"Blank",,,,
"1","0.870","5.315","0.703","5.122"
"2","0.673","4.333","0.405","4.104"
"3","4.480","4.164","4.718","4.422"
"4","0.538","4.377","0.523","4.420"
"5","0.298","4.445","0.075","4.416"
"6","0.075","4.616","3.926","4.514"
"7","3.747","4.735","0.300","4.808"
"8","0.269","4.779","3.804","6.109"
"9","3.865","5.751","0.300","5.315"
"10","0.224","6.436","0.195","6.632"
"11","0.316","5.480","3.821","5.599"
"12","3.835","5.479","0.298","5.908"
"13","0.254","6.959","0.210","6.929"
"14","0.239","6.420","4.013","6.510"
"15","4.000","6.329","0.195","5.609"
"16","0.224","7.289","0.314","3.735"
"17","0.240","2.025","3.804","6.072"
"18","3.908","5.923","0.600","6.420"
"19","0.210","6.450","0.195","6.001"
"20","0.511","6.286","3.808","5.906"
"21","3.851","5.652","0.299","5.609"
"22","0.240","5.639","0.344","5.415"
"23","0.450","5.384","0.359","5.307"
"24","0.298","5.081","4.119","5.608"
"25","4.027","5.670","0.300","5.713"
"26","0.420","5.519","0.298","5.235"
"27","0.253","6.420","5.196","6.210"
"28","5.167","5.939","0.509","5.504"
"29","0.495","5.024","5.599","5.501"
"30","5.689","5.860","0.537","6.103"
"31","0.493","5.506","0.374","4.920"
"32","0.283","7.259","4.822","3.808"
"33","4.955","1.514","0.299","6.300"
"34","0.239","7.305","0.402","6.629"
"35","0.359","5.729","4.910","5.308"
"36","5.075","5.158","0.299","5.504"
"37","0.179","6.135","0.195","5.610"
"38","0.209","9.238","5.414","9.853"
"39","5.459","6.795","0.793","6.810"
"40","0.329","5.609","0.195","5.115"
"41","0.375","6.314","0.405","5.698"
"42","0.254","4.574","5.534","4.514"
"43","0.180","4.723","0.405","5.115"
"44","5.789","5.626","0.194","5.400"
"45","0.299","4.830","0.301","5.114"
"46","0.225","5.159","5.609","5.205"
"47","0.299","4.889","0.599","4.603"
"48","5.670","5.459","0.194","5.519"
"49","0.254","4.845","6.705","4.696"
"50","0.525","5.310","0.614","5.413"
"51","6.676","4.738","1.394","4.620"
"52","0.388","4.905","0.301","5.610"
"53","1.620","7.574","0.299","7.318"
"54","0.299","5.086","5.712","1.800"
"55","0.284","1.318","0.299","4.107"
"56","5.728","4.617","6.121","4.512"
"57","0.269","4.647","0.298","4.605"
"58","6.090","5.459","5.491","5.805"
"59","0.359","6.480","0.299","8.519"
"60","5.491","9.000","0.301","7.125"
"61","0.269","5.369","0.103","4.724"
"62","0.269","6.630","5.113","6.434"
"63","0.239","4.798","0.194","5.124"
"64","5.037","5.528","0.405","6.219"
"65","0.195","6.219","4.995","6.429"
"66","0.434","5.497","0.209","5.424"
"67","4.950","5.425","0.391","5.216"
"68","0.210","6.074","5.009","5.622"
"69","0.509","5.094","0.209","5.322"
"70","4.651","4.828","0.194","4.615"
"71","0.223","5.096","4.617","5.768"
"72","0.300","5.676","0.194","5.259"
"73","0.209","5.302","0.299","5.313"
"74","4.557","28.009","5.415","29.807"
"75","0.194","7.906","0.193","5.826"
"76","0.343","4.689","5.325","4.915"
"77","5.355","8.541","0.194","5.831"
"78","0.239","3.989","5.026","6.877"
"79","5.250","5.844","0.298","5.767"
"80","0.210","5.584","0.705","5.302"
"81","5.039","5.066","0.405","5.124"
"82","0.316","4.925","5.669","5.103"
"83","0.615","5.646","0.331","6.120"
"84","0.313","7.305","4.409","8.954"
"85","5.849","12.254","0.405","9.915"
"86","0.091","4.394","0.193","1.319"
"87","0.179","2.235","4.706","5.203"
"88","4.515","5.173","0.194","4.903"
"89","0.239","5.173","0.403","5.413"
"90","0.316","6.840","0.495","7.006"
"91","4.735","70.569","5.114","71.408"
"92","0.286","7.649","0.300","7.019"
"93","0.223","5.655","0.074","6.344"
"94","0.373","7.049","8.341","6.810"
"95","5.280","5.759","0.299","5.384"
"96","0.210","5.114","0.194","4.634"
"97","0.269","17.610","7.245","18.525"
"98","8.325","7.304","5.191","6.913"
"99","0.180","5.969","0.209","5.803"
"100","0.269","6.448","0.194","7.141"
"101","7.170","6.600","0.194","6.703"
"102","5.219","7.723","4.724","6.928"
"103","0.225","6.419","0.194","7.215"
"104","0.224","7.080","5.159","3.420"
"105","0.194","3.239","0.240","6.314"
"106","4.723","5.940","0.299","5.625"
"107","0.180","15.434","0.705","15.870"
"108","5.234","3.960","8.938","0.105"
"109","0.240","3.360","0.300","7.335"
"110","0.134","7.168","5.625","7.828"
"111","0.615","6.960","0.900","6.210"
"112","8.625","6.495","0.300","6.134"
"113","0.733","7.634","4.948","8.217"
"114","5.445","6.733","0.255","6.195"
"115","0.449","5.655","0.195","5.745"
"116","0.914","5.849","5.924","5.413"
"117","5.055","5.970","0.300","5.039"
"118","0.225","5.908","0.299","7.125"
"119","0.224","5.821","4.092","5.264"
"120","5.909","115.777","0.210","117.396"
"121","0.270","7.947","0.194","7.318"
"122","0.269","12.568","4.020","13.168"
"123","4.018","14.515","0.389","10.749"
"124","0.329","4.658","0.405","8.529"
"125","0.240","9.879","4.305","8.946"
"126","3.915","2,356.863","0.406","2,359.025"
"127","0.254","9.492","0.194","7.784"
