"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","482","169","472","169"
"Mean","6.607","18.842","6.747","18.865"
"Median","0.330","6.421","0.300","6.314"
"Mode","0.270","4.620, 6.000","0.300","5.340, 5.805, 5.820, 6.106, 6.405, 5.999, 7.004, 5.399"
"SD","53.563","99.361","54.129","99.368"
"Min","0.074","1.410","0.090","0.090"
"Max","1,012.867","1,171.640","1,012.927","1,169.808"
"Blank",,,,
"1","0.406","4.095","0.509","4.529"
"2","0.375","4.799","0.300","4.950"
"3","3.465","4.620","3.435","4.544"
"4","0.330","4.680","0.299","4.545"
"5","0.269","4.980","0.315","5.070"
"6","4.080","4.440","4.019","4.620"
"7","0.285","4.620","0.330","4.469"
"8","0.224","4.754","0.209","5.399"
"9","4.305","5.010","4.305","4.920"
"10","0.269","5.924","0.195","6.240"
"11","0.240","5.728","0.300","4.708"
"12","4.079","4.335","4.140","5.340"
"13","0.240","5.234","0.210","4.859"
"14","0.359","5.009","0.389","4.905"
"15","4.364","5.325","4.365","5.054"
"16","0.269","4.830","0.195","4.650"
"17","0.270","4.409","0.210","4.935"
"18","4.049","5.609","4.154","5.652"
"19","0.240","5.036","0.195","5.144"
"20","0.224","5.100","0.179","5.549"
"21","4.170","6.164","4.230","6.180"
"22","0.225","5.849","0.210","5.699"
"23","0.225","5.536","0.299","5.309"
"24","3.989","5.084","3.975","2.443"
"25","0.330","2.548","0.420","7.215"
"26","0.359","8.670","0.299","7.168"
"27","4.724","5.744","4.664","6.915"
"28","0.210","6.915","0.195","6.540"
"29","0.195","6.448","0.210","5.909"
"30","4.844","6.091","4.830","5.832"
"31","0.225","5.818","0.209","5.293"
"32","0.780","5.353","0.810","5.340"
"33","4.965","5.370","5.009","4.844"
"34","0.269","4.724","0.493","5.009"
"35","0.359","5.099","4.215","6.120"
"36","4.019","6.059","0.225","6.014"
"37","0.300","6.300","0.164","5.205"
"38","0.179","4.905","4.740","5.443"
"39","0.074","5.234","0.209","5.191"
"40","4.740","7.816","0.314","4.305"
"41","0.210","2.024","4.649","5.429"
"42","0.314","5.294","0.195","6.150"
"43","4.319","6.151","5.010","5.893"
"44","0.480","5.877","0.195","5.805"
"45","4.739","5.775","4.559","6.525"
"46","0.240","6.900","0.270","6.990"
"47","0.254","6.869","0.239","6.599"
"48","4.424","6.495","3.945","5.819"
"49","0.299","5.954","0.194","5.505"
"50","0.314","5.430","0.299","6.000"
"51","3.945","6.000","4.830","6.089"
"52","0.224","6.105","0.510","5.819"
"53","0.224","6.870","0.299","7.125"
"54","4.906","5.925","4.573","5.324"
"55","0.224","5.969","0.298","2.504"
"56","0.480","1.530","4.725","5.805"
"57","4.512","7.019","0.194","7.004"
"58","0.195","8.024","0.299","7.890"
"59","0.194","7.560","5.355","7.618"
"60","4.739","6.478","0.299","6.403"
"61","0.239","6.420","0.465","6.300"
"62","0.240","5.835","5.114","5.609"
"63","5.129","6.014","0.389","6.105"
"64","0.450","5.745","0.105","5.399"
"65","0.569","5.295","5.204","1.903"
"66","5.100","1.484","0.210","5.206"
"67","0.239","5.670","0.299","6.118"
"68","0.375","6.149","0.090","5.295"
"69","5.115","5.655","4.619","6.420"
"70","0.224","6.000","0.299","5.504"
"71","0.224","5.669","10.664","5.295"
"72","0.240","5.160","0.509","5.788"
"73","4.573","5.863","0.194","5.625"
"74","0.239","5.656","5.250","5.310"
"75","10.649","5.563","0.194","5.697"
"76","0.359","6.345","0.300","6.795"
"77","0.390","7.469","6.510","7.018"
"78","5.203","48.520","0.194","50.728"
"79","0.256","7.920","0.194","7.199"
"80","0.240","6.930","6.060","6.195"
"81","6.479","6.045","0.389","6.314"
"82","0.284","6.403","5.610","7.305"
"83","0.150","7.201","0.314","6.221"
"84","6.045","6.342","0.194","5.896"
"85","0.223","5.865","5.233","6.404"
"86","0.165","6.433","0.194","6.105"
"87","5.564","6.330","0.210","7.199"
"88","0.270","7.049","0.194","5.999"
"89","0.299","6.421","4.709","7.201"
"90","5.203","6.674","0.300","6.207"
"91","0.240","4.947","0.210","0.090"
"92","0.180","1.425","4.904","6.211"
"93","0.284","6.045","0.315","5.789"
"94","4.649","6.163","0.194","6.404"
"95","0.254","6.841","4.439","7.004"
"96","0.224","6.432","0.194","5.730"
"97","4.875","9.286","4.903","9.688"
"98","0.314","6.269","0.105","6.105"
"99","0.330","5.985","5.819","5.399"
"100","4.259","7.304","0.210","7.906"
"101","0.314","5.790","0.299","5.713"
"102","4.619","6.463","5.503","7.305"
"103","0.240","6.750","0.211","5.700"
"104","0.254","5.504","0.194","5.999"
"105","5.655","6.150","0.195","5.911"
"106","0.254","5.804","4.514","5.399"
"107","0.240","12.495","0.194","13.904"
"108","5.489","7.063","0.300","5.895"
"109","0.269","5.941","4.935","5.910"
"110","0.241","24.254","0.299","22.813"
"111","0.254","9.029","9.300","13.995"
"112","4.485","170.563","0.300","170.343"
"113","0.179","12.280","0.209","4.714"
"114","0.195","3.255","4.814","12.466"
"115","4.979","11.083","0.299","8.815"
"116","0.224","9.160","0.301","8.726"
"117","9.465","7.903","5.609","7.322"
"118","0.134","7.545","0.300","7.377"
"119","0.285","7.259","0.299","7.740"
"120","4.844","7.904","5.248","7.800"
"121","0.238","7.620","0.194","8.699"
"122","0.271","8.774","0.299","8.910"
"123","5.669","12.810","5.310","5.504"
"124","0.240","2.174","0.195","8.745"
"125","0.254","8.160","0.299","8.203"
"126","5.337","8.143","6.105","6.794"
"127","0.225","7.155","0.599","7.004"
"128","0.254","6.703","0.209","6.600"
"129","5.338","22.035","6.195","23.159"
"130","0.240","7.769","0.405","8.294"
"131","0.209","8.234","0.300","6.930"
"132","6.121","40.110","5.894","42.779"
"133","0.240","9.704","0.300","7.709"
"134","0.614","7.378","0.209","8.250"
"135","6.135","9.105","5.309","9.555"
"136","0.238","8.894","0.209","2.024"
"137","0.496","1.410","0.285","7.394"
"138","5.879","8.400","4.905","7.860"
"139","0.284","7.394","0.405","8.127"
"140","0.254","8.202","0.120","7.020"
"141","5.264","7.634","5.474","7.844"
"142","0.254","9.180","0.494","12.224"
"143","0.269","10.544","0.105","8.715"
"144","4.891","9.525","5.596","9.614"
"145","0.269","8.713","0.314","8.024"
"146","0.435","557.675","0.194","561.427"
"147","5.355","1,171.640","5.414","1,169.808"
"148","0.209","11.639","0.300","12.675"
"149","0.479","10.845","1.305","9.375"
"150","5.490","9.405","5.413","8.219"
"151","0.269","8.083","0.196","9.179"
"152","0.270","9.389","0.300","7.664"
"153","5.339","14.518","5.324","8.625"
"154","0.240","3.105","1.904","10.094"
"155","1.365","8.700","0.194","8.233"
"156","5.413","8.368","5.910","10.800"
"157","0.255","17.940","0.300","16.215"
"158","0.270","8.985","0.810","8.127"
"159","4.784","7.934","5.789","8.320"
"160","2.444","10.958","2.010","10.739"
"161","0.210","14.730","0.299","14.775"
"162","5.625","8.369","6.989","7.139"
"163","0.495","7.034","0.300","7.005"
"164","0.854","6.915","0.209","6.840"
"165","5.775","44.144","5.609","48.269"
"166","0.284","14.294","0.403","11.070"
"167","2.040","7.890","0.300","7.814"
"168","6.959","18.012","6.300","18.478"
"169","0.346","8.355","0.300","8.519"
"170","0.284",,"5.609",
"171","5.459",,"0.300",
"172","0.285",,"5.098",
"173","0.464",,"0.300",
"174","5.670",,"0.495",
"175","0.465",,"5.310",
"176","0.493",,"0.195",
"177","5.341",,"0.239",
"178","0.269",,"4.965",
"179","0.285",,"0.298",
"180","5.053",,"1.605",
"181","0.286",,"5.085",
"182","0.644",,"0.240",
"183","5.221",,"0.284",
"184","0.240",,"5.608",
"185","0.375",,"0.300",
"186","4.783",,"0.210",
"187","0.240",,"4.889",
"188","1.665",,"0.300",
"189","5.175",,"0.299",
"190","0.209",,"0.314",
