"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","464","159","484","159"
"Mean","6.552","19.118","6.280","19.190"
"Median","0.554","14.199","0.508","13.745"
"Mode","0.299","All values","0.344, 0.269","All values"
"SD","17.609","26.259","17.407","26.956"
"Min","0.028","2.712","0.028","0.059"
"Max","262.008","264.449","263.625","272.523"
"Blank",,,,
"1","6.471","3.252","5.753","1.844"
"2","0.345","3.295","0.254","17.473"
"3","0.179","17.369","0.210","19.787"
"4","0.210","22.364","0.330","21.859"
"5","16.530","17.244","16.515","0.059"
"6","0.928","2.712","0.793","17.567"
"7","21.661","14.930","21.720","0.105"
"8","0.373","5.492","0.299","22.762"
"9","0.374","20.968","0.374","17.985"
"10","18.878","17.161","18.893","16.401"
"11","0.284","16.551","0.269","18.032"
"12","19.930","17.703","19.945","16.808"
"13","0.913","14.337","0.913","0.522"
"14","0.208","3.082","0.238","15.143"
"15","0.255","17.107","0.225","19.033"
"16","19.518","14.419","19.503","10.051"
"17","0.507","12.957","0.537","15.399"
"18","0.495","14.799","0.465","27.433"
"19","0.343","25.216","0.343","9.108"
"20","15.527","13.752","15.527","14.619"
"21","0.404","14.199","0.403","15.384"
"22","0.224","13.899","0.224","15.587"
"23","15.966","16.161","15.982","15.443"
"24","0.344","15.528","0.330","12.101"
"25","0.270","11.400","0.270","14.585"
"26","17.462","14.211","17.462","9.753"
"27","0.403","10.512","0.418","12.278"
"28","0.374","12.404","0.374","16.204"
"29","0.060","15.125","0.044","9.690"
"30","0.224","9.763","0.224","13.327"
"31","16.448","13.596","16.464","10.135"
"32","0.897","10.045","0.509","9.368"
"33","0.210","10.795","0.373","11.012"
"34","15.713","10.021","0.210","9.449"
"35","0.269","9.431","15.533","11.693"
"36","1.287","12.890","0.180","12.004"
"37","13.088","11.394","0.282","9.986"
"38","0.254","12.421","1.272","15.341"
"39","0.239","18.706","13.088","17.866"
"40","0.283","14.224","0.270","14.390"
"41","11.891","11.244","0.223","10.629"
"42","0.254","10.410","0.329","9.605"
"43","0.060","9.435","11.861","9.031"
"44","0.209","16.515","0.240","18.025"
"45","0.841","10.525","0.060","10.732"
"46","14.186","10.631","0.209","8.911"
"47","0.299","9.076","0.840","8.434"
"48","0.329","9.016","14.201","9.057"
"49","12.065","8.727","0.284","9.110"
"50","0.298","8.902","0.343","8.374"
"51","0.074","9.255","12.050","10.510"
"52","0.209","10.408","0.298","8.773"
"53","0.045","8.831","0.090","8.942"
"54","24.986","11.844","0.193","13.159"
"55","0.584","9.465","0.045","8.616"
"56","0.389","8.287","25.391","8.447"
"57","13.062","10.481","0.224","10.853"
"58","0.359","10.179","0.343","10.827"
"59","0.987","10.274","13.063","10.378"
"60","12.986","10.006","0.388","10.092"
"61","0.254","10.240","0.927","8.877"
"62","0.627","8.952","0.030","11.038"
"63","14.617","11.788","0.209","14.701"
"64","0.689","16.317","12.778","11.932"
"65","0.778","10.688","0.253","11.024"
"66","13.599","9.947","0.627","9.543"
"67","0.795","10.457","14.618","9.709"
"68","1.406","10.173","0.703","10.722"
"69","9.901","10.316","0.927","10.841"
"70","0.074","9.778","13.435","9.406"
"71","0.403","9.067","0.795","9.195"
"72","14.075","15.777","1.406","15.718"
"73","0.360","57.793","9.930","61.663"
"74","0.030","13.557","0.164","25.633"
"75","0.223","23.328","0.284","3.147"
"76","9.767","19.691","14.076","24.259"
"77","1.061","7.295","0.359","11.819"
"78","10.637","14.949","0.030","13.043"
"79","0.300","13.314","0.223","18.822"
"80","0.614","15.391","9.783","8.098"
"81","0.628","11.138","1.045","13.241"
"82","0.029","14.634","0.329","13.132"
"83","0.223","12.985","10.307","14.794"
"84","0.285","16.884","0.300","13.640"
"85","14.553","37.772","0.615","43.219"
"86","0.285","16.574","0.627","12.411"
"87","0.225","105.218","0.029","97.298"
"88","0.059","11.728","0.224","28.154"
"89","8.686","123.548","0.284","119.793"
"90","0.194","14.543","14.569","1.571"
"91","0.060","3.878","0.194","18.884"
"92","13.327","18.807","0.089","16.797"
"93","0.538","16.922","0.210","15.864"
"94","9.372","12.327","0.060","0.285"
"95","0.358","4.041","8.685","18.527"
"96","0.299","19.918","0.209","15.184"
"97","0.194","13.778","0.060","13.864"
"98","11.139","13.732","13.312","13.070"
"99","0.224","14.432","0.538","12.491"
"100","8.734","11.875","9.372","14.765"
"101","0.747","99.117","0.434","102.529"
"102","8.341","16.381","0.238","12.383"
"103","0.313","13.324","0.194","12.815"
"104","0.747","24.986","11.124","28.280"
"105","11.004","12.532","0.224","0.059"
"106","1.526","5.152","8.749","21.086"
"107","0.494","20.785","0.733","17.383"
"108","0.298","16.794","8.341","14.852"
"109","9.716","15.423","0.329","22.563"
"110","0.538","19.945","0.882","2.905"
"111","11.976","3.875","10.944","23.301"
"112","0.314","23.124","1.495","15.148"
"113","0.778","15.406","0.434","12.446"
"114","0.298","14.612","0.314","14.958"
"115","18.466","13.227","9.820","14.067"
"116","0.179","14.364","0.418","12.101"
"117","0.060","90.811","10.749","94.308"
"118","10.389","15.074","1.242","13.745"
"119","3.923","16.173","0.298","14.931"
"120","10.183","15.048","1.016","15.545"
"121","0.269","15.830","0.060","17.221"
"122","0.568","18.513","18.480","14.321"
"123","9.913","12.327","0.164","14.407"
"124","0.524","14.689","0.060","15.006"
"125","0.045","12.638","10.389","10.300"
"126","0.225","10.722","2.170","19.835"
"127","8.912","18.581","1.752","12.177"
"128","0.239","13.911","10.244","13.331"
"129","0.225","79.165","0.208","81.466"
"130","13.698","16.849","0.375","16.941"
"131","0.165","15.110","0.418","13.210"
"132","0.238","14.376","9.689","19.735"
"133","0.374","18.385","0.523","15.798"
"134","12.010","17.000","0.060","13.346"
"135","0.239","12.773","0.225","12.203"
"136","0.254","18.083","8.898","10.173"
"137","10.153","3.309","0.238","12.367"
"138","0.463","16.554","0.225","18.519"
"139","0.045","19.573","13.698","17.714"
"140","8.384","13.061","0.180","10.888"
"141","0.269","11.799","0.223","12.358"
"142","0.675","264.449","0.374","272.523"
"143","7.730","20.555","12.026","14.335"
"144","0.479","12.022","0.223","17.789"
"145","0.283","19.443","0.254","13.123"
"146","7.948","12.713","10.153","13.092"
"147","0.330","12.032","0.254","10.726"
"148","8.885","13.974","0.208","15.924"
"149","0.360","21.677","0.045","21.572"
"150","0.269","17.018","8.384","19.054"
"151","8.344","74.386","0.269","77.420"
"152","0.313","18.733","0.674","18.740"
"153","0.343","23.501","7.760","20.389"
"154","0.030","16.403","0.448","17.778"
"155","0.269","19.114","0.283","14.422"
"156","9.645","12.927","7.948","19.186"
"157","0.225","17.505","0.330","11.811"
"158","0.538","16.828","8.900","17.429"
"159","0.029","78.516","0.375","82.936"
"160","0.269",,"0.239",
"161","8.292",,"8.344",
"162","10.557",,"0.313",
"163","0.897",,"0.344",
"164","0.674",,"0.029",
"165","8.969",,"0.269",
"166","0.028",,"9.660",
"167","0.435",,"0.225",
"168","7.806",,"0.523",
"169","0.315",,"0.029",
"170","0.210",,"0.269",
"171","8.596",,"8.292",
"172","1.646",,"8.447",
"173","0.179",,"2.125",
"174","9.041",,"1.048",
"175","0.209",,"0.524",
"176","0.658",,"8.955",
"177","9.525",,"0.118",
"178","0.419",,"0.375",
"179","0.495",,"7.776",
"180","0.178",,"0.315",
"181","9.405",,"0.225",
"182","0.344",,"8.581",
"183","0.029",,"1.257",
"184","9.912",,"0.389",
"185","0.298",,"0.179",
"186","0.225",,"9.041",
"187","7.828",,"0.583",
"188","0.420",,"0.283",
"189","0.313",,"9.526",
"190","0.299",,"0.418",
"191","10.112",,"0.509",
"192","1.422",,"0.134",
"193","0.224",,"0.029",
"194","0.299",,"9.405",
"195","15.177",,"0.344",
"196","0.209",,"0.044",
"197","0.285",,"9.897",
"198","0.284",,"0.328",
"199","0.044",,"0.211",
"200","0.224",,"7.814",
"201","0.029",,"0.375",
"202","9.596",,"0.044",
"203","0.689",,"0.313",
"204","9.811",,"0.300",
"205","0.344",,"10.126",
"206","0.059",,"1.407",
"207","9.364",,"0.254",
"208","0.418",,"0.269",
"209","0.717",,"15.192",
"210","8.274",,"0.194",
"211","0.598",,"0.316",
"212","1.018",,"0.269",
"213","8.565",,"0.044",
"214","0.583",,"0.209",
"215","0.225",,"0.044",
"216","10.450",,"9.596",
"217","0.239",,"0.688",
"218","0.225",,"9.797",
"219","8.631",,"0.344",
"220","0.120",,"0.059",
"221","0.314",,"9.110",
"222","0.224",,"0.254",
"223","14.144",,"0.433",
"224","1.453",,"0.703",
"225","56.267",,"8.274",
"226","0.927",,"0.852",
"227","0.150",,"1.107",
"228","13.480",,"8.221",
"229","0.284",,"0.613",
"230","0.073",,"0.194",
"231","47.513",,"10.451",
"232","0.330",,"0.239",
"233","0.390",,"0.240",
"234","16.702",,"8.616",
"235","0.330",,"0.134",
"236","0.043",,"0.299",
"237","12.610",,"0.238",
"238","0.283",,"14.145",
"239","0.330",,"0.733",
"240","0.299",,"0.704",
"241","14.479",,"56.477",
"242","0.568",,"0.763",
"243","10.181",,"0.179",
"244","0.507",,"13.406",
"245","0.301",,"0.283",
"246","0.028",,"0.105",
"247","0.240",,"47.497",
"248","0.313",,"0.315",
"249","12.641",,"0.390",
"250","0.375",,"16.702",
"251","1.139",,"0.344",
"252","0.194",,"0.074",
"253","10.990",,"12.564",
"254","2.009",,"0.284",
"255","13.816",,"0.345",
"256","0.778",,"0.284",
"257","2.230",,"14.479",
"258","0.238",,"0.628",
"259","35.887",,"10.121",
"260","1.676",,"0.508",
"261","16.093",,"0.299",
"262","0.315",,"0.029",
"263","0.240",,"0.255",
"264","111.987",,"0.314",
"265","4.133",,"12.625",
"266","0.706",,"0.375",
"267","0.149",,"1.138",
"268","123.144",,"0.210",
"269","0.105",,"10.974",
"270","18.242",,"2.009",
"271","0.239",,"13.262",
"272","0.090",,"0.553",
"273","18.088",,"0.778",
"274","0.210",,"2.230",
"275","0.223",,"0.254",
"276","0.240",,"37.279",
"277","16.020",,"0.492",
"278","1.063",,"15.898",
"279","15.548",,"0.285",
"280","0.313",,"0.255",
"281","0.195",,"114.326",
"282","0.298",,"2.111",
"283","18.945",,"0.433",
"284","0.374",,"0.150",
"285","0.718",,"123.128",
"286","12.161",,"0.300",
"287","0.509",,"18.032",
"288","0.389",,"0.223",
"289","0.299",,"0.090",
"290","13.268",,"18.118",
"291","0.388",,"0.164",
"292","0.298",,"0.269",
"293","13.730",,"0.210",
"294","0.300",,"16.006",
"295","11.081",,"1.062",
"296","0.853",,"15.563",
"297","0.044",,"0.313",
"298","0.568",,"0.180",
"299","98.204",,"0.298",
"300","0.614",,"18.961",
"301","15.870",,"0.389",
"302","0.554",,"0.687",
"303","12.232",,"12.177",
"304","0.463",,"0.702",
"305","0.749",,"0.179",
"306","0.224",,"0.300",
"307","24.267",,"13.282",
"308","0.390",,"0.374",
"309","16.755",,"0.298",
"310","0.538",,"13.924",
"311","0.343",,"0.344",
"312","18.269",,"10.843",
"313","0.838",,"0.852",
"314","1.781",,"0.060",
"315","16.211",,"0.567",
"316","0.224",,"98.549",
"317","0.224",,"0.509",
"318","13.179",,"15.630",
"319","0.568",,"0.539",
"320","0.823",,"12.262",
"321","24.046",,"0.433",
"322","0.284",,"0.749",
"323","0.178",,"0.223",
"324","22.867",,"24.298",
"325","0.509",,"0.360",
"326","0.045",,"16.754",
"327","14.221",,"0.538",
"328","0.464",,"0.359",
"329","0.270",,"18.269",
"330","0.194",,"0.837",
"331","13.790",,"1.767",
"332","1.076",,"16.226",
"333","11.906",,"0.374",
"334","0.689",,"0.314",
"335","0.450",,"12.925",
"336","13.662",,"0.597",
"337","0.492",,"0.794",
"338","0.480",,"24.090",
"339","89.269",,"0.239",
"340","1.153",,"0.567",
"341","0.328",,"22.494",
"342","14.504",,"0.508",
"343","0.433",,"0.045",
"344","0.059",,"14.612",
"345","12.892",,"0.284",
"346","0.463",,"0.045",
"347","2.817",,"0.211",
"348","12.907",,"13.775",
"349","1.525",,"1.076",
"350","0.703",,"12.386",
"351","13.946",,"0.269",
"352","0.509",,"0.404",
"353","1.495",,"13.646",
"354","13.597",,"0.493",
"355","4.299",,"0.494",
"356","0.420",,"90.333",
"357","10.695",,"0.313",
"358","0.510",,"0.090",
"359","0.884",,"14.503",
"360","0.224",,"0.434",
"361","11.423",,"0.074",
"362","2.949",,"12.892",
"363","0.360",,"0.449",
"364","0.075",,"2.832",
"365","11.065",,"12.908",
"366","0.690",,"1.914",
"367","10.509",,"0.298",
"368","0.240",,"13.945",
"369","0.045",,"0.509",
"370","0.224",,"1.498",
"371","18.715",,"13.596",
"372","0.358",,"4.298",
"373","13.432",,"0.421",
"374","0.539",,"10.694",
"375","77.998",,"0.570",
"376","0.433",,"0.824",
"377","0.509",,"0.374",
"378","15.784",,"11.274",
"379","0.764",,"2.964",
"380","0.358",,"0.346",
"381","13.793",,"0.074",
"382","0.509",,"11.065",
"383","0.538",,"0.690",
"384","11.863",,"10.526",
"385","1.138",,"0.224",
"386","1.556",,"0.059",
"387","17.758",,"0.239",
"388","0.538",,"18.684",
"389","0.284",,"0.358",
"390","0.030",,"13.447",
"391","16.922",,"0.539",
"392","0.030",,"78.313",
"393","11.696",,"0.253",
"394","0.403",,"0.673",
"395","0.329",,"16.009",
"396","0.315",,"0.239",
"397","20.630",,"0.359",
"398","0.509",,"13.792",
"399","15.971",,"0.509",
"400","0.583",,"0.524",
"401","0.329",,"11.862",
"402","17.295",,"1.139",
"403","0.733",,"1.870",
"404","1.588",,"17.443",
"405","11.936",,"0.567",
"406","0.585",,"0.255",
"407","0.494",,"0.030",
"408","10.375",,"16.952",
"409","0.344",,"11.697",
"410","0.525",,"0.418",
"411","262.008",,"0.344",
"412","2.516",,"0.299",
"413","0.418",,"20.825",
"414","20.197",,"0.493",
"415","0.179",,"16.270",
"416","0.029",,"0.239",
"417","0.239",,"0.179",
"418","11.394",,"17.849",
"419","0.419",,"0.195",
"420","18.001",,"1.587",
"421","0.898",,"11.936",
"422","0.403",,"0.570",
"423","0.269",,"0.494",
"424","11.892",,"10.660",
"425","0.179",,"0.329",
"426","0.284",,"0.269",
"427","0.554",,"263.625",
"428","11.297",,"1.033",
"429","10.737",,"0.283",
"430","3.146",,"20.197",
"431","0.480",,"0.164",
"432","18.099",,"0.030",
"433","0.298",,"0.268",
"434","3.532",,"11.380",
"435","15.926",,"0.418",
"436","0.822",,"17.987",
"437","0.208",,"0.898",
"438","71.976",,"0.403",
"439","1.677",,"0.269",
"440","0.449",,"11.892",
"441","0.150",,"0.328",
"442","18.284",,"0.135",
"443","0.329",,"0.585",
"444","21.253",,"11.402",
"445","0.989",,"10.617",
"446","1.452",,"3.130",
"447","15.492",,"0.329",
"448","0.553",,"0.405",
"449","0.419",,"17.874",
"450","0.028",,"0.313",
"451","16.732",,"3.488",
"452","2.320",,"15.940",
"453","10.380",,"0.838",
"454","1.152",,"0.134",
"455","1.333",,"0.044",
"456","17.101",,"73.504",
"457","0.315",,"0.149",
"458","0.030",,"0.449",
"459","15.033",,"0.374",
"460","0.359",,"18.269",
"461","1.600",,"0.134",
"462","72.245",,"21.255",
"463","5.000",,"0.478",
"464","1.181",,"0.494",
"465",,,"1.452",
"466",,,"15.612",
"467",,,"0.434",
"468",,,"0.418",
"469",,,"0.028",
"470",,,"16.733",
"471",,,"0.957",
"472",,,"1.513",
"473",,,"11.275",
