"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","879","92","877","92"
"Mean","3.101","29.662","3.108","29.594"
"Median","0.615","13.472","0.538","12.039"
"Mode","0.299","All values","0.240, 0.404","All values"
"SD","25.161","77.013","25.196","77.206"
"Min","0.030","0.075","0.045","0.104"
"Max","712.309","709.446","710.899","708.936"
"Blank",,,,
"1","0.030","8.271","0.224","7.341"
"2","0.464","7.671","0.088","6.488"
"3","0.149","6.788","7.926","3.881"
"4","7.699","3.580","0.089","6.564"
"5","0.301","8.137","0.210","10.336"
"6","0.089","9.216","6.906","2.338"
"7","6.920","4.478","0.195","10.997"
"8","0.210","16.102","0.329","16.133"
"9","0.285","20.010","0.045","14.463"
"10","0.210","1.600","0.088","1.751"
"11","0.074","11.857","0.089","11.138"
"12","0.059","13.864","5.875","14.120"
"13","5.620","41.566","0.135","41.399"
"14","0.359","13.344","0.598","22.533"
"15","0.358","18.972","0.270","9.587"
"16","0.435","2.125","2.815","2.245"
"17","2.710","7.760","0.268","7.581"
"18","0.390","1.049","0.285","0.645"
"19","0.298","0.075","0.225","0.104"
"20","0.239","15.852","5.725","15.836"
"21","5.652","0.538","0.119","1.768"
"22","0.238","23.229","0.314","33.777"
"23","0.240","20.880","0.135","9.748"
"24","0.193","20.497","0.253","20.677"
"25","0.210","30.777","0.164","63.515"
"26","0.209","43.346","0.255","11.012"
"27","0.195","11.205","0.298","10.531"
"28","0.298","25.384","0.149","36.846"
"29","0.195","12.256","0.405","0.660"
"30","0.375","5.391","0.223","22.101"
"31","0.238","28.766","8.302","21.564"
"32","8.003","11.394","0.196","2.021"
"33","0.493","5.454","0.299","7.085"
"34","0.331","15.562","0.253","14.168"
"35","0.223","32.810","0.179","52.402"
"36","0.210","29.864","1.168","10.663"
"37","1.018","14.380","0.268","13.554"
"38","0.405","7.334","0.254","12.837"
"39","0.253","10.126","0.479","4.639"
"40","0.225","14.938","0.254","15.778"
"41","0.463","21.846","0.298","21.187"
"42","0.314","9.692","0.255","10.531"
"43","0.210","4.449","0.314","26.282"
"44","0.375","26.043","0.390","3.205"
"45","0.284","8.947","0.584","8.980"
"46","0.719","6.818","0.269","7.039"
"47","0.179","25.413","7.641","27.783"
"48","7.701","33.702","0.164","32.623"
"49","0.210","13.600","0.224","12.581"
"50","0.164","60.523","0.285","61.211"
"51","0.285","11.265","0.283","26.665"
"52","0.239","28.396","0.286","11.767"
"53","0.254","31.338","0.732","32.943"
"54","0.824","22.681","0.150","21.360"
"55","0.149","8.738","0.253","8.977"
"56","0.314","60.986","0.795","61.869"
"57","0.136","4.174","1.092","5.017"
"58","1.228","10.485","0.388","8.493"
"59","0.628","31.816","1.765","31.724"
"60","1.676","8.877","0.254","11.245"
"61","0.584","12.613","0.433","12.312"
"62","0.238","11.958","0.314","27.785"
"63","0.404","33.934","0.838","15.771"
"64","0.299","56.110","0.194","57.023"
"65","0.823","68.450","17.986","67.567"
"66","17.851","3.038","0.793","3.038"
"67","0.748","25.433","0.240","25.314"
"68","0.404","2.528","0.314","2.871"
"69","0.270","44.839","0.313","45.965"
"70","0.314","71.221","0.270","87.668"
"71","0.329","82.185","23.744","64.390"
"72","23.745","92.406","0.689","92.703"
"73","0.448","14.539","0.149","16.443"
"74","0.509","29.774","0.284","27.273"
"75","0.135","0.090","0.388","0.795"
"76","0.268","17.446","0.463","17.235"
"77","0.539","2.053","0.254","2.936"
"78","0.375","6.606","0.615","6.264"
"79","0.465","1.963","36.894","10.814"
"80","35.216","15.288","0.285","6.421"
"81","1.992","1.197","0.913","5.126"
"82","0.659","10.966","1.570","8.503"
"83","1.600","5.402","0.375","3.562"
"84","0.688","3.851","0.359","5.139"
"85","0.329","12.231","0.328","10.658"
"86","0.224","17.452","0.793","17.662"
"87","0.643","21.372","0.433","21.507"
"88","0.688","1.858","0.299","1.979"
"89","0.269","1.003","13.420","0.328"
"90","13.209","196.962","14.146","197.981"
"91","13.383","148.492","1.317","148.345"
"92","1.483","709.446","0.406","708.936"
"93","1.123",,"0.448",
"94","0.584",,"0.359",
"95","0.269",,"0.885",
"96","0.854",,"0.328",
"97","0.569",,"0.359",
"98","0.180",,"0.240",
"99","0.373",,"0.389",
"100","0.239",,"4.177",
"101","4.013",,"0.329",
"102","0.494",,"0.314",
"103","0.404",,"0.554",
"104","0.210",,"2.635",
"105","1.885",,"0.299",
"106","1.378",,"0.420",
"107","0.329",,"0.239",
"108","0.314",,"0.180",
"109","0.180",,"0.284",
"110","0.254",,"0.479",
"111","0.284",,"5.830",
"112","5.785",,"4.896",
"113","5.286",,"0.179",
"114","0.075",,"0.510",
"115","0.359",,"26.988",
"116","26.403",,"0.644",
"117","0.973",,"0.403",
"118","0.688",,"0.764",
"119","0.284",,"0.270",
"120","0.899",,"0.346",
"121","0.210",,"13.665",
"122","13.382",,"0.268",
"123","0.674",,"0.329",
"124","0.388",,"0.344",
"125","0.211",,"0.719",
"126","0.597",,"0.554",
"127","0.360",,"0.300",
"128","0.629",,"0.328",
"129","0.419",,"0.449",
"130","0.418",,"0.060",
"131","0.135",,"0.253",
"132","0.074",,"1.601",
"133","1.330",,"0.688",
"134","0.658",,"0.285",
"135","0.598",,"0.238",
"136","0.285",,"0.240",
"137","0.298",,"0.283",
"138","0.224",,"2.427",
"139","2.112",,"0.403",
"140","0.524",,"0.285",
"141","0.494",,"0.524",
"142","0.298",,"0.149",
"143","0.435",,"0.419",
"144","0.240",,"10.103",
"145","9.743",,"0.240",
"146","0.764",,"0.358",
"147","0.149",,"0.374",
"148","0.329",,"1.363",
"149","1.064",,"0.269",
"150","0.792",,"0.314",
"151","0.329",,"0.344",
"152","0.209",,"3.024",
"153","0.689",,"26.629",
"154","28.173",,"0.658",
"155","1.166",,"1.408",
"156","0.643",,"0.239",
"157","1.452",,"0.195",
"158","0.151",,"0.358",
"159","0.254",,"1.062",
"160","0.836",,"0.254",
"161","0.598",,"35.839",
"162","35.000",,"0.615",
"163","1.514",,"0.358",
"164","0.403",,"0.225",
"165","0.045",,"0.343",
"166","0.360",,"0.629",
"167","0.463",,"0.612",
"168","0.552",,"0.540",
"169","0.839",,"0.283",
"170","0.225",,"0.256",
"171","0.283",,"0.344",
"172","0.165",,"0.540",
"173","0.778",,"0.253",
"174","0.314",,"0.376",
"175","0.271",,"0.358",
"176","0.358",,"0.358",
"177","0.150",,"0.883",
"178","0.792",,"0.495",
"179","0.629",,"2.918",
"180","2.754",,"0.389",
"181","0.675",,"0.360",
"182","0.464",,"2.291",
"183","1.841",,"0.495",
"184","0.645",,"0.285",
"185","0.479",,"0.360",
"186","0.314",,"0.149",
"187","0.330",,"0.718",
"188","0.508",,"1.168",
"189","0.944",,"0.329",
"190","0.644",,"0.510",
"191","0.480",,"1.301",
"192","0.733",,"16.103",
"193","15.757",,"0.433",
"194","1.363",,"0.314",
"195","0.403",,"0.224",
"196","0.195",,"0.299",
"197","0.268",,"0.642",
"198","0.463",,"0.643",
"199","0.374",,"0.747",
"200","1.002",,"0.329",
"201","0.478",,"0.795",
"202","0.480",,"1.690",
"203","1.856",,"1.107",
"204","1.076",,"0.567",
"205","0.837",,"0.493",
"206","0.224",,"17.199",
"207","16.942",,"0.403",
"208","0.629",,"0.463",
"209","0.495",,"0.240",
"210","0.374",,"0.300",
"211","0.375",,"20.442",
"212","19.721",,"0.360",
"213","1.095",,"0.313",
"214","0.404",,"0.389",
"215","0.388",,"0.090",
"216","0.075",,"0.479",
"217","0.239",,"0.105",
"218","0.374",,"0.810",
"219","0.675",,"0.612",
"220","0.674",,"0.329",
"221","0.298",,"0.254",
"222","0.269",,"0.178",
"223","0.254",,"0.674",
"224","0.254",,"17.132",
"225","17.235",,"0.808",
"226","0.704",,"0.673",
"227","0.882",,"0.300",
"228","0.404",,"0.464",
"229","0.346",,"0.269",
"230","0.492",,"0.209",
"231","0.224",,"0.074",
"232","0.089",,"0.374",
"233","0.254",,"4.478",
"234","4.134",,"0.463",
"235","0.582",,"0.613",
"236","0.614",,"2.052",
"237","1.901",,"0.254",
"238","0.629",,"0.269",
"239","0.269",,"0.254",
"240","0.254",,"1.033",
"241","0.313",,"0.793",
"242","1.019",,"0.824",
"243","0.285",,"0.211",
"244","0.389",,"0.762",
"245","0.899",,"0.867",
"246","0.284",,"0.375",
"247","0.973",,"0.584",
"248","0.702",,"0.180",
"249","0.571",,"1.243",
"250","0.223",,"0.359",
"251","1.033",,"23.361",
"252","0.509",,"0.239",
"253","22.733",,"0.553",
"254","0.927",,"0.239",
"255","0.269",,"0.373",
"256","0.568",,"0.300",
"257","0.298",,"0.418",
"258","0.375",,"0.165",
"259","0.149",,"0.285",
"260","0.418",,"0.209",
"261","0.330",,"0.195",
"262","0.060",,"0.585",
"263","0.224",,"1.271",
"264","0.269",,"1.109",
"265","0.825",,"0.298",
"266","1.586",,"0.283",
"267","0.613",,"0.733",
"268","0.343",,"0.329",
"269","0.718",,"0.403",
"270","0.254",,"1.422",
"271","0.329",,"0.240",
"272","1.302",,"23.846",
"273","0.493",,"0.928",
"274","23.067",,"0.463",
"275","1.004",,"0.298",
"276","0.898",,"0.314",
"277","0.538",,"0.389",
"278","0.209",,"0.450",
"279","0.360",,"1.600",
"280","0.418",,"0.524",
"281","1.497",,"0.343",
"282","0.867",,"4.017",
"283","0.269",,"0.629",
"284","3.358",,"0.389",
"285","1.183",,"0.269",
"286","0.284",,"0.553",
"287","0.494",,"1.572",
"288","0.359",,"0.449",
"289","1.423",,"0.627",
"290","0.673",,"0.240",
"291","0.702",,"0.418",
"292","0.163",,"0.239",
"293","0.360",,"0.346",
"294","0.389",,"1.483",
"295","0.330",,"0.493",
"296","1.258",,"0.705",
"297","0.583",,"0.403",
"298","0.854",,"2.110",
"299","0.434",,"2.633",
"300","1.466",,"2.934",
"301","2.798",,"0.403",
"302","2.844",,"1.437",
"303","0.703",,"17.537",
"304","1.331",,"0.375",
"305","17.028",,"0.314",
"306","1.079",,"0.809",
"307","0.419",,"0.313",
"308","0.210",,"0.448",
"309","0.928",,"0.225",
"310","0.374",,"1.644",
"311","0.283",,"0.344",
"312","1.106",,"0.299",
"313","0.837",,"0.418",
"314","0.344",,"0.432",
"315","0.298",,"0.479",
"316","0.658",,"1.152",
"317","0.225",,"16.767",
"318","1.255",,"0.599",
"319","16.498",,"0.839",
"320","0.748",,"0.569",
"321","0.793",,"0.330",
"322","0.765",,"0.884",
"323","0.434",,"0.240",
"324","0.615",,"0.329",
"325","0.538",,"0.598",
"326","0.298",,"1.002",
"327","0.509",,"2.230",
"328","0.718",,"0.554",
"329","2.185",,"0.358",
"330","0.599",,"0.914",
"331","0.644",,"0.316",
"332","0.254",,"0.269",
"333","0.959",,"0.180",
"334","0.316",,"0.193",
"335","0.225",,"0.450",
"336","0.193",,"0.463",
"337","0.435",,"0.210",
"338","0.524",,"0.240",
"339","0.149",,"0.389",
"340","0.210",,"0.345",
"341","0.314",,"0.149",
"342","0.344",,"0.283",
"343","0.269",,"0.360",
"344","0.208",,"0.972",
"345","0.435",,"4.104",
"346","0.928",,"0.524",
"347","3.399",,"0.330",
"348","0.974",,"0.373",
"349","0.569",,"31.648",
"350","0.374",,"0.975",
"351","31.198",,"0.914",
"352","0.809",,"0.239",
"353","1.243",,"0.764",
"354","0.645",,"3.880",
"355","0.389",,"0.735",
"356","3.504",,"0.418",
"357","0.929",,"0.463",
