"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","505","167","504","167"
"Mean","6.338","18.743","6.352","18.699"
"Median","0.463","6.083","0.389","5.959"
"Mode","0.240","5.154","0.135","5.558, 4.914, 5.109"
"SD","41.297","71.739","41.344","72.076"
"Min","0.044","0.837","0.045","0.134"
"Max","691.888","693.432","691.844","694.524"
"Blank",,,,
"1","0.598","9.726","0.734","10.130"
"2","1.679","10.073","1.634","10.310"
"3","9.335","9.948","9.320","7.838"
"4","0.314","8.077","0.208","8.345"
"5","0.165","8.931","0.179","10.106"
"6","9.653","10.405","9.714","8.782"
"7","0.285","7.927","0.239","8.792"
"8","0.164","8.731","0.135","7.656"
"9","0.120","7.491","0.074","6.771"
"10","9.618","6.653","9.679","9.215"
"11","0.225","9.227","0.240","7.876"
"12","7.523","8.012","7.657","1.706"
"13","0.314","1.661","0.210","6.050"
"14","0.209","5.963","0.209","5.652"
"15","7.897","6.488","8.181","9.733"
"16","0.628","8.926","0.345","5.617"
"17","0.420","5.796","0.419","6.893"
"18","9.564","7.400","9.654","9.103"
"19","0.344","9.781","0.435","7.861"
"20","0.450","6.887","0.179","8.133"
"21","0.136","7.729","0.135","5.421"
"22","7.539","5.615","7.583","7.259"
"23","0.179","8.040","0.270","7.899"
"24","8.403","7.090","8.342","5.843"
"25","0.164","6.007","0.254","7.239"
"26","0.313","7.657","0.194","6.320"
"27","7.085","5.663","7.191","8.947"
"28","0.225","9.200","0.104","5.706"
"29","0.164","5.766","0.090","6.591"
"30","0.045","6.786","0.060","6.155"
"31","6.367","5.719","6.442","5.766"
"32","0.135","6.039","0.195","5.740"
"33","0.195","5.767","0.045","5.194"
"34","8.882","5.151","9.062","6.009"
"35","0.224","5.740","0.195","5.812"
"36","7.683","6.694","7.727","5.992"
"37","0.358","5.709","0.284","5.831"
"38","1.243","5.022","1.227","5.395"
"39","0.328","5.799","0.343","5.590"
"40","0.149","6.009","0.060","5.181"
"41","5.739","4.882","5.992","5.241"
"42","5.560","5.379","5.606","6.117"
"43","0.507","5.681","0.283","5.365"
"44","0.239","5.814","0.164","5.036"
"45","0.135","4.990","0.180","6.875"
"46","0.269","6.545","0.269","5.841"
"47","8.702","5.975","8.761","5.184"
"48","0.194","5.153","0.120","4.671"
"49","5.377","5.103","5.377","7.951"
"50","0.254","7.504","0.314","5.557"
"51","6.576","5.423","6.860","5.497"
"52","0.538","6.187","0.254","5.767"
"53","0.329","5.153","0.254","4.766"
"54","8.192","5.019","8.507","5.378"
"55","1.093","5.377","1.153","6.633"
"56","0.569","19.578","0.180","23.805"
"57","0.090","10.699","0.134","1.843"
"58","6.152","1.197","6.406","5.828"
"59","0.538","6.548","0.330","5.555"
"60","0.240","5.750","0.134","7.239"
"61","7.265","7.252","7.444","6.350"
"62","0.253","6.593","0.074","7.894"
"63","0.151","7.817","0.195","5.543"
"64","5.105","5.096","5.330","5.230"
"65","0.359","6.084","0.239","5.844"
"66","6.858","5.321","6.992","7.042"
"67","0.403","7.099","0.120","5.873"
"68","0.569","5.499","0.703","5.636"
"69","0.253","6.267","0.180","6.160"
