"Row_Name","Nose_Poke #1: On","Nose_Poke #1: Off"
"185","0.375","0.568"
"186","0.165","0.584"
"187","0.538","7.427"
"188","7.442","0.224"
"189","0.629","0.780"
"190","0.299","8.554"
"191","8.677","0.180"
"192","0.538","0.434"
"193","0.225","0.943"
"194","0.448","10.877"
"195","9.874","5.364"
"196","5.557","0.404"
"197","1.709","7.650"
"198","6.990","1.226"
"199","1.139","0.434"
"200","1.152","9.087"
"201","9.133","0.403"
"202","0.358","0.673"
"203","0.403","0.316"
"204","0.629","8.297"
"205","8.103","0.269"
"206","0.600","0.509"
"207","0.299","8.823"
"208","9.033","0.269"
"209","0.239","0.375"
"210","0.328","17.067"
"211","16.918","0.883"
"212","0.793","9.745"
"213","9.536","0.825"
"214","0.793","0.313"
"215","0.764","7.951"
"216","7.725","0.389"
"217","0.539","0.314"
"218","0.419","1.004"
"219","0.285","9.513"
"220","9.497","0.389"
"221","1.033","1.017"
"222","0.480","7.756"
"223","7.696","0.958"
"224","1.004","0.690"
"225","0.927","7.788"
"226","8.404","0.868"
"227","0.225","3.729"
"228","4.086","0.343"
"229","0.344","0.690"
"230","0.434","0.329"
"231","0.659","10.839"
"232","10.360","1.603"
"233","0.808","7.656"
"234","9.111","0.704"
"235","0.149","0.269"
"236","0.673","0.763"
"237","0.269","0.298"
"238","0.793","8.073"
"239","7.338","0.194"
"240","1.002","0.719"
"241","0.149","6.620"
"242","6.788","1.331"
"243","0.658","7.280"
"244","7.576","1.019"
"245","1.020","7.081"
"246","7.502","0.195"
"247","0.552","0.299"
"248","0.180","7.365"
"249","7.455","0.404"
"250","0.194","0.195"
"251","0.405","0.644"
"252","0.240","0.644"
"253","0.584","6.778"
"254","7.349","0.105"
"255","0.120","0.764"
"256","0.074","0.209"
"257","0.839","0.313"
"258","0.224","0.374"
"259","0.373","9.195"
"260","9.030","0.749"
"261","0.524","8.066"
"262","8.183","0.628"
"263","0.495","0.283"
"264","0.643","0.343"
"265","0.343","8.646"
"266","8.631","0.435"
"267","0.313","0.567"
"268","0.405","0.525"
"269","0.613","0.418"
"270","0.509","9.004"
"271","8.716","0.524"
"272","0.735","0.480"
"273","0.524","6.623"
"274","6.790","0.465"
"275","0.375","1.004"
"276","0.346","0.404"
"277","1.034","6.663"
"278","6.751","0.225"
"279","0.345","0.687"
"280","0.239","0.120"
"281","0.629","1.259"
"282","0.164","0.464"
"283","1.229","8.072"
"284","8.250","0.343"
"285","0.270","0.315"
"286","0.418","0.614"
"287","0.420","1.558"
"288","0.913","8.269"
"289","9.259","0.330"
"290","0.149","0.298"
"291","0.434","0.240"
"292","0.194","0.269"
"293","0.194","0.509"
"294","0.418","9.216"
"295","9.006","0.284"
"296","0.599","0.614"
"297","0.240","7.070"
"298","6.787","0.554"
"299","1.018","7.159"
"300","7.473","0.240"
"301","0.285","0.074"
"302","0.044","0.315"
"303","0.105","0.119"
"304","0.313","0.328"
"305","0.254","0.673"
"306","0.314","7.459"
"307","7.787","0.538"
"308","0.298","0.838"
"309","0.599","6.620"
"310","6.845","0.404"
"311","0.659","0.315"
"312","0.284","0.360"
"313","0.269","6.917"
"314","6.903","0.838"
"315","0.374","0.450"
"316","0.869","6.533"
"317","6.682","0.375"
"318","0.466","0.238"
"319","0.239","0.449"
"320","0.284","8.818"
"321","8.413","0.899"
"322","0.884","0.374"
"323","0.735","8.295"
"324","8.458","0.163"
"325","0.210","0.240"
"326","0.149","0.328"
"327","0.299","0.448"
"328","0.403","6.960"
"329","7.125","0.254"
"330","0.210","0.209"
"331","0.313","0.240"
"332","0.120","0.433"
"333","0.210","11.577"
"334","11.233","1.048"
"335","0.807","0.374"
"336","1.033","8.851"
"337","8.700","1.364"
"338","0.600","7.461"
"339","8.255","0.600"
"340","0.615","0.538"
"341","0.659","9.111"
"342","8.407","0.448"
"343","1.094","0.525"
"344","0.493","7.742"
"345","7.759","0.509"
"346","0.733","0.284"
"347","0.299","0.644"
"348","0.284","7.478"
"349","7.657","0.688"
"350","0.448","0.494"
"351","0.675","6.516"
"352","6.875","0.060"
"353","0.090","1.004"
"354","0.164","1.122"
"355","0.943","8.118"
"356","8.940","0.164"
"357","0.299","0.269"
"358","0.240","0.749"
"359","0.194","0.374"
"360","0.689","8.127"
"361","8.353","0.390"
"362","0.298","0.269"
"363","0.284","0.582"
"364","0.254","8.344"
"365","8.674","0.538"
"366","0.449","0.255"
"367","0.357","0.898"
"368","0.240","10.063"
"369","10.573","0.749"
"370","0.449","0.687"
"371","0.764","11.682"
"372","10.107","1.005"
"373","2.202","4.616"
"374","4.061","0.404"
"375","1.574","8.539"
"376","8.511","0.375"
"377","0.358","0.525"
"378","0.434","0.480"
"379","0.600","9.657"
"380","9.433","0.315"
"381","0.628","0.419"
"382","0.314","10.349"
"383","10.230","0.884"
"384","0.493","0.315"
"385","0.960","8.796"
"386","8.196","0.224"
"387","0.868","1.048"
"388","0.269","7.542"
"389","8.427","1.140"
"390","0.374","0.884"
"391","0.914","7.759"
"392","8.463","0.240"
"393","0.164","0.374"
"394","0.210","3.133"
"395","0.388","0.568"
"396","3.163","0.283"
"397","0.583","8.228"
"398","8.227","0.762"
"399","0.869","0.255"
"400","0.240","0.285"
"401","0.103","0.629"
"402","0.390","0.224"
"403","0.599","10.329"
"404","9.655","0.822"
"405","0.927","8.286"
"406","7.490","0.390"
"407","1.604","6.993"
"408","6.694","0.584"
"409","0.644","0.750"
"410","0.568","0.343"
"411","0.749","7.163"
"412","6.788","0.615"
"413","0.764","0.957"
"414","0.674","6.590"
"415","6.740","0.179"
"416","0.703","0.240"
"417","0.253","0.239"
"418","0.225","6.740"
"419","6.827","0.088"
"420","0.119","0.180"
"421","0.105","0.974"
"422","0.779","0.674"
"423","0.346","0.524"
"424","0.660","9.809"
"425","9.896","0.240"
"426","0.450","0.118"
"427","0.269","0.240"
"428","0.060","0.720"
"429","0.344","8.713"
"430","8.624","0.359"
"431","0.764","0.433"
"432","0.419","1.094"
"433","0.374","6.484"
"434","6.890","0.331"
"435","0.658","0.718"
"436","0.420","0.329"
"437","0.644","9.093"
"438","8.691","0.240"
"439","0.794","0.105"
"440","0.149","0.135"
"441","0.164","0.495"
"442","0.163","6.711"
"443","6.998","0.480"
"444","0.480","0.239"
"445","0.253","0.448"
"446","0.149","0.673"
"447","0.555","8.143"
"448","8.561","0.419"
"449","0.225","0.929"
"450","0.313","0.404"
"451","0.929","6.776"
"452","7.091","0.105"
"453","0.090","2.819"
"454","0.674","0.494"
"455","2.278","10.652"
"456","10.817","2.022"
"457","0.375","0.390"
"458","2.022","6.859"
"459","6.860","0.913"
"460","0.284","0.854"
"461","1.004","6.983"
"462","7.523","0.121"
"463","0.239","0.164"
"464","0.210","0.345"
"465","0.076","0.522"
"466","0.388","7.925"
"467","8.254","0.254"
"468","0.210","0.209"
"469","0.179","1.335"
"470","0.240","8.361"
"471","8.093","0.763"
"472","1.663","0.284"
"473","0.732","9.370"
"474","8.259","1.887"
"475","1.365","2.901"
"476","4.639","0.690"
"477","0.119","6.765"
"478","6.842","0.420"
"479","0.673","1.063"
"480","0.434","6.406"
"481","6.826","4.672"
"482","3.576","0.942"
"483","1.722","8.750"
"484","8.508","0.493"
"485","1.169","8.607"
"486","8.697","0.134"
"487","0.403","0.300"
"488","0.150","7.191"
"489","7.040","0.074"
"490","0.390","0.269"
"491","0.179","0.134"
"492","0.165","0.778"
"493","0.373","6.311"
"494","6.280","0.329"
"495","0.674","0.703"
"496","0.346","6.095"
"497","6.618","0.568"
"498","0.255","0.119"
"499","0.388","0.674"
"500","0.209","8.956"
"501","9.001","0.794"
"502","0.689","0.314"
"503","0.718","7.302"
"504","7.333","0.225"
"505","0.269","0.553"
"506","0.150","0.180"
"507","0.644","0.104"
"508","0.073","6.857"
"509","6.873","1.167"
"510","1.138","0.494"
"511","0.358","0.254"
"512","0.404","9.709"
"513","9.380","1.228"
"514","0.584","2.923"
"515","3.339","0.269"
"516","0.750","0.119"
"517","0.209","5.836"
"518","5.853","0.105"
"519","0.134","5.076"
"520","3.906","0.420"
"521","1.394","0.450"
"522","0.420","10.436"
"523","9.252","0.525"
"524","1.530","7.398"
"525","7.562","0.598"
"526","0.808","0.120"
"527","0.134","0.329"
"528","0.299","0.660"
"529","0.300","0.538"
"530","0.539","9.736"
"531","8.913","1.138"
"532","1.347","0.388"
"533","1.108","0.451"
"534","0.419","6.152"
"535","6.467","0.673"
"536","0.508","0.375"
"537","0.361","0.240"
"538","0.345","7.296"
"539","7.355","0.702"
"540","0.463","0.210"
"541","0.418","0.344"
"542","0.209","0.522"
"543","0.255","9.666"
"544","8.917","0.883"
"545","1.317","0.209"
"546","0.823","9.224"
"547","8.563","0.508"
"548","0.899","0.285"
"549","0.493","7.456"
"550","7.651","5.075"
"551","0.105","0.644"
"552","5.134","62.865"
"553","63.134","0.449"
"554","0.286","0.269"
"555","0.538","9.274"
"556","8.973","0.420"
"557","0.569","0.479"
"558","0.509","0.224"
"559","0.345","0.389"
"560","0.298","12.155"
"561","11.917","1.018"
"562","0.673","0.599"
"563","0.987","0.226"
"564","0.510","0.539"
"565","0.270","0.285"
"566","0.509","9.259"
"567","8.884","0.568"
"568","0.658","1.377"
"569","0.569","0.255"
"570","1.407","0.238"
"571","0.223","6.842"
"572","6.917","0.614"
"573","0.164","0.178"
"574","0.582","0.794"
"575","0.210","7.336"
"576","7.876","0.314"
"577","0.359","0.778"
"578","0.657","0.134"
"579","0.314","0.254"
"580","0.180","0.179"
"581","0.209","0.210"
"582","0.194","7.954"
"583","7.865","0.239"
"584","0.269","0.808"
"585","0.239","0.089"
"586","0.809","0.359"
"587","0.073","0.448"
"588","0.435","0.538"
"589","0.403","0.508"
"590","0.642","10.961"
"591","10.542","0.480"
"592","0.793","0.463"
"593","0.480","0.344"
"594","0.598","0.479"
"595","0.299","6.471"
"596","6.711","0.778"
"597","0.403","0.432"
"598","0.567","1.141"
"599","0.509","0.299"
"600","1.065","0.404"
"601","0.269","21.092"
"602","20.193","0.524"
"603","1.318","7.562"
"604","6.857","1.320"
"605","1.228","8.460"
"606","9.316","0.989"
"607","1.095","0.346"
"608","0.419","9.533"
"609","8.875","0.436"
"610","0.958","0.884"
"611","0.466","0.613"
"612","1.002","7.889"
"613","7.096","0.750"
"614","1.331","0.240"
"615","0.720","6.586"
"616","6.259","0.178"
"617","0.479","0.720"
"618","0.269","0.449"
"619","0.644","0.255"
"620","0.627","0.269"
"621","0.045","9.012"
"622","8.877","0.150"
"623","0.435","8.237"
"624","8.058","0.285"
"625","0.328","0.209"
"626","0.285","0.328"
"627","0.238","0.674"
"628","0.344","6.180"
"629","6.331","0.283"
"630","0.552","0.538"
"631","0.240","0.209"
"632","0.509","0.568"
"633","0.344","8.820"
"634","8.279","0.433"
"635","0.973","0.477"
"636","0.493","0.163"
"637","0.508","0.135"
"638","0.074","0.433"
"639","0.105","6.942"
"640","7.287","0.119"
"641","0.150","0.807"
"642","0.508","0.391"
"643","0.540","0.149"
"644","0.269","9.793"
"645","8.817","0.284"
"646","1.153","0.614"
"647","0.329","7.156"
"648","7.096","1.001"
"649","0.732","0.628"
"650","0.853","0.629"
"651","0.659","0.345"
"652","0.629","6.573"
"653","6.077","0.478"
"654","0.795","0.374"
"655","0.596","0.493"
"656","0.224","7.243"
"657","7.648","0.179"
"658","0.148","0.449"
"659","0.374","0.433"
"660","0.285","0.223"
"661","0.403","0.524"
"662","0.254","8.584"
"663","8.148","1.376"
"664","0.900","0.553"
"665","1.451","7.842"
"666","7.211","0.284"
"667","1.109","0.613"
"668","0.388","0.285"
"669","0.554","5.973"
"670","5.989","0.718"
"671","0.388","0.628"
"672","0.553","7.545"
"673","7.591","0.194"
"674","0.627","0.240"
"675","0.210","0.572"
"676","0.240","11.142"
"677","11.399","0.359"
"678","0.270","0.449"
"679","0.403","0.419"
"680","0.403","0.255"
"681","0.390","8.104"
"682","7.429","0.345"
"683","0.974","0.463"
"684","0.359","1.064"
"685","0.432","6.617"
"686","7.548","0.883"
"687","0.523","0.329"
"688","0.553","0.240"
"689","0.299","9.599"
"690","8.881","0.330"
"691","0.973","1.199"
"692","0.391","7.471"
"693","7.126","0.838"
"694","1.408","0.568"
"695","0.913","7.465"
"696","7.451","0.494"
"697","0.567","0.463"
"698","0.463","0.494"
"699","0.493","0.419"
"700","0.420","6.394"
"701","6.305","0.854"
"702","0.583","0.164"
"703","0.810","0.823"
"704","0.238","0.313"
"705","0.823","0.359"
"706","0.253","7.892"
"707","7.263","1.482"
"708","1.826","0.659"
"709","0.809","6.526"
"710","6.241","0.525"
"711","0.823","0.568"
"712","0.598","0.269"
"713","0.495","11.243"
"714","11.272","1.229"
"715","0.765","0.269"
"716","0.718","0.210"
"717","0.209","0.208"
"718","0.209","0.569"
"719","0.299","0.493"
"720","0.493","7.748"
"721","8.092","1.018"
"722","0.762","0.598"
"723","0.538","7.513"
"724","7.859","0.150"
"725","0.149","1.421"
"726","1.436","0.119"
"727","0.119","1.557"
"728","1.406","0.510"
"729","0.331","0.688"
"730","0.628","0.628"
"731","0.673","13.625"
"732","13.790","0.673"
"733","0.792","0.524"
"734","0.449","0.463"
"735","0.343","166.093"
"736","166.018","0.418"
"737","0.630","0.914"
"738","1.003","0.358"
"739","0.239","14.548"
"740","13.108","0.224"
"741","1.663","0.614"
"742","0.360","0.359"
"743","0.538","0.733"
"744","0.345","14.795"
"745","13.987","0.432"
"746","1.704","0.463"
"747","0.478","0.298"
"748","0.344","0.434"
"749","0.224","400.068"
"750","399.962","0.494"
"751","0.796","0.627"
"752","0.523","12.089"
"753","11.218","0.689"
"754","1.274","0.628"
"755","0.748","0.313"
"756","0.554","10.724"
"757","10.842","0.463"
"758","0.449","1.286"
"759","1.001","0.224"
"760","0.463","9.356"
"761","8.219","0.374"
"762","1.333","0.420"
"763","0.373","0.329"
"764","0.435","12.978"
"765","13.023","0.930"
"766","0.389","0.313"
"767","0.838","0.570"
"768","0.494","9.122"
"769","8.133","0.390"
"770","1.380","0.210"
"771","0.315","0.418"
"772","0.209","0.329"
"773","0.479","0.403"
"774","0.313","0.194"
"775","0.389","0.374"
"776","0.149","10.573"
"777","10.887","0.690"
"778","0.375","0.329"
"779","0.375","0.344"
"780","0.463","0.360"
"781","0.300","1.052"
"782","0.389","9.298"
"783","8.373","0.478"
"784","1.992","0.688"
"785","0.492","4.990"
"786","4.780","0.388"
"787","0.868","0.539"
"788","0.298","0.447"
"789","0.553","5.230"
"790","4.643","1.349"
"791","1.469","0.239"
"792","0.885","0.507"
"793","0.327","3.996"
"794","3.560","5.839"
"795","6.065","0.495"
"796","0.614","0.329"
"797","0.644","0.284"
"798","0.300","7.043"
"799","6.473","0.255"
"800","0.778","0.779"
"801","0.330","0.434"
"802","0.704","0.660"
"803","0.509","0.658"
"804","0.615","4.225"
"805","4.163","0.373"
"806","0.764","0.269"
"807","0.329","0.344"
"808","0.298","3.400"
"809","3.581","0.884"
"810","0.583","0.255"
"811","0.479","0.478"
"812","0.315","0.478"
"813","0.417","6.822"
"814","6.418","0.224"
"815","0.809","0.359"
"816","0.268","2.694"
"817","2.889","0.840"
"818","0.105","0.824"
"819","0.929","0.315"
"820","0.780","0.328"
"821","0.314","0.345"
"822","0.373","0.269"
"823","0.224","0.344"
"824","0.420","8.373"
"825","8.268","279.250"
"826","279.384",
