"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","566","167","560","167"
"Mean","6.241","21.146","6.307","21.227"
"Median","0.389","9.560","0.403","9.632"
"Mode","0.269","9.600, 8.747","0.299","1.198"
"SD","44.803","81.180","45.108","81.718"
"Min","0.015","0.223","0.059","0.193"
"Max","821.241","829.703","823.114","837.460"
"Blank",,,,
"1","0.464","7.265","0.493","5.421"
"2","0.149","1.946","0.614","0.509"
"3","5.826","1.019","5.421","1.198"
"4","0.419","2.468","0.299","4.823"
"5","0.224","12.271","0.403","19.951"
"6","0.345","10.766","0.195","0.493"
"7","0.149","0.420","0.599","0.405"
"8","5.212","0.238","4.837","1.198"
"9","0.761","1.721","1.092","0.702"
"10","5.802","2.427","6.446","12.536"
"11","4.911","12.577","3.893","10.721"
"12","0.675","10.424","1.152","10.229"
"13","0.987","10.751","0.450","11.442"
"14","0.134","11.144","0.298","10.828"
"15","14.870","11.230","14.735","10.123"
"16","0.419","9.243","0.405","9.632"
"17","0.075","9.840","0.494","10.230"
"18","12.368","11.171","11.933","11.442"
"19","0.254","11.009","0.299","10.019"
"20","0.210","11.216","0.090","10.248"
"21","0.073","8.692","0.405","10.826"
"22","10.109","11.769","9.912","10.439"
"23","0.134","9.782","0.105","8.807"
"24","0.030","8.432","0.209","9.735"
"25","0.164","9.481","10.257","7.625"
"26","10.289","8.490","0.270","9.929"
"27","0.284","9.121","0.208","8.238"
"28","0.089","9.167","0.090","9.227"
"29","0.179","8.959","10.230","8.836"
"30","10.216","9.044","0.404","10.632"
"31","0.418","10.408","0.493","8.690"
"32","0.390","9.800","9.735","10.153"
"33","9.884","9.375","0.793","8.651"
"34","0.793","7.795","0.462","7.444"
"35","0.388","7.920","0.240","8.356"
"36","0.269","8.405","8.628","9.540"
"37","8.658","9.104","0.298","2.216"
"38","0.299","0.285","0.301","5.316"
"39","0.314","7.728","9.135","8.642"
"40","9.135","8.343","0.450","8.120"
"41","0.450","7.548","0.358","8.518"
"42","0.314","9.341","9.719","9.024"
"43","9.748","9.697","0.225","10.540"
"44","0.240","10.483","0.283","4.120"
"45","0.254","3.612","0.299","9.740"
"46","0.253","10.185","0.405","9.639"
"47","0.403","9.626","0.088","10.137"
"48","0.121","9.478","10.530","8.401"
"49","10.500","9.673","0.210","9.136"
"50","0.223","9.360","0.194","4.012"
"51","0.180","0.223","9.734","7.042"
"52","9.794","10.204","0.524","9.631"
"53","0.538","9.344","0.373","10.276"
