"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","121","33","111","32"
"Mean","22.256","82.280","24.263","84.834"
"Median","0.748","0.839","0.808","7.271"
"Mode","0.585, 0.120, 0.135, 0.703, 0.195, 0.105, 0.210, 0.644","All values","0.509","All values"
"SD","144.978","314.963","151.219","315.724"
"Min","0.059","0.073","0.091","0.194"
"Max","1,509.605","1,691.886","1,509.860","1,669.615"
"Blank",,,,
"1","14.485","0.839","14.829","11.023"
"2","0.585","13.674","0.403","3.010"
"3","0.193","0.672","15.865","0.508"
"4","14.922","0.120","0.403","0.195"
"5","1.167","0.509","0.179","12.149"
"6","0.524","15.550","0.105","3.819"
"7","0.059","0.073","0.314","0.195"
"8","0.105","0.493","14.851","1.408"
"9","13.893","1.214","0.091","9.926"
"10","1.256","14.224","0.404","4.627"
"11","0.120","0.507","0.314","10.066"
"12","0.585","14.322","0.390","4.823"
"13","0.119","0.478","12.778","10.487"
"14","12.807","22.555","0.104","12.607"
"15","0.345","0.704","0.898","9.719"
"16","0.134","21.114","0.509","13.968"
"17","0.659","12.117","0.103","10.024"
"18","0.223","0.914","0.405","2.305"
"19","0.525","20.478","13.347","19.268"
"20","0.088","0.361","0.912","12.343"
"21","12.778","46.604","1.603","51.757"
"22","1.169","18.170","0.703","0.899"
"23","0.882","0.149","1.108","1.513"
"24","1.721","793.278","0.194","791.901"
"25","0.645","0.300","0.358","0.208"
"26","1.001","0.178","2.457","0.494"
"27","0.120","0.150","1.795","0.584"
"28","1.900","0.208","0.209","23.183"
"29","2.260","0.719","0.388","1,669.615"
"30","0.403","1,691.886","14.256","21.266"
"31","0.210","1.182","0.704","0.194"
"32","14.480","20.875","0.582","0.600"
"33","0.179","0.630","0.509",
"34","0.703",,"0.509",
"35","0.927",,"0.704",
"36","0.150",,"2.022",
"37","0.673",,"0.688",
"38","1.542",,"0.912",
"39","1.049",,"0.704",
"40","1.437",,"7.413",
"41","0.194",,"0.492",
"42","5.781",,"4.224",
"43","0.943",,"20.376",
"44","1.318",,"23.965",
"45","4.012",,"1.019",
"46","20.946",,"2.289",
"47","23.531",,"0.599",
"48","0.704",,"0.899",
"49","2.216",,"1.511",
"50","0.537",,"0.600",
"51","0.554",,"3.502",
"52","0.855",,"4.206",
"53","0.104",,"0.703",
"54","1.721",,"3.308",
"55","0.224",,"0.406",
"56","1.484",,"1.390",
"57","5.150",,"1.109",
"58","1.646",,"1.407",
"59","3.877",,"0.703",
"60","0.225",,"33.417",
"61","0.314",,"2.307",
"62","2.229",,"7.234",
"63","0.060",,"1.109",
"64","0.239",,"5.109",
"65","1.377",,"0.897",
"66","33.909",,"104.597",
"67","1.858",,"0.762",
"68","0.151",,"0.463",
"69","7.340",,"1.574",
"70","0.703",,"38.346",
"71","5.213",,"0.299",
"72","1.019",,"1.004",
"73","104.267",,"59.956",
"74","0.913",,"4.704",
"75","0.762",,"0.807",
"76","0.764",,"1.197",
"77","39.545",,"7.639",
"78","0.105",,"0.300",
"79","0.583",,"0.193",
"80","60.122",,"0.509",
"81","4.389",,"0.793",
"82","1.242",,"0.405",
"83","0.418",,"538.161",
"84","8.656",,"114.514",
"85","0.194",,"2.201",
"86","0.390",,"0.913",
"87","0.163",,"0.703",
"88","1.033",,"0.298",
"89","0.209",,"0.193",
"90","538.432",,"0.808",
"91","114.500",,"6.559",
"92","2.185",,"1.780",
"93","0.225",,"3.819",
"94","0.837",,"0.493",
"95","0.792",,"1.811",
"96","0.210",,"3.010",
"97","0.209",,"0.613",
"98","6.230",,"0.492",
"99","1.123",,"1.107",
"100","0.448",,"2.305",
"101","4.448",,"0.298",
"102","0.719",,"0.599",
"103","0.463",,"38.178",
"104","4.656",,"0.509",
"105","0.165",,"0.792",
"106","0.627",,"0.180",
"107","0.731",,"0.194",
"108","1.902",,"0.330",
"109","0.644",,"1,509.860",
"110","0.193",,"0.599",
"111","0.614",,"0.509",
"112","0.134",,,
"113","38.657",,,
"114","0.105",,,
"115","0.748",,,
"116","0.644",,,
"117","0.134",,,
"118","0.210",,,
"119","1,509.605",,,
"120","0.554",,,
"121","0.599",,,
