"Row_Name","Nose_Poke #1: On","Nose_Poke #1: Off"
"299","0.465","0.330"
"300","2.067","3.894"
"301","3.148","13.071"
"302","12.995","18.644"
"303","15.978","18.198"
"304","21.867","4.813"
"305","3.240","13.634"
"306","15.150","1.108"
"307","1.018","0.150"
"308","0.313","0.733"
"309","0.120","0.449"
"310","0.972","1.844"
"311","1.933","0.809"
"312","0.315","64.913"
"313","65.274","8.258"
"314","7.135","22.882"
"315","24.064","6.789"
"316","6.849","0.299"
"317","0.121","0.794"
"318","0.418","0.300"
"319","0.721","4.061"
"320","3.821","12.702"
"321","12.523","0.524"
"322","0.735","0.375"
"323","0.598","60.411"
"324","57.278","3.240"
"325","5.382","24.669"
"326","22.588","317.353"
"327","320.605","57.612"
"328","57.553","0.134"
"329","0.163","1.094"
"330","0.090","25.195"
"331","26.034","100.217"
"332","98.076","3.177"
"333","5.274","9.676"
"334","8.584","0.014"
"335","2.560","1.228"
"336","0.150","0.675"
"337","7.972","8.898"
"338","1.616","0.900"
"339","0.840","0.239"
"340","2.846","3.281"
"341","12.387","13.361"
"342","1.605","0.045"
