Name,Value,,,,,,,,,,,,,,,
Schedule Name,PR_250823,,,,,,,,,,,,,,,
Version,N/A,,,,,,,,,,,,,,,
Environment,Chamber 3 [1],,,,,,,,,,,,,,,
Machine Name,DESKTOP-73QI2H7,,,,,,,,,,,,,,,
Date/Time,09/26/2023 09:32:26,,,,,,,,,,,,,,,
Database,*DEFAULT,,,,,,,,,,,,,,,
Schedule Run ID,395,,,,,,,,,,,,,,,
Finalized,No,,,,,,,,,,,,,,,
Record Count,998,,,,,,,,,,,,,,,
Animal ID,397,,,,,,,,,,,,,,,
Application_Version,ABET II Touch 19.11.21.0,,,,,,,,,,,,,,,
Max_Number_Trials,0,,,,,,,,,,,,,,,
Max_Schedule_Time,3600,,,,,,,,,,,,,,,
Notes,26092301,,,,,,,,,,,,,,,
Schedule_Start_Time,2023-09-26T09:32:27.040,,,,,,,,,,,,,,,
User,DB,,,,,,,,,,,,,,,
Evnt_Time,Evnt_ID,Event_Name,Item_Name,Alias_Name,Group_ID,Num_Args,Arg1_Name,Arg1_Value,Arg2_Name,Arg2_Value,Arg3_Name,Arg3_Value,Arg4_Name,Arg4_Value,Arg5_Name,Arg5_Value
142.117,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
142.117,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
142.117,7,Pulse Output Event,Pump #1,,2,1,Duration,2.222,,0,,0,,0,,0
142.117,16,Variable Event,_Trial_Counter,,2,1,Value,6,,0,,0,,0,,0
142.117,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
142.117,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
142.117,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
142.117,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
142.117,19,List Change - Next Value,PR_Value,,2,2,Index,7,Value,15,,0,,0,,0
142.117,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
142.117,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
142.192,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
142.207,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
142.207,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
142.207,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
142.207,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
142.506,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
142.745,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
152.637,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
157.699,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
157.699,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
157.699,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
157.699,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
157.759,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
158.044,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
158.044,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
158.044,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
158.044,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
158.149,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
158.404,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
158.404,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
158.404,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
158.404,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
158.658,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
158.898,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
158.898,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
158.898,16,Variable Event,PR_count,,2,1,Value,5,,0,,0,,0,,0
158.898,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
158.958,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
159.152,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
159.152,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
159.152,16,Variable Event,PR_count,,2,1,Value,6,,0,,0,,0,,0
159.152,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
159.272,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
159.318,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
159.318,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
159.318,16,Variable Event,PR_count,,2,1,Value,7,,0,,0,,0,,0
159.318,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
159.363,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
159.407,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
159.408,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
159.408,16,Variable Event,PR_count,,2,1,Value,8,,0,,0,,0,,0
159.408,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
159.767,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
159.796,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
159.797,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
159.797,16,Variable Event,PR_count,,2,1,Value,9,,0,,0,,0,,0
159.797,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
160.066,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
160.081,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
160.081,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
160.081,16,Variable Event,PR_count,,2,1,Value,10,,0,,0,,0,,0
160.081,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
160.575,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
160.755,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
160.755,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
160.755,16,Variable Event,PR_count,,2,1,Value,11,,0,,0,,0,,0
160.755,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
161.473,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
161.728,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
161.728,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
161.728,16,Variable Event,PR_count,,2,1,Value,12,,0,,0,,0,,0
161.728,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
161.863,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
161.968,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
161.968,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
161.968,16,Variable Event,PR_count,,2,1,Value,13,,0,,0,,0,,0
161.968,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
162.073,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
162.192,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
162.192,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
162.192,16,Variable Event,PR_count,,2,1,Value,14,,0,,0,,0,,0
162.192,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
162.267,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
162.417,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
162.417,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
162.417,16,Variable Event,PR_count,,2,1,Value,15,,0,,0,,0,,0
162.417,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
162.417,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
162.417,7,Pulse Output Event,Pump #1,,2,1,Duration,2.222,,0,,0,,0,,0
162.417,16,Variable Event,_Trial_Counter,,2,1,Value,7,,0,,0,,0,,0
162.417,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
162.417,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
162.417,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
162.417,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
162.417,19,List Change - Next Value,PR_Value,,2,2,Index,8,Value,19,,0,,0,,0
162.417,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
162.417,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
162.447,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
162.671,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
174.907,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
179.176,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
179.176,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
179.176,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
179.176,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
179.281,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
179.701,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
179.701,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
179.701,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
179.701,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
179.82,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
180.434,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
180.435,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
180.435,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
180.435,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
180.524,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
180.763,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
180.764,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
180.764,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
180.764,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
180.928,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
181.259,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
181.259,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
181.259,16,Variable Event,PR_count,,2,1,Value,5,,0,,0,,0,,0
181.259,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
181.424,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
181.499,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
181.499,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
181.499,16,Variable Event,PR_count,,2,1,Value,6,,0,,0,,0,,0
181.499,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
181.634,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
182.367,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
182.367,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
182.367,16,Variable Event,PR_count,,2,1,Value,7,,0,,0,,0,,0
182.367,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
182.427,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
183.296,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
183.296,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
183.296,16,Variable Event,PR_count,,2,1,Value,8,,0,,0,,0,,0
183.296,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
183.341,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
184.014,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
184.014,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
184.014,16,Variable Event,PR_count,,2,1,Value,9,,0,,0,,0,,0
184.014,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
184.134,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.168,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.168,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
185.168,16,Variable Event,PR_count,,2,1,Value,10,,0,,0,,0,,0
185.168,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
185.243,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.288,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.288,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
185.288,16,Variable Event,PR_count,,2,1,Value,11,,0,,0,,0,,0
185.288,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
185.348,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.393,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.393,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
185.393,16,Variable Event,PR_count,,2,1,Value,12,,0,,0,,0,,0
185.393,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
185.438,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.633,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.633,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
185.633,16,Variable Event,PR_count,,2,1,Value,13,,0,,0,,0,,0
185.633,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
185.738,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.917,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
185.917,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
185.917,16,Variable Event,PR_count,,2,1,Value,14,,0,,0,,0,,0
185.917,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
185.947,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
186.082,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
186.082,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
186.082,16,Variable Event,PR_count,,2,1,Value,15,,0,,0,,0,,0
186.082,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
186.142,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
187.923,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
187.923,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
187.923,16,Variable Event,PR_count,,2,1,Value,16,,0,,0,,0,,0
187.923,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
188.043,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
188.297,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
188.297,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
188.297,16,Variable Event,PR_count,,2,1,Value,17,,0,,0,,0,,0
188.297,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
188.342,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
188.567,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
188.567,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
188.567,16,Variable Event,PR_count,,2,1,Value,18,,0,,0,,0,,0
188.567,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
188.852,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
189.437,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
189.437,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
189.437,16,Variable Event,PR_count,,2,1,Value,19,,0,,0,,0,,0
189.437,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
189.437,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
189.437,7,Pulse Output Event,Pump #1,,2,1,Duration,2.222,,0,,0,,0,,0
189.437,16,Variable Event,_Trial_Counter,,2,1,Value,8,,0,,0,,0,,0
189.437,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
189.437,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
189.437,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
189.437,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
189.437,19,List Change - Next Value,PR_Value,,2,2,Index,9,Value,25,,0,,0,,0
189.437,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
189.437,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
189.662,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
189.677,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
189.677,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
189.677,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
189.677,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
189.752,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
190.037,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
202.801,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
213.404,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
213.404,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
213.404,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
213.404,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
213.434,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
214.182,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
214.182,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
214.182,16,Variable Event,PR_count,,2,1,Value,3,,0,,0,,0,,0
214.182,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
214.737,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
218.408,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
218.408,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
218.408,16,Variable Event,PR_count,,2,1,Value,4,,0,,0,,0,,0
218.408,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
218.648,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
218.738,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
218.738,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
218.738,16,Variable Event,PR_count,,2,1,Value,5,,0,,0,,0,,0
218.738,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
218.842,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
219.966,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
219.966,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
219.966,16,Variable Event,PR_count,,2,1,Value,6,,0,,0,,0,,0
219.966,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
220.146,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
220.326,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
220.326,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
220.326,16,Variable Event,PR_count,,2,1,Value,7,,0,,0,,0,,0
220.326,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
220.401,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
220.461,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
220.461,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
220.461,16,Variable Event,PR_count,,2,1,Value,8,,0,,0,,0,,0
220.461,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
220.551,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
220.566,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
220.566,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
220.566,16,Variable Event,PR_count,,2,1,Value,9,,0,,0,,0,,0
220.566,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
220.85,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
220.88,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
220.88,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
220.88,16,Variable Event,PR_count,,2,1,Value,10,,0,,0,,0,,0
220.88,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
221.344,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
221.374,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
221.374,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
221.374,16,Variable Event,PR_count,,2,1,Value,11,,0,,0,,0,,0
221.374,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
221.449,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
221.509,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
221.509,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
221.509,16,Variable Event,PR_count,,2,1,Value,12,,0,,0,,0,,0
221.509,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
221.958,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
222.137,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
222.138,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
222.138,16,Variable Event,PR_count,,2,1,Value,13,,0,,0,,0,,0
222.138,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
222.152,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
222.617,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
222.617,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
222.617,16,Variable Event,PR_count,,2,1,Value,14,,0,,0,,0,,0
222.617,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
222.752,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
223.201,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
226.062,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
238.507,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
238.507,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
238.507,16,Variable Event,PR_count,,2,1,Value,15,,0,,0,,0,,0
238.507,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
238.597,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
244.243,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
244.243,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
244.243,16,Variable Event,PR_count,,2,1,Value,16,,0,,0,,0,,0
244.243,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
244.812,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
244.857,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
244.857,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
244.857,16,Variable Event,PR_count,,2,1,Value,17,,0,,0,,0,,0
244.857,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
245.516,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
246.04,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
246.04,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
246.04,16,Variable Event,PR_count,,2,1,Value,18,,0,,0,,0,,0
246.04,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
246.205,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
246.818,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
246.818,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
246.818,16,Variable Event,PR_count,,2,1,Value,19,,0,,0,,0,,0
246.818,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
247.312,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
247.627,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
247.627,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
247.627,16,Variable Event,PR_count,,2,1,Value,20,,0,,0,,0,,0
247.627,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
247.717,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
248.001,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
248.001,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
248.001,16,Variable Event,PR_count,,2,1,Value,21,,0,,0,,0,,0
248.001,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
248.809,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
248.944,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
248.944,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
248.944,16,Variable Event,PR_count,,2,1,Value,22,,0,,0,,0,,0
