"Name","Value"
"Schedule Name","FR3_250823"
"Version","N/A"
"Environment","Chamber 3 [1]"
"Machine Name","DESKTOP-73QI2H7"
"Date/Time","11/02/2023 13:42:52"
"Database","*DEFAULT"
"Schedule Run ID","574"
"Finalized","No"
"Record Count","5499"
"Animal ID","00397"
"Application_Version","ABET II Touch 19.11.21.0"
"Max_Number_Trials","0"
"Max_Schedule_Time","3600"
"Notes","02112301"
"Schedule_Start_Time","2023-11-02T13:42:52.735"
"User","LXY"
"Evnt_Time","Evnt_ID","Event_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"0","28","Input Definition","(SYSTEM)","","0","2","Nose_Poke #1","8","Tray #1","9","","0","","0","","0"
"0","27","Output Definition","(SYSTEM)","","0","5","Feeder #1","17","Pump #1","18","White_Noise #1","20","fans #1","22","Chamber_Light #1","23"
"0","27","Output Definition","(SYSTEM)","","0","5","Tone #1","24","Tone #2","25","Tone #3","26","NP_Light #1","27","TrayLight #1","28"
"0","27","Output Definition","(SYSTEM)","","0","1","NP_Light #3","29","","0","","0","","0","","0"
"0","16","Variable Event","_Schedule_Timer","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","_Trial_Counter","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","_Trial_Timer","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","Fixed_Ratio_Count","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","Fixed_Ratio_Value","","0","1","Value","3","","0","","0","","0","","0"
"0","16","Variable Event","Volume","","0","1","Value","2222","","0","","0","","0","","0"
"0","0","Schedule Startup Event","(SYSTEM)","","0","0","","0","","0","","0","","0","","0"
"0","29","Timer Event","_Schedule_Timer","","0","1","Value","0","","0","","0","","0","","0"
"0","21","Group Change Event","Group Change","","0","1","New Group","1","","0","","0","","0","","0"
"0.001","1","Condition Event","Start FR","","1","0","","0","","0","","0","","0","","0"
"0.001","3","Output On Event","Chamber_Light #1","","1","0","","0","","0","","0","","0","","0"
"0.001","7","Pulse Output Event","Pump #1","","1","1","Duration","0.05","","0","","0","","0","","0"
"0.001","21","Group Change Event","Group Change","","1","1","New Group","2","","0","","0","","0","","0"
"3.79","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"3.79","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"3.79","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","1","","0","","0","","0","","0"
"3.79","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"3.91","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"4.27","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"4.27","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"4.27","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","2","","0","","0","","0","","0"
"4.27","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"4.314","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"4.449","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"4.449","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"4.449","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","3","","0","","0","","0","","0"
"4.449","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"4.449","1","Condition Event","FR Evaluation","","2","0","","0","","0","","0","","0","","0"
"4.449","7","Pulse Output Event","Pump #1","Sugar","2","1","Duration","2.222","","0","","0","","0","","0"
"4.449","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","0","","0","","0","","0","","0"
"4.449","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"4.614","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"4.659","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"4.659","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"4.659","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","1","","0","","0","","0","","0"
"4.659","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"4.718","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"4.973","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"15.953","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"16.597","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"17.241","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"18.678","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"18.678","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"18.678","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","2","","0","","0","","0","","0"
"18.678","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"18.753","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"18.917","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"18.917","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"18.917","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","3","","0","","0","","0","","0"
"18.917","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"18.917","1","Condition Event","FR Evaluation","","2","0","","0","","0","","0","","0","","0"
"18.917","7","Pulse Output Event","Pump #1","Sugar","2","1","Duration","2.222","","0","","0","","0","","0"
"18.917","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","0","","0","","0","","0","","0"
"18.917","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"18.947","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"18.977","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"18.977","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"18.977","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","1","","0","","0","","0","","0"
"18.977","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"19.052","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"19.321","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"19.321","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"19.321","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","2","","0","","0","","0","","0"
"19.321","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"19.351","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"19.77","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"19.77","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"19.77","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","3","","0","","0","","0","","0"
"19.77","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"19.77","1","Condition Event","FR Evaluation","","2","0","","0","","0","","0","","0","","0"
"19.77","7","Pulse Output Event","Pump #1","Sugar","2","1","Duration","2.222","","0","","0","","0","","0"
"19.77","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","0","","0","","0","","0","","0"
"19.77","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"19.845","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"20.054","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"28.754","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"29.502","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"29.502","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"29.502","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","1","","0","","0","","0","","0"
"29.502","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"29.561","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"29.906","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"29.906","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"29.906","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","2","","0","","0","","0","","0"
