"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","293","120","276","119"
"Mean","12.100","29.550","12.843","29.947"
"Median","1.243","12.579","0.831","12.639"
"Mode","0.120, 0.060","All values","0.404","12.530, 0.299"
"SD","81.468","125.586","83.917","125.073"
"Min","0.014","0.074","0.045","0.193"
"Max","1,306.116","1,308.274","1,306.521","1,299.679"
"Blank",,,,
"1","0.061","1.079","4.808","1.303"
"2","5.093","0.719","18.457","0.301"
"3","17.948","0.405","2.218","0.793"
"4","2.577","2.424","0.493","1.913"
"5","0.643","0.583","20.577","0.493"
"6","18.943","0.328","1.694","15.058"
"7","2.113","20.078","1.604","5.529"
"8","3.149","0.554","18.949","16.140"
"9","17.706","21.866","1.903","6.324"
"10","1.348","1.963","2.009","15.925"
"11","3.537","22.503","27.793","23.676"
"12","0.269","28.272","0.194","28.683"
"13","27.299","23.637","23.381","7.835"
"14","0.268","0.074","0.403","13.647"
"15","0.375","13.721","0.301","0.194"
"16","22.991","0.225","18.455","0.300"
"17","0.705","0.748","0.299","0.703"
"18","0.284","3.998","15.947","15.438"
"19","17.735","17.308","1.301","16.953"
"20","0.855","17.174","15.044","16.979"
"21","0.119","14.051","1.004","13.032"
"22","14.795","12.490","0.780","11.935"
"23","2.334","14.617","0.179","14.151"
"24","13.587","12.232","12.897","12.537"
"25","1.905","14.034","0.989","14.754"
"26","1.710","12.959","0.405","12.643"
"27","0.150","15.848","12.430","15.635"
"28","12.896","13.206","11.741","12.529"
"29","0.944","15.536","1.917","14.639"
"30","0.150","11.331","0.600","3.622"
"31","11.757","0.180","0.403","11.264"
"32","0.435","17.867","11.738","14.810"
"33","12.174","11.473","0.508","12.432"
"34","0.959","14.497","13.226","16.247"
"35","1.633","13.268","0.794","11.459"
"36","0.239","14.969","11.759","14.763"
"37","11.094","12.659","0.704","14.228"
"38","0.942","14.081","14.636","11.995"
"39","11.863","13.105","1.106","13.262"
"40","0.927","11.894","0.104","11.228"
"41","1.229","13.568","0.509","13.187"
"42","0.180","11.793","11.514","12.761"
"43","11.954","13.091","1.498","12.627"
"44","0.689","11.443","12.738","11.146"
"45","14.514","13.033","2.096","14.438"
"46","1.257","12.058","0.463","11.431"
"47","0.149","12.480","0.448","11.374"
"48","0.060","10.427","10.642","10.558"
"49","11.920","11.431","0.598","11.447"
"50","1.288","11.112","16.836","12.097"
"51","11.959","14.018","0.704","7.596"
"52","2.321","4.109","0.598","9.232"
"53","1.181","11.193","10.438","11.775"
"54","0.180","12.177","0.492","11.847"
