"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","667","154","663","154"
"Mean","4.817","20.837","4.846","20.729"
"Median","0.390","13.696","0.358","13.594"
"Mode","0.269","11.096, 1.558","0.135","All values"
"SD","27.916","55.323","28.023","55.205"
"Min","0.030","0.627","0.029","0.403"
"Max","545.550","548.302","545.534","546.177"
"Blank",,,,
"1","2.320","27.271","4.090","53.856"
"2","1.964","53.333","0.359","25.311"
"3","26.014","25.385","26.778","20.152"
"4","1.033","20.390","0.105","3.758"
"5","0.179","1.843","0.329","16.092"
"6","52.540","17.111","52.658","10.343"
"7","0.509","13.689","0.330","20.948"
"8","0.239","17.543","0.253","14.662"
"9","24.532","15.424","24.442","10.569"
"10","0.433","11.407","0.689","13.219"
"11","0.405","9.942","0.284","1.033"
"12","19.268","3.847","19.147","18.627"
"13","0.104","17.881","0.045","15.560"
"14","0.030","15.887","0.448","11.276"
"15","0.493","13.804","0.209","14.196"
"16","0.313","12.476","0.313","12.356"
"17","18.954","15.230","18.835","15.797"
"18","11.082","16.066","11.113","19.870"
"19","0.269","18.057","0.343","16.697"
"20","0.180","14.531","0.090","13.976"
"21","0.269","15.365","0.300","16.497"
"22","0.195","16.902","0.284","12.877"
"23","0.254","12.576","0.628","12.899"
"24","0.614","8.947","0.254","0.927"
"25","0.314","7.681","0.899","18.439"
"26","18.141","16.375","17.453","12.312"
"27","14.453","11.889","14.423","13.086"
"28","0.717","11.276","0.777","13.966"
"29","0.209","11.377","0.284","0.419"
"30","10.794","4.705","10.794","11.432"
"31","0.360","11.429","0.224","16.187"
"32","0.104","16.094","0.164","10.704"
"33","0.373","10.870","0.329","14.465"
"34","31.250","16.283","31.429","15.147"
"35","0.284","12.024","0.254","9.761"
"36","15.317","12.358","15.168","12.806"
"37","0.240","11.096","0.314","11.200"
"38","0.239","11.692","0.300","12.774"
"39","11.591","13.338","11.485","14.790"
"40","0.495","13.764","0.598","18.004"
"41","0.269","17.987","0.225","16.966"
"42","0.449","16.803","0.462","16.228"
"43","0.178","18.384","0.269","31.283"
"44","0.314","29.756","0.119","14.885"
"45","0.164","12.264","0.240","3.249"
"46","0.209","1.331","0.238","0.419"
"47","0.209","4.585","0.180","12.524"
"48","11.576","20.369","11.487","21.363"
"49","0.493","12.691","0.688","12.939"
"50","0.285","14.001","0.239","13.388"
"51","14.377","14.841","14.274","18.809"
"52","0.150","16.763","0.224","12.807"
"53","0.837","13.704","0.898","11.769"
"54","13.012","11.935","13.072","17.084"
"55","0.345","35.020","0.120","35.217"
"56","0.478","15.288","0.584","14.683"
"57","0.195","15.056","0.329","17.925"
"58","0.389","20.274","0.658","12.699"
"59","0.644","11.413","0.329","12.658"
"60","0.314","12.643","0.224","12.740"
"61","0.224","13.384","0.180","11.860"
"62","0.209","11.081","0.238","12.745"
"63","0.269","12.909","0.299","11.338"
"64","15.543","12.504","15.992","13.519"
"65","0.674","12.787","0.134","14.793"
"66","0.283","14.074","0.569","11.302"
"67","0.463","11.363","0.867","16.295"
"68","0.913","16.158","0.343","10.045"
"69","0.283","9.897","0.163","10.017"
"70","13.661","9.030","13.887","12.501"
"71","0.735","13.789","0.465","14.509"
"72","0.089","15.719","0.209","11.317"
"73","12.773","11.096","12.846","12.428"
"74","0.584","13.100","0.629","16.987"
"75","0.509","17.736","1.124","14.887"
"76","0.944","11.536","0.179","14.003"
"77","0.269","13.222","0.254","18.715"
"78","0.163","21.832","0.268","15.173"
"79","14.492","14.944","14.507","13.741"
"80","0.778","13.654","1.018","13.670"
"81","0.538","12.649","0.254","13.942"
"82","0.269","16.275","0.314","13.519"
"83","0.403","10.510","0.373","22.073"
"84","0.240","20.950","0.150","16.345"
"85","0.240","17.142","0.254","10.167"
"86","10.077","12.560","9.957","16.275"
"87","0.540","15.694","0.658","12.326"
"88","0.298","11.364","0.584","12.734"
"89","0.583","13.114","0.508","12.108"
"90","0.418","28.398","0.179","34.823"
"91","0.149","19.356","0.224","10.888"
"92","0.299","9.775","0.299","12.261"
"93","0.313","14.209","0.209","16.377"
"94","13.900","15.989","13.975","6.886"
"95","0.179","3.052","0.134","2.170"
"96","0.718","6.392","1.182","17.500"
"97","0.600","17.803","0.405","16.190"
"98","0.479","15.097","0.868","15.959"
"99","0.300","19.195","14.009","17.882"
"100","13.694","12.216","0.540","9.615"
"101","1.213","11.254","0.435","12.076"
"102","0.165","12.847","0.389","13.708"
"103","0.435","12.659","0.612","5.134"
"104","0.404","13.758","0.298","27.926"
"105","0.598","18.361","0.134","19.136"
"106","0.343","24.451","9.435","19.827"
"107","9.211","105.939","0.345","95.109"
"108","0.524","1.557","0.942","4.345"
"109","0.597","3.746","0.254","1.377"
"110","0.510","1.347","0.163","1.826"
"111","0.238","1.376","0.165","4.462"
"112","0.134","4.584","0.164","0.763"
"113","0.180","2.377","0.374","2.064"
"114","0.269","1.945","10.617","2.199"
"115","10.587","0.627","0.778","0.403"
"116","0.823","7.188","13.983","18.931"
"117","13.893","14.615","0.343","11.095"
"118","0.584","11.084","0.254","14.384"
"119","0.060","17.934","0.525","6.937"
"120","0.420","5.806","0.195","22.997"
"121","0.389","22.148","0.435","4.761"
"122","0.196","1.406","0.269","1.287"
"123","0.509","3.023","9.240","14.344"
"124","9.149","17.802","0.120","17.563"
"125","0.285","176.503","0.165","176.610"
"126","0.105","19.633","0.808","21.122"
"127","0.674","16.943","0.374","4.280"
"128","0.389","1.989","0.209","1.899"
"129","0.299","4.595","0.374","4.340"
"130","0.313","8.713","0.134","26.778"
"131","0.285","22.267","14.584","18.566"
"132","14.418","17.836","0.165","14.989"
"133","0.285","401.976","0.582","403.846"
"134","0.493","17.128","0.269","4.148"
"135","0.299","1.557","0.225","11.431"
"136","0.253","14.067","0.254","16.014"
"137","0.270","17.108","9.971","5.123"
"138","9.597","0.809","0.509","0.943"
"139","0.569","1.436","0.254","9.963"
"140","0.509","15.608","0.149","7.157"
"141","0.313","0.719","12.792","5.275"
"142","12.163","5.365","0.209","0.539"
"143","0.809","2.574","1.199","2.798"
"144","0.493","3.474","0.493","14.688"
"145","0.824","16.322","1.230","15.837"
"146","0.509","14.697","0.298","15.146"
"147","1.274","548.302","11.845","546.177"
"148","11.964","12.884","0.194","15.489"
"149","0.090","16.843","10.932","5.051"
"150","10.677","1.483","0.436","15.715"
"151","0.705","20.467","0.240","16.271"
"152","0.225","13.858","0.179","16.378"
"153","0.224","17.636","0.360","14.443"
"154","0.345","14.379","0.239","12.103"
"155","0.225",,"9.254",
"156","9.058",,"0.283",
"157","0.375",,"0.180",
"158","0.329",,"0.373",
"159","0.328",,"0.209",
"160","0.210",,"0.314",
"161","0.269",,"0.269",
"162","0.284",,"0.195",
"163","0.344",,"9.327",
"164","9.028",,"0.134",
"165","0.375",,"0.433",
"166","0.133",,"0.120",
"167","0.403",,"0.329",
"168","0.150",,"0.973",
"169","0.358",,"0.418",
"170","1.228",,"12.233",
"171","11.889",,"0.553",
"172","0.837",,"0.254",
"173","0.208",,"0.149",
"174","0.254",,"13.479",
"175","13.524",,"0.089",
"176","0.060",,"15.817",
"177","15.771",,"0.598",
"178","0.687",,"0.553",
"179","0.374",,"0.658",
"180","0.300",,"0.688",
"181","0.747",,"14.767",
"182","15.125",,"0.253",
"183","0.195",,"0.150",
"184","0.283",,"0.418",
"185","0.298",,"0.284",
"186","0.284",,"0.060",
"187","0.225",,"0.358",
"188","0.180",,"0.225",
"189","0.389",,"0.254",
"190","0.179",,"17.083",
"191","16.813",,"0.404",
"192","0.674",,"0.118",
"193","0.164",,"0.315",
"194","0.193",,"0.313",
"195","0.225",,"0.149",
"196","0.328",,"14.692",
"197","13.342",,"0.209",
"198","1.500",,"0.807",
"199","0.208",,"0.269",
"200","0.852",,"0.448",
"201","0.195",,"11.576",
"202","11.816",,"0.344",
"203","0.299",,"0.403",
"204","0.508",,"0.210",
"205","0.225",,"0.522",
"206","0.418",,"16.549",
"207","16.234",,"0.403",
"208","0.704",,"0.299",
"209","0.269",,"0.299",
"210","0.329",,"0.059",
"211","0.270",,"0.404",
"212","0.088",,"0.418",
"213","0.389",,"19.755",
"214","19.800",,"0.120",
"215","0.404",,"0.493",
"216","0.433",,"10.835",
"217","10.923",,"0.268",
"218","0.119",,"0.568",
"219","0.403",,"0.284",
"220","0.479",,"0.314",
"221","0.254",,"0.134",
"222","0.240",,"0.194",
"223","0.105",,"0.179",
"224","0.283",,"12.759",
"225","11.413",,"0.899",
"226","1.661",,"0.269",
"227","0.748",,"12.337",
"228","12.398",,"0.690",
"229","0.703",,"0.615",
"230","0.585",,"0.283",
"231","0.298",,"0.134",
"232","0.210",,"0.254",
"233","0.134",,"0.552",
"234","0.433",,"14.740",
"235","14.544",,"0.899",
"236","1.124",,"0.254",
"237","0.404",,"0.345",
"238","0.240",,"0.328",
"239","0.314",,"0.150",
"240","0.314",,"11.155",
"241","10.797",,"0.269",
"242","0.553",,"0.389",
"243","0.404",,"0.120",
"244","0.210",,"0.389",
"245","0.120",,"0.209",
"246","0.344",,"0.240",
"247","0.254",,"0.178",
"248","0.224",,"0.179",
"249","0.164",,"0.195",
"250","0.179",,"0.330",
"251","0.240",,"9.899",
"252","9.658",,"0.254",
"253","0.555",,"0.433",
"254","0.552",,"0.164",
"255","0.105",,"0.433",
"256","0.224",,"0.389",
"257","0.418",,"0.314",
"258","0.390",,"0.120",
"259","0.285",,"34.706",
"260","34.735",,"0.149",
"261","0.134",,"14.748",
"262","14.507",,"0.659",
"263","0.825",,"13.736",
"264","13.663",,"1.215",
"265","0.793",,"0.240",
"266","0.629",,"16.711",
"267","16.605",,"1.256",
"268","0.883",,"0.225",
"269","0.734",,"0.599",
"270","0.209",,"0.882",
"271","0.584",,"0.315",
"272","1.062",,"0.194",
"273","0.194",,"9.120",
"274","9.017",,"0.884",
"275","0.883",,"0.240",
"276","0.329",,"0.254",
"277","0.225",,"0.181",
"278","0.284",,"0.193",
"279","0.120",,"0.314",
"280","0.180",,"0.209",
"281","0.373",,"11.129",
"282","10.501",,"0.360",
"283","1.019",,"0.225",
"284","0.179",,"0.240",
"285","0.269",,"0.283",
"286","0.254",,"0.179",
"287","0.210",,"0.149",
"288","0.178",,"11.105",
"289","10.807",,"1.514",
"290","1.451",,"0.421",
"291","0.571",,"0.284",
"292","0.314",,"9.538",
"293","9.480",,"0.224",
"294","0.462",,"0.240",
"295","0.195",,"0.313",
"296","0.313",,"0.314",
"297","0.300",,"0.209",
"298","0.269",,"0.360",
"299","0.254",,"11.365",
"300","10.439",,"0.778",
"301","1.360",,"0.059",
"302","0.538",,"0.495",
"303","0.345",,"0.089",
"304","0.210",,"0.196",
"305","0.088",,"10.288",
"306","8.971",,"0.568",
"307","1.557",,"0.913",
"308","0.644",,"0.149",
"309","0.778",,"0.314",
"310","0.269",,"0.269",
"311","0.313",,"9.851",
"312","9.733",,"0.389",
"313","0.597",,"0.884",
"314","0.329",,"0.224",
"315","0.584",,"0.314",
"316","0.105",,"0.134",
"317","0.209",,"0.149",
"318","0.314",,"0.284",
"319","0.149",,"0.418",
"320","0.075",,"11.933",
"321","0.359",,"0.884",
"322","11.903",,"0.344",
"323","1.094",,"0.240",
"324","0.359",,"0.328",
"325","0.224",,"0.359",
