"Row_Name","Nose_Poke #1: On","Nose_Poke #1: Off"
"133","0.330","6.379"
"134","0.194","0.134"
"135","6.640","0.240"
"136","0.135","6.625"
"137","0.358","0.434"
"138","15.502","0.193"
"139","0.599","15.848"
"140","0.689","0.675"
"141","6.098","0.314"
"142","0.478","5.902"
"143","0.238","0.494"
"144","6.430","0.358"
"145","0.060","6.535"
"146","3.401","3.581"
"147","0.480","0.178"
"148","0.149","0.345"
"149","6.127","5.856"
"150","0.045","0.300"
"151","0.629","0.389"
"152","6.640","6.715"
"153","0.149","0.120"
"154","0.120","0.269"
"155","0.285","0.524"
"156","0.524","0.105"
"157","0.105","0.074"
"158","7.702","8.048"
"159","0.973","0.658"
"160","5.905","5.935"
"161","0.240","0.209"
"162","6.818","6.819"
"163","0.074","0.074"
"164","1.123","1.138"
"165","0.104","0.404"
"166","0.449","0.134"
"167","5.799","6.143"
"168","6.069","5.830"
"169","0.314","0.300"
"170","0.225","0.120"
"171","5.709","5.783"
"172","0.254","0.210"
"173","0.343","0.313"
"174","0.074","0.090"
"175","0.314","0.419"
"176","0.240","0.195"
"177","0.642","0.582"
"178","8.301","8.631"
"179","0.643","0.313"
"180","7.129","7.129"
"181","0.269","0.389"
"182","0.330","0.269"
"183","0.120","0.285"
"184","6.067","6.038"
"185","0.389","0.193"
"186","6.292","6.428"
"187","0.525","0.375"
"188","0.208","0.193"
"189","0.059","0.330"
"190","5.951","5.800"
"191","0.254","0.180"
"192","7.345","7.329"
"193","0.089","0.659"
"194","1.125","0.539"
"195","0.269","0.284"
"196","5.870","5.931"
"197","0.224","0.163"
"198","0.208","0.223"
"199","9.928","9.988"
"200","0.178","0.120"
"201","6.175","6.220"
"202","0.284","0.209"
"203","0.149","0.180"
"204","5.709","5.843"
"205","0.375","0.210"
"206","0.434","0.435"
"207","0.075","0.404"
"208","5.899","5.793"
"209","0.403","0.254"
"210","6.528","6.468"
"211","0.314","0.733"
"212","0.585","0.150"
"213","5.904","5.904"
"214","0.269","0.254"
"215","0.150","0.180"
"216","0.133","0.163"
"217","4.990","5.048"
"218","0.418","0.313"
"219","5.455","5.530"
"220","0.718","0.629"
"221","0.403","0.433"
"222","0.105","0.074"
"223","5.525","5.659"
"224","0.448","0.329"
"225","6.476","6.642"
"226","0.419","0.254"
"227","0.165","0.149"
"228","7.221","7.447"
"229","0.345","0.164"
"230","0.285","0.285"
"231","0.134","0.103"
"232","0.044","0.075"
"233","0.091","0.149"
"234","6.026","5.936"
"235","0.283","0.269"
"236","0.044","0.360"
"237","5.363","5.106"
"238","0.254","0.240"
"239","0.253","0.224"
"240","1.140","1.139"
"241","0.313","0.314"
"242","0.135","0.134"
"243","9.219","9.565"
"244","0.478","0.134"
"245","0.254","0.659"
"246","10.469","10.318"
"247","0.553","0.300"
"248","0.360","0.553"
"249","6.162","6.071"
"250","0.193","0.194"
"251","0.299","0.254"
"252","0.074","0.344"
"253","0.059","11.618"
"254","11.559","5.864"
"255","6.132","0.134"
"256","0.195","0.135"
"257","0.120","5.786"
"258","5.740","0.463"
"259","0.509","0.403"
"260","0.360","0.030"
"261","0.104","0.329"
"262","0.044","5.364"
"263","5.558","5.801"
"264","5.471","0.179"
"265","0.586","5.201"
"266","4.974","0.225"
"267","0.434","6.318"
"268","6.201","0.134"
"269","0.254","0.164"
"270","0.120","10.027"
"271","9.937","0.164"
"272","0.209","6.038"
"273","6.143","0.209"
"274","0.208","0.285"
"275","0.060","7.194"
"276","7.164","0.119"
"277","0.375","0.660"
"278","0.675","0.314"
"279","0.044","6.355"
"280","6.596","0.315"
"281","0.330","0.629"
"282","0.298","5.546"
"283","5.787","0.405"
"284","0.464","8.376"
"285","8.302","0.149"
"286","0.254","0.240"
"287","0.254","0.105"
"288","0.044","0.239"
"289","0.105","9.394"
"290","9.528","11.825"
"291","11.840","0.284"
"292","0.330","0.059"
"293","0.029","0.105"
"294","0.105","6.446"
"295","6.341","0.179"
"296","0.284","6.569"
"297","6.178","0.179"
"298","0.555","0.539"
"299","0.360","0.075"
"300","0.270","5.875"
"301","5.649","0.375"
"302","0.404","6.064"
"303","6.259","0.134"
"304","0.149","0.224"
"305","0.090","0.464"
"306","0.524","0.975"
"307","0.210","6.144"
"308","6.908","6.293"
"309","6.293","0.883"
"310","0.614","0.059"
"311","0.403","0.029"
"312","0.044","0.120"
"313","0.090","6.711"
"314","6.532","0.644"
"315","0.824","5.128"
"316","5.023","0.254"
"317","0.314","5.483"
"318","5.378","0.389"
"319","0.524","0.404"
"320","0.450","0.330"
"321","0.029","8.992"
"322","8.859","0.254"
"323","0.478","6.312"
"324","6.281","0.178"
"325","0.389","0.269"
"326","0.299","0.090"
"327","0.090","0.389"
"328","0.043","6.567"
"329","6.731","5.650"
"330","5.756","0.405"
"331","0.449","0.284"
"332","0.254","0.044"
"333","0.105","0.075"
"334","0.044","5.692"
"335","5.557","6.249"
"336","5.874","0.209"
"337","0.705","0.224"
"338","0.105","0.120"
"339","0.238","11.254"
"340","11.224","0.644"
"341","0.690","5.750"
"342","5.645","0.164"
"343","0.299","0.299"
"344","0.269","9.200"
"345","8.706","0.315"
"346","0.794","0.463"
"347","0.450","5.725"
"348","5.693","0.105"
"349","0.165","0.419"
"350","0.419","5.365"
"351","5.335","0.389"
"352","0.374","0.179"
"353","0.224","6.986"
"354","6.566","0.480"
"355","0.585","0.089"
"356","0.434","0.120"
"357","0.105","6.545"
"358","6.200","0.269"
"359","0.615","7.052"
"360","7.036","0.328"
"361","0.299","0.075"
"362","0.134","0.105"
"363","0.044","0.208"
"364","0.120","5.904"
"365","6.024","6.024"
"366","5.798","0.165"
"367","0.389","0.403"
"368","0.329","0.389"
"369","0.164","7.425"
"370","7.529","0.269"
"371","0.404","7.370"
"372","7.206","0.166"
"373","0.314","0.434"
"374","0.480","5.888"
"375","5.752","0.210"
"376","0.389","0.299"
"377","0.271","6.926"
"378","6.850","0.240"
"379","0.329","0.314"
"380","0.254","0.075"
"381","0.134","6.188"
"382","5.783","0.195"
"383","0.600","0.134"
"384","0.165","7.443"
"385","7.368","0.703"
"386","0.735","0.121"
"387","0.149","5.741"
"388","5.757","0.269"
"389","0.240","0.164"
"390","0.193","0.075"
"391","0.060","0.600"
"392","0.478","0.524"
"393","0.286","5.203"
"394","5.413","0.089"
"395","0.209","0.209"
"396","0.240","6.223"
"397","5.817","0.134"
"398","0.524","0.149"
"399","0.076","8.017"
"400","7.972","0.703"
"401","0.824","6.903"
"402","6.498","0.105"
"403","0.524","0.134"
"404","0.150","0.240"
"405","0.180","8.182"
"406","7.956","0.359"
"407","0.614","6.365"
"408","6.141","0.432"
"409","0.523","0.134"
"410","0.269","5.530"
"411","5.125","0.181"
"412","0.570","0.283"
"413","0.328","0.104"
"414","0.058","0.105"
"415","0.105","5.679"
"416","5.410","5.771"
"417","5.920","0.269"
"418","0.403","0.346"
"419","0.301","0.118"
"420","0.148","6.862"
"421","6.817","0.464"
"422","0.480","7.261"
"423","7.307","0.328"
"424","0.268","0.046"
"425","0.134","0.103"
"426","0.046","6.282"
"427","6.086","0.447"
"428","0.673","49.534"
"429","48.724","0.180"
"430","0.943","8.228"
"431","7.974","9.790"
"432","9.549","0.704"
"433","0.689","0.118"
"434","0.674","6.815"
"435","6.559","0.150"
"436","0.419","0.240"
"437","0.180","0.029"
"438","0.105","0.389"
"439","0.045","5.740"
"440","5.664","6.802"
"441","6.862","0.223"
"442","0.509","0.329"
"443","0.389","0.163"
"444","0.149","7.538"
"445","7.342","0.555"
"446","0.465","6.551"
"447","6.776","0.090"
"448","0.134","0.375"
"449","0.405","0.524"
"450","0.539","0.029"
"451","0.029","0.210"
"452","0.180","0.163"
"453","0.163","0.120"
"454","0.134","15.721"
"455","15.211","0.538"
"456","0.913","8.557"
"457","8.348","0.149"
"458","0.480","0.988"
"459","0.987","0.269"
"460","0.119","7.265"
"461","7.144","0.299"
"462","0.569","0.210"
"463","0.150","8.644"
"464","8.313","0.328"
"465","0.721","6.123"
"466","5.911","0.119"
"467","0.315","0.375"
"468","0.420","7.084"
"469","6.828","0.194"
"470","0.434","0.329"
"471","0.210","6.101"
"472","6.040","0.375"
"473","0.495","11.999"
"474","11.594","0.584"
"475","0.689","0.869"
"476","1.064","12.870"
"477","12.151","0.404"
"478","1.019","0.210"
"479","0.464","0.223"
"480","0.224","7.075"
"481","6.669","0.253"
"482","0.644","7.586"
"483","7.181","0.224"
"484","0.673","0.074"
"485","0.045","7.451"
"486","7.451","0.360"
"487","0.345","0.164"
"488","0.239","0.075"
"489","10.787","11.326"
"490","0.750","0.210"
"491","0.389","0.613"
"492","8.001","7.912"
"493","0.525","0.404"
"494","1.107","1.093"
"495","9.729","10.163"
"496","0.717","0.298"
"497","0.330","0.390"
"498","0.164","0.240"
"499","7.084","7.158"
"500","0.419","0.194"
"501","10.514","10.499"
"502","0.224","0.675"
"503","0.704","0.224"
"504","0.030","0.269"
"505","7.891","8.102"
"506","0.660","0.509"
"507","7.968","7.698"
"508","0.582","0.553"
"509","0.120","0.253"
"510","8.064","8.230"
"511","0.465","0.659"
"512","0.927","0.463"
"513","11.137","11.106"
"514","0.449","0.600"
"515","2.051","1.915"
"516","5.947","6.187"
"517","0.450","0.315"
"518","1.616","1.990"
"519","204.339","204.443"
"520","0.853","0.359"
"521","0.854","0.778"
"522","10.700","11.090"
"523","0.720","0.360"
"524","0.719","0.838"
"525","8.674","8.539"
"526","0.209","0.538"
"527","1.063","0.703"
"528","6.659","6.765"
"529","0.240","0.149"
"530","0.328","0.359"
"531","6.573","6.676"
"532","0.583","0.465"
"533","3.629","3.703"
"534","0.852","0.328"
"535","0.045","0.403"
"536","0.315","0.075"
"537","0.163","0.359"
"538","0.629","0.599"
"539","0.795","0.419"
"540","12.074","0.509"
"541","0.105","12.089"
"542","0.194","0.209"
"543","0.374","0.104"
"544","8.238","0.345"
"545","0.583","8.567"
"546","8.073","0.269"
"547","0.329","8.178"
"548","0.269","0.224"
"549","0.105","0.269"
"550","0.045","0.075"
"551","9.239","0.240"
"552","0.614","9.449"
"553","7.456","0.253"
"554","0.435","7.682"
"555","0.344","0.223"
"556","9.675","0.719"
"557","0.464","9.435"
"558","11.125","0.315"
"559","0.284","11.125"
"560","0.134","0.284"
"561","6.727","0.119"
"562","0.540","6.923"
"563","0.419","0.360"
"564","0.134","0.389"
"565","9.486","0.163"
"566","0.778","9.964"
"567","9.154","0.285"
"568","0.389","9.170"
"569","0.359","0.390"
"570","0.164","0.388"
"571","7.798","0.120"
"572","0.479","7.917"
"573","7.451","0.374"
"574","0.659","7.691"
"575","0.389","0.389"
"576","0.134","0.479"
"577","0.029","0.315"
"578","7.798","7.604"
"579","0.134","0.119"
"580","289.584","291.683"
"581","2.340","0.210"
"582","14.329","14.494"
"583","0.420","0.285"
"584","0.554","0.509"
"585","0.059","0.090"
"586","0.106","0.164"
"587","16.051","16.532"
"588","0.900","0.375"
"589","9.038","9.023"
"590","0.269","0.494"
"591","10.204","9.994"
"592","0.210","0.194"
"593","0.434","0.630"
"594","9.605","9.394"
"595","0.105","0.119"
"596","0.432","0.463"
"597","9.166","9.166"
"598","0.179","0.150"
"599","0.329","0.300"
"600","0.028","0.088"
"601","0.120","0.269"
"602","8.602","9.112"
"603","0.990","0.345"
"604","9.717","9.791"
"605","0.673","0.614"
"606","13.150","13.224"
"607","0.375","0.284"
"608","0.747","0.718"
"609","7.662","7.631"
"610","0.059","0.240"
"611","0.882","0.717"
"612","14.431","14.894"
"613","0.584","0.180"
"614","0.973","0.913"
"615","8.599","8.838"
"616","0.449","0.210"
"617","0.210","0.195"
"618","0.105","0.119"
"619","0.179","0.195"
"620","0.315","0.375"
"621","15.081","15.364"
"622","0.927","0.794"
"623","0.390","0.149"
"624","91.065","91.307"
"625","2.742","2.755"
"626","0.404","0.240"
"627","8.791","8.701"
"628","0.539","0.584"
"629","0.478","0.432"
"630","7.739","7.889"
"631","0.315","0.240"
"632","0.210","0.120"
"633","11.503","11.519"
"634","0.090","0.119"
"635","0.809","0.780"
"636","8.854","8.853"
"637","0.480","1.050"
"638","0.793","0.239"
"639","8.469","8.588"
"640","0.628","0.493"
"641","0.045","0.105"
"642","18.458","18.429"
"643","0.269","0.224"
"644","0.210","0.435"
"645","0.030","7.732"
"646","7.882","0.374"
"647","0.419","0.239"
"648","0.135","7.684"
"649","7.654","0.088"
"650","0.180","10.250"
"651","10.204","0.419"
"652","0.478","0.328"
"653","0.344","10.157"
"654","9.873","0.524"
"655","0.793","0.523"
"656","0.523","8.813"
"657","8.422","0.328"
"658","0.720","0.045"
"659","0.059","14.532"
"660","14.501","0.567"
"661","0.583","0.705"
"662","0.734","0.089"
"663","0.059","272.579"
"664","272.579","201.599"
"665","201.449","21.956"
"666","22.121","4.661"
"667","4.617","0.375"
"668","0.134","12.104"
"669","11.372","0.328"
"670","1.240","0.329"
"671","0.358","0.179"
"672","0.179","12.163"
"673","11.309","0.420"
"674","1.333","582.980"
"675","582.650","0.134"
"676","0.479",
