"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","503","38","503","39"
"Mean","6.907","71.585","6.918","70.455"
"Median","1.020","24.641","0.825","17.224"
"Mode","0.134","All values","0.435","All values"
"SD","21.402","111.430","21.890","110.332"
"Min","0.045","0.733","0.044","0.044"
"Max","221.962","422.432","222.007","396.095"
"Blank",,,,
"1","9.764","9.837","9.509","16.331"
"2","0.300","17.233","0.329","8.329"
"3","16.527","8.929","16.588","23.759"
"4","0.224","25.089","0.268","17.224"
"5","0.344","17.616","0.375","5.063"
"6","7.071","4.359","7.024","7.625"
"7","0.419","5.991","0.390","23.164"
"8","0.345","36.050","0.345","35.416"
"9","0.224","27.628","0.089","8.467"
"10","0.105","44.184","0.238","64.003"
"11","0.208","76.694","0.180","56.440"
"12","0.361","24.193","0.704","47.626"
"13","22.828","29.482","22.424","6.364"
"14","0.300","105.783","0.525","123.541"
"15","0.375","18.702","0.149","1.111"
"16","0.313","1.649","0.479","1.108"
"17","0.299","4.117","0.134","6.814"
"18","0.103","3.312","0.060","0.044"
"19","0.509","1.092","0.808","0.465"
"20","0.612","0.733","0.524","0.942"
"21","15.219","9.300","15.128","9.899"
"22","0.537","3.894","0.688","1.871"
"23","0.344","7.144","0.239","9.002"
"24","0.299","7.605","0.374","0.360"
"25","0.418","43.483","0.388","13.913"
"26","0.404","61.753","0.388","38.285"
"27","3.253","50.498","3.645","110.692"
"28","0.749","121.216","0.313","4.164"
"29","0.269","18.439","0.373","118.654"
"30","0.552","30.778","0.419","19.023"
"31","5.676","292.800","5.869","62.192"
"32","22.327","18.812","22.043","277.489"
"33","0.674","52.301","0.748","1.333"
"34","0.359","366.253","0.344","89.276"
"35","0.584","265.090","1.034","332.587"
"36","0.659","422.432","0.314","293.655"
"37","0.540","124.456","0.361","392.505"
"38","0.105","361.320","0.763","122.913"
"39","0.837",,"0.254","396.095"
"40","0.525",,"0.614",
"41","0.284",,"0.539",
"42","0.837",,"0.539",
"43","0.615",,"1.078",
"44","2.439",,"3.713",
"45","2.171",,"0.614",
"46","3.371",,"3.251",
"47","22.429",,"22.384",
"48","0.314",,"0.568",
"49","0.614",,"1.859",
"50","1.753",,"0.210",
"51","0.269",,"0.373",
"52","0.389",,"0.598",
"53","1.033",,"1.408",
"54","3.789",,"4.344",
"55","1.544",,"0.359",
"56","0.388",,"0.449",
"57","0.433",,"0.807",
"58","0.959",,"0.584",
"59","0.748",,"0.539",
"60","0.479",,"0.688",
"61","32.127",,"32.339",
"62","0.539",,"0.163",
"63","1.406",,"1.871",
"64","0.793",,"1.887",
"65","1.826",,"0.373",
"66","23.504",,"25.527",
"67","2.757",,"1.122",
"68","0.612",,"0.090",
"69","0.181",,"0.284",
"70","1.390",,"1.572",
"71","1.170",,"1.138",
"72","37.657",,"37.404",
"73","1.288",,"1.319",
"74","0.254",,"0.375",
"75","0.374",,"0.987",
"76","1.122",,"0.343",
"77","0.300",,"0.418",
"78","0.269",,"0.689",
"79","0.868",,"0.329",
"80","0.134",,"0.239",
"81","2.817",,"2.980",
"82","0.463",,"0.358",
"83","3.127",,"3.533",
"84","0.750",,"1.213",
"85","1.466",,"0.762",
"86","0.628",,"0.434",
"87","0.329",,"0.358",
"88","0.389",,"0.346",
"89","16.253",,"16.132",
"90","2.398",,"2.458",
"91","48.632",,"52.868",
"92","7.367",,"3.475",
"93","0.509",,"1.591",
"94","1.576",,"0.734",
"95","0.764",,"0.449",
"96","0.599",,"0.853",
"97","0.703",,"0.134",
"98","2.635",,"5.795",
"99","3.564",,"0.928",
"100","0.644",,"0.210",
"101","0.434",,"0.433",
"102","0.313",,"0.329",
"103","0.270",,"0.314",
"104","0.238",,"0.134",
"105","0.358",,"0.494",
"106","0.375",,"0.659",
"107","1.229",,"0.824",
"108","0.463",,"0.463",
"109","2.019",,"3.187",
"110","1.346",,"0.493",
"111","50.985",,"50.895",
"112","0.463",,"0.118",
"113","0.418",,"0.927",
"114","0.809",,"0.480",
"115","0.238",,"0.627",
"116","5.425",,"6.401",
"117","1.994",,"0.449",
"118","0.089",,"0.434",
"119","0.492",,"0.163",
"120","0.120",,"0.449",
"121","0.449",,"0.328",
"122","66.860",,"71.447",
"123","8.421",,"3.685",
"124","0.748",,"1.004",
"125","0.510",,"0.225",
"126","0.238",,"0.568",
"127","0.420",,"0.687",
"128","1.032",,"0.854",
"129","1.108",,"0.673",
"130","0.269",,"0.285",
"131","0.345",,"0.808",
"132","0.688",,"0.433",
"133","2.336",,"4.389",
"134","7.485",,"8.504",
"135","3.535",,"0.329",
"136","0.389",,"0.613",
"137","1.420",,"2.303",
"138","39.401",,"41.291",
"139","3.281",,"0.778",
"140","0.749",,"1.619",
"141","1.707",,"0.269",
"142","0.090",,"0.074",
"143","1.556",,"1.825",
"144","0.582",,"0.494",
"145","0.569",,"0.583",
"146","0.344",,"0.225",
"147","0.539",,"0.480",
"148","1.887",,"3.247",
"149","1.480",,"0.689",
"150","0.823",,"0.314",
"151","0.450",,"1.409",
"152","1.169",,"0.360",
"153","0.389",,"0.283",
"154","0.403",,"0.585",
"155","4.732",,"4.507",
"156","0.254",,"0.733",
"157","0.628",,"0.195",
"158","0.659",,"0.764",
"159","3.639",,"4.733",
"160","1.408",,"0.195",
"161","0.285",,"0.360",
"162","57.867",,"58.962",
"163","2.412",,"4.028",
"164","3.848",,"1.782",
"165","1.182",,"0.418",
"166","0.583",,"2.969",
"167","2.744",,"0.298",
"168","0.090",,"0.359",
"169","0.463",,"1.617",
"170","1.586",,"0.344",
"171","1.664",,"1.514",
"172","0.538",,"1.094",
"173","0.794",,"2.981",
"174","3.086",,"0.374",
"175","0.134",,"0.089",
"176","3.807",,"3.882",
"177","0.239",,"0.134",
"178","0.074",,"5.781",
"179","5.811",,"0.434",
"180","0.703",,"0.462",
"181","0.298",,"0.435",
"182","0.270",,"0.224",
"183","1.540",,"1.346",
"184","0.149",,"0.523",
"185","1.271",,"0.927",
"186","3.029",,"3.284",
"187","0.360",,"1.693",
"188","1.812",,"0.254",
"189","0.163",,"0.149",
"190","1.034",,"2.113",
"191","1.229",,"1.331",
"192","76.061",,"79.852",
"193","5.525",,"2.139",
"194","2.036",,"0.553",
"195","0.343",,"0.956",
"196","0.974",,"0.330",
"197","0.613",,"1.004",
"198","5.020",,"4.764",
"199","0.404",,"0.659",
"200","3.535",,"7.850",
"201","4.870",,"0.433",
"202","0.449",,"0.269",
"203","1.980",,"2.055",
"204","0.329",,"0.164",
"205","0.225",,"3.206",
"206","3.897",,"0.811",
"207","3.143",,"9.703",
"208","6.861",,"0.839",
"209","0.762",,"0.389",
"210","2.206",,"4.485",
"211","2.850",,"0.480",
"212","0.149",,"0.119",
"213","38.975",,"39.902",
"214","1.121",,"1.258",
"215","47.045",,"46.191",
"216","0.402",,"0.208",
"217","1.588",,"1.797",
"218","0.448",,"2.263",
"219","2.202",,"0.344",
"220","0.509",,"0.526",
"221","0.300",,"0.328",
"222","0.346",,"0.825",
"223","0.883",,"0.673",
"224","0.614",,"0.659",
"225","0.778",,"0.344",
"226","0.375",,"0.254",
"227","1.020",,"2.009",
"228","1.108",,"0.179",
"229","25.218",,"29.882",
"230","4.813",,"0.254",
"231","117.034",,"124.298",
"232","7.921",,"2.306",
"233","2.081",,"0.825",
"234","1.170",,"0.764",
"235","0.314",,"0.283",
"236","0.254",,"0.329",
"237","1.469",,"2.083",
"238","0.990",,"0.360",
"239","0.718",,"0.958",
"240","3.971",,"7.673",
"241","4.598",,"1.858",
"242","1.500",,"0.493",
"243","0.702",,"0.524",
"244","0.479",,"0.403",
"245","0.390",,"0.480",
"246","0.329",,"0.254",
"247","0.568",,"0.718",
"248","4.954",,"5.299",
"249","5.973",,"7.665",
"250","2.500",,"0.929",
"251","0.900",,"0.721",
"252","0.690",,"0.328",
"253","0.345",,"0.225",
"254","0.255",,"0.434",
"255","26.183",,"31.354",
"256","5.663",,"0.703",
"257","1.124",,"1.392",
"258","0.836",,"0.149",
"259","0.269",,"0.614",
"260","0.627",,"0.493",
"261","3.054",,"7.923",
"262","5.605",,"1.648",
"263","4.313",,"5.228",
"264","2.217",,"0.852",
"265","0.853",,"0.209",
"266","0.537",,"0.538",
"267","0.269",,"0.387",
"268","0.284",,"0.556",
"269","3.008",,"4.685",
"270","4.615",,"8.053",
"271","9.865",,"4.896",
"272","0.808",,"5.875",
"273","5.768",,"0.180",
"274","42.413",,"42.547",
"275","130.572",,"130.436",
"276","0.525",,"0.556",
"277","4.777",,"5.046",
"278","6.452",,"7.846",
"279","2.022",,"5.183",
"280","5.348",,"3.114",
"281","3.023",,"0.390",
"282","0.644",,"0.614",
"283","0.358",,"2.186",
"284","2.098",,"3.987",
"285","3.925",,"3.637",
"286","3.952",,"0.688",
"287","0.553",,"0.358",
"288","0.464",,"0.796",
"289","0.599",,"2.035",
"290","4.432",,"14.794",
"291","12.728",,"2.172",
"292","1.827",,"0.704",
"293","0.690",,"0.374",
"294","0.315",,"0.269",
"295","0.327",,"0.284",
"296","3.727",,"5.001",
"297","1.918",,"2.113",
"298","4.481",,"5.531",
"299","2.952",,"0.913",
"300","0.691",,"1.184",
"301","1.288",,"0.390",
"302","4.317",,"9.230",
"303","5.138",,"0.434",
"304","0.689",,"0.822",
