"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","556","83","555","83"
"Mean","6.350","42.173","6.362","42.205"
"Median","1.049","12.115","0.942","10.233"
"Mode","0.105, 0.629, 0.389, 0.404","All values","0.509","All values"
"SD","31.993","118.206","32.057","118.474"
"Min","0.045","0.074","0.060","0.029"
"Max","589.087","1,005.512","588.786","1,004.299"
"Blank",,,,
"1","3.657","0.254","4.123","1.198"
"2","0.719","1.976","0.240","3.657"
"3","3.656","4.365","4.088","4.420"
"4","0.747","4.715","0.256","5.229"
"5","0.105","5.064","0.118","4.922"
"6","0.330","4.728","0.284","2.083"
"7","4.074","2.309","4.256","2.203"
"8","0.375","1.843","0.179","4.432"
"9","0.045","12.238","0.358","12.269"
"10","0.358","8.503","0.060","6.466"
"11","0.105","4.732","0.103","6.892"
"12","0.103","10.682","0.105","8.073"
"13","3.950","64.138","4.114","63.584"
"14","0.329","0.299","0.391","0.389"
"15","0.300","0.224","0.163","0.509"
"16","1.347","1.243","1.498","0.808"
"17","0.478","3.728","0.298","8.343"
"18","0.225","30.206","0.330","26.056"
"19","1.486","45.805","1.530","47.991"
"20","0.419","4.057","0.210","1.689"
"21","0.090","43.611","0.239","50.502"
"22","4.041","15.591","4.715","9.870"
"23","1.198","50.521","0.448","49.412"
"24","0.344","12.115","0.584","17.522"
"25","0.538","10.379","0.344","4.701"
"26","0.463","3.281","0.823","5.454"
"27","0.702","22.884","0.493","21.131"
"28","0.690","0.613","0.405","0.164"
"29","0.301","51.150","0.375","51.720"
"30","1.139","5.630","1.724","13.757"
"31","2.083","26.484","2.084","18.551"
"32","0.780","26.960","0.238","28.308"
"33","0.208","2.515","0.120","0.388"
"34","3.954","0.089","4.283","0.104"
"35","0.628","0.074","0.343","0.029"
"36","0.119","16.492","0.195","17.631"
"37","0.478","3.521","1.167","2.591"
"38","0.884","7.217","0.060","7.504"
"39","0.404","3.760","0.926","3.265"
"40","1.152","0.718","0.673","0.717"
"41","0.253","3.744","0.508","3.759"
"42","2.410","0.539","2.454","2.337"
"43","0.942","33.831","0.823","41.244"
"44","0.554","17.644","0.405","8.927"
"45","0.375","49.208","0.405","50.604"
"46","0.719","22.566","0.958","20.781"
"47","4.314","56.437","4.510","58.580"
"48","1.094","21.790","0.644","21.384"
"49","0.316","37.237","0.689","43.859"
"50","0.838","27.000","1.289","21.815"
"51","2.875","71.972","2.126","70.744"
"52","0.599","59.912","0.493","59.257"
"53","0.687","53.557","0.763","56.055"
"54","22.708","7.292","22.888","11.356"
"55","2.396","17.113","2.156","10.233"
"56","0.135","73.862","0.403","73.351"
"57","0.718","1.062","0.524","0.495"
"58","14.766","0.240","14.796","0.224"
"59","0.358","5.108","0.239","7.625"
"60","1.213","16.313","1.694","14.185"
"61","0.810","7.700","0.584","8.582"
"62","19.323","13.866","19.007","15.935"
"63","0.597","19.104","0.942","15.853"
"64","0.734","78.971","0.960","79.195"
"65","5.753","0.419","5.527","0.239"
"66","5.858","212.591","5.812","220.914"
"67","0.522","10.779","0.612","4.855"
"68","0.537","24.485","0.359","23.975"
"69","0.585","202.493","0.449","201.638"
"70","0.343","121.827","0.882","132.071"
"71","0.763","26.609","0.150","15.900"
"72","0.210","81.012","0.314","81.207"
"73","0.194","15.147","0.074","14.942"
"74","0.253","1.634","0.823","1.795"
"75","0.763","2.816","0.283","3.460"
"76","0.689","2.259","0.703","1.437"
"77","2.740","115.129","2.727","116.519"
"78","0.509","2.365","0.449","0.315"
"79","0.135","40.142","0.375","41.490"
"80","44.560","1,005.512","44.754","1,004.299"
"81","1.423","0.209","1.258","1.351"
"82","22.281","89.808","23.045","89.402"
"83","2.503","334.367","1.469","336.268"
"84","1.795",,"2.396",
"85","16.288",,"15.883",
"86","0.763",,"0.552",
"87","17.498",,"18.098",
"88","1.152",,"0.717",
"89","0.283",,"0.540",
"90","1.080",,"1.034",
"91","9.075",,"9.419",
"92","1.002",,"0.283",
"93","0.105",,"0.584",
"94","0.824",,"0.404",
"95","0.495",,"0.435",
"96","0.164",,"0.718",
"97","0.629",,"0.090",
"98","0.134",,"0.449",
"99","0.629",,"0.374",
"100","0.793",,"0.702",
"101","0.269",,"0.494",
"102","0.658",,"0.449",
"103","0.074",,"0.254",
"104","0.420",,"0.344",
"105","2.920",,"3.219",
"106","1.257",,"0.868",
"107","0.478",,"0.704",
"108","2.247",,"2.278",
"109","25.335",,"25.274",
"110","0.509",,"0.329",
"111","0.298",,"0.298",
"112","0.300",,"0.600",
"113","20.017",,"19.716",
"114","0.432",,"0.374",
"115","0.225",,"0.269",
"116","0.120",,"0.687",
"117","5.812",,"6.412",
"118","1.331",,"0.463",
"119","0.538",,"0.313",
"120","0.449",,"0.463",
"121","0.628",,"0.584",
"122","7.220",,"8.584",
"123","1.663",,"0.733",
"124","1.272",,"0.867",
"125","1.646",,"2.066",
"126","1.184",,"0.674",
"127","0.480",,"0.615",
"128","3.639",,"3.699",
"129","0.463",,"0.733",
"130","1.137",,"0.778",
"131","0.389",,"0.360",
"132","0.404",,"0.404",
"133","0.150",,"0.360",
"134","0.495",,"0.300",
"135","0.329",,"2.155",
"136","2.394",,"1.586",
"137","1.842",,"0.824",
"138","0.703",,"1.017",
"139","4.403",,"4.090",
"140","1.227",,"1.121",
"141","0.240",,"0.345",
"142","0.717",,"0.627",
"143","0.389",,"0.538",
"144","0.583",,"0.733",
"145","1.062",,"0.987",
"146","0.839",,"0.630",
"147","0.105",,"0.179",
"148","0.194",,"0.464",
"149","9.115",,"9.115",
"150","2.260",,"2.576",
"151","1.857",,"1.257",
"152","0.418",,"0.448",
"153","0.194",,"0.075",
"154","0.374",,"0.432",
"155","0.238",,"0.194",
"156","37.799",,"38.579",
"157","2.757",,"2.127",
"158","0.807",,"0.808",
"159","0.435",,"1.062",
