"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","187","120","188","121"
"Mean","16.454","24.739","16.368","24.473"
"Median","0.688","1.264","0.554","1.467"
"Mode","0.105, 0.254","0.135, 0.164, 0.254","0.120","0.075, 0.135, 0.434, 0.105, 0.045, 0.120"
"SD","64.220","90.129","64.118","89.826"
"Min","0.030","0.044","0.045","0.044"
"Max","602.979","799.107","603.475","799.705"
"Blank",,,,
"1","8.981","9.459","8.980","7.291"
"2","0.359","8.488","0.419","7.709"
"3","7.843","7.516","7.814","7.219"
"4","0.269","5.736","0.164","1.916"
"5","0.285","0.405","0.269","1.421"
"6","0.164","2.738","0.179","5.210"
"7","5.480","5.451","5.510","2.366"
"8","0.359","2.515","0.344","2.650"
"9","0.719","2.934","0.733","5.750"
"10","0.163","8.442","0.074","10.686"
"11","0.150","10.358","0.225","6.825"
"12","0.628","4.372","0.373","3.670"
"13","5.137","4.824","0.389","6.619"
"14","0.075","3.908","4.958","0.704"
"15","0.298","0.359","0.089","1.661"
"16","0.253","9.146","0.373","8.263"
"17","0.105","24.664","0.208","24.543"
"18","2.560","6.047","0.195","5.778"
"19","0.284","35.910","2.560","42.835"
"20","0.179","18.013","0.240","11.762"
"21","0.179","31.716","0.074","30.862"
"22","4.701","0.840","0.329","0.884"
"23","0.495","0.299","4.657","1.228"
"24","0.104","20.846","0.389","19.722"
"25","1.631","0.134","0.120","0.150"
"26","0.375","0.389","1.871","0.373"
"27","0.118","0.044","0.134","0.045"
"28","0.179","329.150","0.179","329.509"
"29","2.381","0.434","0.359","0.075"
"30","0.523","0.119","2.559","1.077"
"31","0.089","163.999","0.103","163.055"
"32","0.134","0.330","0.135","0.315"
"33","0.030","0.360","0.059","0.375"
"34","0.120","0.073","0.090","0.073"
"35","5.135","0.060","0.088","0.134"
"36","0.344","14.269","5.317","14.345"
"37","0.255","0.269","0.194","0.838"
"38","0.118","50.250","0.253","49.516"
"39","0.044","0.163","0.075","0.178"
"40","0.090","1.077","0.074","1.078"
"41","0.238","1.153","0.149","1.332"
"42","0.195","0.493","0.209","0.343"
"43","0.254","3.564","0.164","4.163"
"44","0.195","0.870","0.344","0.600"
"45","1.165","0.629","1.182","3.177"
"46","0.285","3.056","0.073","0.433"
"47","8.308","0.807","0.284","0.524"
"48","0.253","0.120","8.427","0.105"
"49","0.763","0.254","0.255","2.426"
"50","0.105","2.576","0.658","0.644"
"51","0.088","0.463","0.060","0.433"
"52","0.314","0.494","0.134","0.344"
"53","0.149","12.858","0.328","22.419"
"54","0.030","19.939","0.090","10.903"
"55","3.742","17.383","0.045","16.798"
"56","0.599","20.412","4.281","20.427"
"57","0.135","0.163","0.075","0.283"
"58","3.010","0.823","0.120","5.121"
"59","0.823","8.293","3.744","5.074"
"60","0.105","8.518","0.105","10.344"
"61","0.149","5.693","0.090","2.698"
"62","0.269","6.769","0.298","6.741"
"63","0.299","0.046","0.330","0.044"
"64","0.271","0.676","0.284","0.795"
"65","0.104","0.238","0.090","0.104"
"66","8.412","17.560","0.269","17.560"
"67","0.525","0.060","8.667","1.467"
"68","0.134","12.984","0.119","12.024"
"69","0.209","2.259","0.120","1.857"
"70","0.313","17.916","0.299","17.841"
"71","0.404","0.283","0.313","0.104"
"72","0.478","0.134","0.539","0.224"
"73","0.732","8.609","0.897","0.134"
"74","0.105","0.929","0.119","9.389"
"75","0.853","1.349","0.765","0.134"
"76","0.135","17.890","0.179","1.350"
"77","0.209","29.537","0.105","31.520"
"78","0.853","111.632","0.957","18.750"
"79","0.058","139.326","0.120","112.626"
"80","9.409","102.105","0.178","137.689"
