"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","705","61","702","62"
"Mean","4.588","48.867","4.607","48.028"
"Median","0.748","11.495","0.690","10.861"
"Mode","0.270","All values","0.270, 0.345","All values"
"SD","29.465","125.278","29.505","124.790"
"Min","0.029","0.164","0.044","0.075"
"Max","510.905","719.067","510.410","718.708"
"Blank",,,,
"1","4.524","5.740","4.361","11.587"
"2","0.209","13.985","0.327","13.085"
"3","0.390","10.194","0.361","2.982"
"4","0.375","2.682","0.283","10.969"
"5","0.238","17.863","0.223","17.628"
"6","0.210","43.716","0.196","45.858"
"7","12.292","26.392","12.486","16.974"
"8","0.284","3.116","0.795","1.995"
"9","0.810","7.556","0.164","17.164"
"10","0.209","21.732","0.194","13.009"
"11","0.224","4.015","0.328","3.353"
"12","0.298","9.665","0.120","9.547"
"13","0.120","25.467","0.120","36.067"
"14","8.873","18.455","9.338","7.854"
"15","0.615","39.586","0.194","54.590"
"16","0.209","21.070","0.076","6.170"
"17","0.359","3.040","0.118","3.161"
"18","1.814","38.026","0.361","39.944"
"19","0.359","8.766","1.842","0.150"
"20","0.522","4.838","0.495","6.426"
"21","10.085","69.192","0.433","4.523"
"22","0.721","51.062","10.100","81.935"
"23","0.284","2.756","0.585","38.710"
"24","0.448","9.997","0.599","2.156"
"25","0.150","4.672","0.179","10.012"
"26","0.299","29.055","0.164","4.538"
"27","2.740","11.495","0.480","29.836"
"28","1.394","10.399","2.560","11.134"
"29","0.523","91.133","1.635","25.966"
"30","0.510","42.784","0.269","75.565"
"31","0.689","18.809","0.567","58.148"
"32","34.001","4.735","0.704","6.129"
"33","0.631","8.177","34.302","8.194"
"34","0.299","7.104","0.389","8.615"
"35","0.524","10.485","0.509","1.499"
"36","0.825","8.323","0.405","10.019"
"37","0.059","13.065","0.555","18.168"
"38","0.885","8.174","0.434","5.556"
"39","0.778","9.875","1.096","7.875"
"40","0.239","1.409","0.314","8.019"
"41","0.314","11.382","0.358","10.754"
"42","0.719","49.783","0.254","0.974"
"43","0.780","4.341","0.690","53.915"
"44","2.263","3.997","1.425","1.498"
"45","0.374","17.414","1.647","3.024"
"46","1.063","6.981","0.944","20.861"
"47","19.120","1.018","0.433","3.174"
"48","0.509","0.164","19.299","1.153"
"49","0.300","0.195","0.405","0.075"
"50","0.030","23.216","0.134","1.064"
"51","0.118","28.325","0.690","22.437"
"52","0.615","148.709","0.103","44.480"
"53","2.817","21.000","3.298","135.673"
"54","0.645","81.835","0.134","19.875"
"55","0.104","451.433","0.287","96.681"
"56","0.421","6.278","0.525","435.747"
"57","0.405","561.523","0.449","7.205"
"58","0.478","24.047","0.269","577.793"
"59","6.054","16.986","6.430","7.628"
"60","0.721","719.067","0.538","15.503"
"61","0.659","64.608","0.795","718.708"
