"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","212","32","210","32"
"Mean","11.659","78.987","11.772","78.986"
"Median","0.629","19.756","0.599","23.850"
"Mode","0.240, 0.375","All values","0.404, 0.600, 0.300, 0.210","All values"
"SD","72.187","185.079","72.550","182.799"
"Min","0.044","0.359","0.090","0.899"
"Max","815.552","956.317","815.747","954.937"
"Blank",,,,
"1","19.809","1.813","19.914","2.007"
"2","0.224","7.811","0.403","24.756"
"3","18.028","19.643","18.149","1.903"
"4","0.479","0.974","0.389","16.124"
"5","0.525","18.269","0.300","3.210"
"6","0.314","0.359","0.509","14.830"
"7","16.316","19.870","16.631","23.365"
"8","0.719","22.062","0.194","24.335"
"9","0.210","28.354","0.600","29.861"
"10","1.034","23.187","0.704","6.016"
"11","0.930","19.527","1.004","34.191"
"12","0.689","28.864","0.599","13.012"
"13","0.359","5.263","0.404","1.800"
"14","19.884","0.360","20.440","13.449"
"15","0.915","29.829","0.405","17.533"
"16","0.570","10.330","0.706","13.616"
"17","26.944","15.403","27.034","33.156"
"18","0.659","156.291","0.314","136.034"
"19","0.599","2.025","0.900","0.899"
"20","0.705","68.800","0.314","69.594"
"21","0.044","3.073","0.284","1.799"
"22","38.919","0.570","38.515","30.977"
"23","0.449","67.473","0.268","65.873"
"24","0.405","360.969","0.600","332.776"
"25","0.300","80.787","0.209","83.744"
"26","0.254","50.896","0.194","47.401"
"27","0.465","0.659","0.105","34.836"
"28","0.270","34.807","0.405","2.667"
"29","0.316","446.414","0.299","445.847"
"30","0.313","956.317","0.300","954.937"
"31","1.020","0.509","0.390","45.798"
"32","0.104","46.083","0.808","1.199"
"33","21.294",,"0.435",
"34","1.094",,"0.269",
"35","1.348",,"21.249",
"36","0.855",,"1.290",
"37","0.180",,"1.408",
"38","0.089",,"0.495",
"39","0.195",,"0.104",
"40","0.284",,"0.195",
"41","0.509",,"0.299",
"42","0.509",,"0.300",
"43","0.809",,"0.405",
"44","1.618",,"0.897",
"45","4.843",,"0.509",
"46","0.359",,"1.500",
"47","35.003",,"5.023",
"48","1.633",,"0.284",
"49","0.720",,"34.971",
"50","0.329",,"1.605",
"51","0.973",,"0.795",
"52","0.690",,"0.884",
"53","0.179",,"0.822",
"54","0.300",,"0.105",
"55","7.379",,"0.390",
"56","0.569",,"0.508",
"57","0.629",,"7.110",
"58","1.649",,"0.704",
"59","1.500",,"1.395",
"60","1.320",,"1.814",
"61","0.269",,"1.500",
"62","1.048",,"0.300",
"63","0.705",,"1.003",
"64","0.552",,"0.600",
"65","0.509",,"0.598",
"66","80.788",,"0.598",
"67","2.907",,"0.194",
"68","129.670",,"80.803",
"69","1.455",,"2.833",
"70","1.604",,"130.870",
"71","0.585",,"0.495",
"72","0.299",,"1.500",
"73","0.510",,"0.509",
"74","0.359",,"0.225",
"75","0.269",,"0.674",
"76","0.240",,"0.298",
"77","0.328",,"0.210",
"78","0.240",,"0.195",
"79","0.915",,"0.403",
"80","0.809",,"0.794",
"81","0.839",,"0.914",
"82","0.359",,"0.584",
"83","1.771",,"0.600",
"84","0.209",,"0.599",
"85","0.150",,"1.426",
"86","0.344",,"0.193",
"87","0.300",,"0.316",
"88","0.870",,"0.299",
"89","0.164",,"1.035",
"90","4.003",,"0.674",
"91","37.300",,"3.702",
"92","0.704",,"37.511",
"93","0.946",,"0.704",
"94","0.120",,"0.495",
"95","1.887",,"0.600",
"96","2.596",,"1.709",
"97","1.620",,"2.940",
"98","3.960",,"1.155",
"99","0.974",,"4.408",
"100","0.735",,"0.809",
"101","0.464",,"0.509",
"102","2.128",,"0.389",
"103","0.629",,"2.413",
"104","0.794",,"0.690",
"105","0.690",,"0.719",
"106","2.938",,"0.899",
"107","0.344",,"2.504",
"108","0.299",,"0.195",
"109","0.419",,"0.299",
"110","0.720",,"0.509",
"111","0.779",,"0.990",
"112","0.435",,"0.404",
"113","1.125",,"0.495",
"114","0.164",,"1.004",
"115","0.300",,"0.300",
"116","0.240",,"0.194",
"117","1.004",,"1.110",
"118","0.195",,"0.105",
"119","0.179",,"0.793",
"120","3.282",,"3.014",
"121","0.285",,"0.195",
"122","452.148",,"452.270",
"123","1.245",,"1.618",
"124","0.884",,"0.496",
"125","0.420",,"0.614",
"126","4.245",,"4.411",
"127","0.630",,"0.194",
"128","0.359",,"0.299",
"129","0.285",,"0.403",
"130","0.523",,"0.495",
"131","0.225",,"0.209",
"132","0.224",,"0.090",
"133","2.488",,"2.817",
"134","0.658",,"0.405",
"135","0.945",,"1.002",
"136","0.073",,"0.299",
"137","0.270",,"5.550",
"138","4.980",,"0.105",
"139","0.719",,"0.599",
"140","0.210",,"0.900",
"141","0.539",,"0.824",
"142","1.049",,"1.470",
"143","1.980",,"0.600",
"144","0.240",,"0.599",
"145","0.480",,"0.403",
"146","0.900",,"1.107",
"147","0.807",,"0.301",
"148","0.463",,"2.115",
"149","1.664",,"0.403",
"150","0.706",,"1.214",
"151","0.539",,"0.720",
"152","1.318",,"0.300",
"153","0.464",,"1.616",
"154","0.301",,"0.330",
"155","0.194",,"1.468",
"156","1.437",,"0.316",
"157","0.510",,"1.590",
"158","1.378",,"1.108",
"159","0.480",,"3.418",
"160","1.319",,"477.518",
"161","4.288",,"3.180",
"162","477.352",,"0.209",
"163","3.495",,"815.747",
"164","0.134",,"73.626",
"165","815.552",,"4.813",
"166","73.835",,"9.614",
"167","3.314",,"0.405",
"168","9.480",,"0.795",
"169","2.038",,"0.299",
"170","0.300",,"8.518",
"171","0.809",,"0.900",
"172","7.962",,"0.210",
"173","1.470",,"0.388",
"174","0.119",,"0.300",
"175","0.494",,"3.345",
"176","0.119",,"0.164",
"177","3.344",,"0.389",
"178","0.375",,"0.210",
"179","0.165",,"0.704",
"180","0.329",,"5.199",
"181","0.269",,"0.599",
"182","5.423",,"0.405",
"183","0.434",,"0.569",
"184","0.630",,"8.939",
"185","0.795",,"0.404",
"186","8.788",,"0.599",
"187","0.465",,"1.094",
"188","0.313",,"0.795",
"189","0.960",,"0.210",
"190","1.110",,"0.105",
"191","0.389",,"0.090",
"192","0.179",,"0.210",
"193","0.046",,"0.298",
"194","0.105",,"0.795",
"195","0.239",,"0.525",
"196","0.375",,"2.279",
"197","1.169",,"1.605",
"198","1.620",,"0.510",
"199","1.784",,"1.304",
"200","0.704",,"0.299",
"201","0.375",,"0.195",
"202","1.423",,"0.704",
"203","0.135",,"3.614",
"204","0.375",,"0.300",
"205","3.793",,"0.689",
"206","0.405",,"0.705",
"207","0.404",,"2.803",
"208","0.599",,"0.300",
"209","3.149",,"0.509",
"210","0.524",,"0.389",
"211","0.480",,,
"212","0.104",,,
