"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","738","194","735","193"
"Mean","4.461","16.938","4.479","17.083"
"Median","0.389","10.057","0.403","9.932"
"Mode","0.375","7.685","0.299","8.821, 8.943, 11.725"
"SD","21.147","35.744","21.201","36.303"
"Min","0.029","0.134","0.028","0.508"
"Max","339.844","342.978","339.785","347.900"
"Blank",,,,
"1","6.709","2.681","6.321","1.303"
"2","0.330","3.027","0.405","4.916"
"3","3.789","6.710","3.608","15.217"
"4","0.373","10.634","0.493","0.704"
"5","0.164","2.519","0.045","12.360"
"6","0.089","12.613","0.254","10.227"
"7","0.210","10.710","0.208","10.665"
"8","0.253","11.171","0.195","10.125"
"9","0.285","9.735","0.195","10.754"
"10","4.078","9.676","4.122","9.902"
"11","0.268","10.277","0.300","8.825"
"12","0.208","8.960","0.193","8.722"
"13","0.464","8.646","0.509","8.820"
"14","0.449","8.686","0.599","2.590"
"15","0.462","2.767","0.403","10.039"
"16","0.824","11.151","0.794","9.510"
"17","0.376","9.270","0.195","10.153"
"18","12.642","10.719","12.733","11.423"
"19","0.450","10.334","0.388","8.329"
"20","0.254","8.236","0.225","10.207"
"21","11.923","11.018","11.938","10.021"
"22","0.359","9.195","0.390","7.924"
"23","0.375","7.685","0.329","2.201"
"24","9.780","0.180","9.810","6.617"
"25","0.329","8.938","0.329","8.820"
"26","0.329","9.275","0.299","8.930"
"27","0.300","8.177","0.390","8.728"
"28","10.107","8.653","10.031","7.518"
"29","0.734","8.236","0.705","8.807"
"30","0.328","8.810","0.403","9.340"
"31","8.805","8.846","8.820","8.015"
"32","0.299","8.476","0.224","9.013"
"33","0.449","8.909","0.478","2.697"
"34","9.301","0.195","9.347","5.816"
"35","0.435","8.694","0.344","9.321"
"36","9.513","8.704","9.572","9.137"
"37","0.254","9.437","0.195","9.004"
"38","0.373","10.634","0.402","10.633"
"39","0.225","10.262","0.210","12.267"
"40","8.105","11.336","8.108","3.069"
"41","0.674","0.134","0.673","6.216"
"42","0.045","9.019","0.028","8.913"
"43","7.989","8.613","8.020","8.148"
"44","0.747","8.524","0.732","8.120"
"45","8.057","7.849","8.042","9.108"
"46","0.509","9.769","0.538","8.312"
"47","1.899","8.011","1.884","3.115"
"48","0.240","0.194","0.329","6.209"
"49","0.389","9.098","0.299","8.026"
"50","0.253","7.909","0.299","8.014"
"51","9.399","7.685","9.429","7.625"
"52","0.420","7.507","0.404","7.923"
"53","0.806","9.555","0.747","10.230"
"54","0.300","10.679","0.344","10.514"
"55","0.254","10.214","0.300","10.825"
"56","7.516","7.005","7.411","0.508"
"57","0.314","2.933","0.403","9.138"
"58","0.375","9.831","0.301","9.830"
"59","0.073","8.926","0.103","2.710"
"60","0.374","0.225","0.404","5.825"
"61","0.613","9.032","0.598","9.829"
"62","9.778","9.857","9.732","3.504"
"63","0.194","0.134","0.210","7.505"
"64","0.269","10.709","0.298","8.430"
"65","0.537","9.072","0.493","10.245"
"66","9.541","8.990","9.616","8.927"
"67","0.358","10.456","0.300","10.713"
"68","0.254","10.323","0.238","9.576"
"69","0.060","8.658","0.060","9.858"
"70","0.284","9.807","0.314","7.918"
