"Row_Name","Nose_Poke #1: On","Nose_Poke #1: Off"
"182","19.774","0.180"
"183","12.802","23.007"
"184","0.584","9.495"
"185","26.442","1.004"
"186","24.413","26.516"
"187","2.649","24.682"
"188","32.805","2.576"
"189","91.043","32.835"
"190","0.613","90.817"
"191","68.793","0.224"
"192","0.554","69.154"
"193","0.134","0.089"
"194","0.179","0.179"
"195","0.165","0.210"
"196","34.371","0.075"
"197","0.179","34.386"
"198","0.210","0.165"
"199","160.936","0.239"
"200","348.240","160.921"
"201","1.695","349.876"
"202","0.164","0.118"
"203","0.389","0.391"
"204","0.420","0.434"
"205","0.913","0.930"
"206","12.706","0.673"
"207","297.616","12.990"
"208","1.078","297.151"
"209","0.704","1.004"
"210","1.470","0.629"
"211","0.988","1.230"
"212","60.365","1.332"
"213","7.250","60.350"
"214","5.605","7.998"
"215","51.163","4.915"
"216","16.512","52.766"
"217","0.105","14.506"
"218","6.081","6.096"
"219","1.140","1.124"
"220","67.339","0.150"
"221","1.871","68.971"
"222","0.134","0.209"
"223","0.255","0.239"
"224","2.501","0.361"
"225","0.134","2.261"
"226","152.350","0.134"
"227","0.134","152.395"
"228","207.394","0.389"
"229","241.472","207.348"
"230","0.388","241.548"
"231","41.050","0.943"
"232","0.135","40.255"
"233","0.538","0.105"
"234","0.360","0.794"
"235","0.344","0.179"
"236",,"0.224"
