"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","728","136","728","136"
"Mean","4.039","21.651","4.039","21.700"
"Median","0.389","9.113","0.367","9.687"
"Mode","0.375, 0.299, 0.254","8.179, 17.355","0.240","8.120"
"SD","39.204","89.053","39.247","89.823"
"Min","0.030","3.565","0.045","2.576"
"Max","975.254","977.708","976.315","986.887"
"Blank",,,,
"1","0.254","3.792","0.105","11.341"
"2","0.179","11.311","0.314","9.708"
"3","10.850","11.266","10.848","10.573"
"4","0.268","8.761","0.239","7.866"
"5","0.179","9.214","0.195","10.252"
"6","10.471","11.060","10.710","10.831"
"7","0.419","10.067","0.225","8.104"
"8","0.254","8.179","0.209","10.535"
"9","0.239","10.968","0.165","10.262"
"10","8.370","10.519","8.446","9.526"
"11","0.179","8.179","0.269","7.892"
"12","7.762","6.872","7.777","6.575"
"13","0.344","8.537","0.314","10.200"
"14","0.270","10.319","0.136","9.095"
"15","0.149","8.750","0.178","9.510"
"16","0.164","8.419","0.420","6.399"
"17","0.435","7.686","0.299","7.850"
"18","8.857","6.576","8.798","7.189"
"19","0.270","8.569","0.225","9.141"
"20","0.195","7.988","0.209","6.619"
"21","0.238","7.549","0.478","10.007"
"22","0.418","9.510","0.299","6.234"
"23","0.359","7.747","0.238","10.276"
"24","0.179","8.929","0.120","7.729"
"25","0.164","7.460","0.762","7.296"
"26","9.888","6.290","9.393","6.067"
"27","7.145","7.521","7.161","8.498"
"28","0.329","7.225","0.254","5.945"
"29","0.238","8.028","0.239","8.855"
"30","0.210","6.504","0.180","5.262"
"31","0.194","5.694","0.884","6.096"
"32","0.810","8.804","0.179","11.963"
"33","8.707","10.826","8.707","9.312"
"34","0.298","8.417","0.254","6.379"
"35","0.240","5.705","0.224","8.120"
"36","0.208","9.090","0.209","7.227"
"37","0.225","5.942","0.209","5.376"
"38","0.103","8.294","0.179","10.733"
"39","0.179","9.715","0.405","9.490"
"40","0.525","9.238","0.270","8.492"
"41","0.209","7.682","0.463","5.735"
"42","8.391","6.886","8.509","8.353"
"43","0.597","7.981","0.270","6.617"
"44","0.329","7.802","0.390","10.670"
"45","0.435","9.480","0.523","6.959"
"46","0.358","6.872","0.060","7.516"
"47","0.179","5.915","0.734","6.680"
"48","8.194","8.843","7.759","9.668"
"49","0.180","10.005","0.164","10.228"
"50","0.179","8.346","0.195","5.887"
"51","0.030","7.365","0.119","7.279"
"52","0.180","6.112","6.813","7.653"
