"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","401","47","398","47"
"Mean","8.759","69.835","8.825","69.771"
"Median","0.510","28.140","0.509","35.196"
"Mode","0.255","All values","0.404","All values"
"SD","45.335","99.578","45.497","99.475"
"Min","0.030","0.449","0.089","0.298"
"Max","483.592","449.912","483.171","446.947"
"Blank",,,,
"1","0.316","4.154","0.210","6.404"
"2","3.735","6.644","3.795","4.800"
"3","0.254","4.756","0.299","1.500"
"4","6.239","1.754","6.210","5.280"
"5","0.224","6.135","0.195","7.020"
"6","0.270","8.070","0.299","8.605"
"7","4.275","9.101","4.305","4.200"
"8","0.225","3.900","0.089","9.810"
"9","0.179","39.011","0.300","38.737"
"10","0.960","6.894","1.109","1.615"
"11","0.404","28.140","0.390","28.860"
"12","0.359","8.168","0.105","6.940"
"13","0.089","40.349","0.194","47.623"
"14","4.590","62.569","4.605","55.565"
"15","0.225","39.419","0.195","39.629"
"16","0.225","3.596","0.208","15.454"
"17","0.208","132.939","0.195","121.202"
"18","0.269","29.596","0.300","41.849"
"19","0.285","126.061","0.300","117.284"
"20","0.269","46.862","0.300","42.889"
"21","5.431","21.281","5.400","35.605"
"22","0.195","45.656","0.194","35.196"
"23","0.195","9.902","0.210","5.844"
"24","0.254","146.802","0.179","150.907"
"25","0.255","17.437","0.314","13.841"
"26","0.225","8.995","0.195","9.429"
"27","0.179","9.701","0.210","11.138"
"28","0.390","106.499","0.390","119.183"
"29","0.240","27.782","0.405","12.641"
"30","0.464","4.025","0.299","4.012"
"31","0.240","46.031","0.195","46.824"
"32","7.616","200.378","7.811","199.660"
"33","0.435","2.309","0.210","2.909"
"34","0.240","109.974","0.390","110.184"
"35","0.344","78.134","0.405","81.217"
"36","0.448","449.912","0.299","446.947"
"37","1.095","146.789","1.199","146.085"
"38","0.284","0.779","0.210","0.795"
"39","0.270","0.449","0.284","0.298"
"40","0.225","5.407","0.105","6.037"
"41","0.209","319.545","0.149","335.208"
"42","0.254","133.319","0.554","117.521"
"43","0.421","310.382","0.390","310.157"
"44","0.464","17.081","0.405","24.701"
"45","0.270","81.550","0.299","73.856"
"46","0.390","55.809","0.300","61.146"
"47","29.708","318.217","29.708","312.654"
"48","0.269",,"0.194",
"49","0.703",,"0.897",
"50","0.375",,"0.614",
"51","0.599",,"0.405",
"52","0.613",,"0.493",
"53","0.375",,"0.703",
"54","0.629",,"0.299",
"55","0.509",,"0.494",
