"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","388","85","386","90"
"Mean","9.138","38.680","9.187","36.554"
"Median","0.733","4.086","0.645","3.786"
"Mode","0.524","All values","0.284, 0.299","All values"
"SD","44.288","121.678","44.419","118.689"
"Min","0.044","0.060","0.060","0.060"
"Max","485.050","740.427","481.259","739.950"
"Blank",,,,
"1","18.583","0.493","18.733","0.734"
"2","0.629","2.695","0.179","14.257"
"3","0.118","15.259","0.164","3.652"
"4","3.188","0.567","3.366","0.524"
"5","1.408","0.375","1.289","0.493"
"6","0.253","4.087","0.255","4.343"
"7","0.179","5.511","0.089","4.925"
"8","3.442","0.209","3.801","0.210"
"9","0.630","0.060","0.420","0.060"
"10","0.465","0.329","0.555","0.478"
"11","0.479","2.005","0.254","25.200"
"12","0.344","29.486","0.433","5.902"
"13","0.209","0.793","0.134","0.420"
"14","28.134","0.582","28.135","0.747"
"15","0.135","17.206","0.329","9.479"
"16","0.418","1.289","0.359","9.150"
"17","0.525","34.325","0.646","12.040"
"18","0.391","12.203","0.373","34.008"
"19","0.509","0.193","0.659","0.912"
"20","0.762","1.167","0.403","0.225"
"21","0.314","0.927","0.644","1.614"
"22","14.911","18.552","14.522","0.554"
"23","0.150","1.631","0.403","18.837"
"24","0.450","13.807","0.256","14.854"
"25","0.465","2.617","1.287","0.074"
"26","1.032","0.449","0.119","2.843"
"27","0.299","32.297","0.300","1.230"
"28","0.795","16.759","0.973","37.584"
"29","0.358","0.329","0.404","10.602"
"30","0.344","33.931","0.329","8.299"
"31","0.375","0.882","0.194","26.095"
"32","18.372","2.560","18.342","0.853"
"33","0.166","15.382","0.376","14.800"
"34","0.493","5.586","0.913","7.335"
"35","0.808","0.747","0.373","1.541"
"36","1.646","39.449","1.796","3.608"
"37","0.629","4.822","0.750","40.155"
"38","4.551","13.418","5.600","0.882"
"39","2.084","14.942","0.748","1.408"
"40","0.299","0.209","0.539","0.103"
"41","0.599","67.021","0.538","1.766"
"42","1.122","0.435","1.451","22.687"
"43","1.031","0.194","0.463","2.439"
"44","0.194","22.180","0.343","0.493"
"45","2.578","40.324","2.324","66.961"
"46","0.374","8.629","0.597","0.240"
"47","0.793","3.593","0.540","19.918"
"48","17.233","2.098","20.137","13.126"
"49","3.174","27.445","0.375","37.728"
"50","0.569","0.718","0.899","1.093"
"51","0.465","3.009","0.074","4.448"
"52","0.088","14.525","0.121","1.512"
"53","1.169","29.262","1.227","27.175"
"54","0.208","5.014","0.149","0.420"
"55","0.705","1.737","0.838","15.424"
"56","0.866","0.149","1.675","3.056"
"57","1.481","0.165","0.628","30.563"
"58","3.744","0.164","3.744","3.875"
"59","0.343","3.861","0.552","0.345"
"60","0.568","5.901","0.434","0.120"
"61","0.612","87.276","0.493","0.193"
"62","0.224","12.480","0.283","0.927"
"63","0.524","1.017","0.495","3.697"
"64","0.584","0.824","0.568","6.978"
"65","0.224","5.344","0.209","75.992"
"66","26.698","439.236","26.579","21.699"
"67","0.210","9.992","0.612","0.718"
"68","0.582","3.880","1.858","1.273"
"69","1.737","115.088","0.298","1.557"
"70","0.582","1.977","0.959","4.970"
"71","0.781","41.423","0.346","446.832"
"72","1.451","14.479","2.277","2.308"
"73","1.036","8.669","0.643","21.971"
"74","0.793","647.926","0.360","97.566"
"75","0.747","33.932","0.703","1.408"
"76","24.662","422.147","24.706","52.458"
"77","0.254","0.554","0.090","8.159"
"78","0.074","3.476","1.631","3.322"
"79","1.765","0.463","0.868","648.947"
"80","1.063","11.693","1.122","33.241"
"81","0.838","31.000","0.299","421.893"
"82","0.433","2.110","0.373","3.507"
"83","0.239","66.063","0.180","0.389"
"84","0.210","740.427","0.210","6.813"
"85","0.150","1.766","0.209","32.976"
"86","0.284",,"0.150","3.382"
"87","0.073",,"0.179","5.088"
"88","2.140",,"2.215","64.746"
"89","0.269",,"0.465","739.950"
"90","0.614",,"0.433","2.485"
"91","14.289",,"15.202",
"92","1.139",,"1.140",
"93","0.899",,"0.298",
"94","0.343",,"0.658",
"95","0.418",,"54.471",
"96","54.785",,"0.088",
"97","0.134",,"1.437",
"98","0.209",,"0.360",
"99","1.317",,"0.165",
"100","0.345",,"0.194",
"101","0.225",,"0.658",
"102","0.360",,"1.975",
"103","1.915",,"0.615",
"104","0.524",,"0.060",
"105","0.599",,"0.687",
"106","0.598",,"0.733",
"107","0.345",,"0.239",
"108","0.733",,"10.204",
"109","10.099",,"0.987",
"110","0.150",,"0.540",
"111","1.106",,"0.524",
"112","0.420",,"0.329",
"113","0.643",,"0.330",
"114","0.360",,"19.139",
"115","19.170",,"3.307",
"116","0.223",,"0.449",
"117","3.293",,"0.643",
"118","0.524",,"0.855",
"119","0.508",,"0.389",
"120","1.080",,"0.269",
"121","0.224",,"19.315",
"122","17.727",,"0.343",
"123","1.887",,"0.701",
"124","0.673",,"1.797",
"125","1.676",,"0.209",
"126","0.463",,"0.703",
"127","0.150",,"0.209",
"128","0.718",,"20.807",
