"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","546","82","546","81"
"Mean","6.331","42.170","6.331","42.648"
"Median","0.419","8.313","0.433","6.365"
"Mode","0.375","All values","0.240","All values"
"SD","30.489","99.371","30.503","99.633"
"Min","0.059","0.149","0.045","0.240"
"Max","425.574","701.929","424.896","701.763"
"Blank",,,,
"1","5.333","5.437","5.259","5.634"
"2","0.314","6.115","0.448","5.323"
"3","5.082","5.564","4.977","5.415"
"4","0.389","4.306","0.569","2.248"
"5","0.330","3.013","0.240","5.662"
"6","0.269","7.204","0.224","7.166"
"7","4.214","17.667","4.213","20.036"
"8","0.314","8.983","0.435","3.463"
"9","0.331","50.422","0.255","56.709"
"10","0.195","16.055","0.045","9.258"
"11","0.134","0.149","0.375","0.435"
"12","0.315","42.007","0.178","50.710"
"13","0.195","19.058","0.165","10.009"
"14","3.884","41.122","3.945","51.889"
"15","0.286","10.872","0.283","2.144"
"16","1.980","2.533","1.964","1.138"
"17","0.223","41.003","0.224","50.807"
"18","0.225","28.889","0.240","19.101"
"19","0.224","59.375","0.345","62.266"
"20","0.405","9.557","0.284","6.365"
"21","4.506","59.867","4.491","70.482"
"22","0.255","133.661","0.239","123.420"
"23","0.148","18.757","0.120","18.803"
"24","0.121","2.562","0.435","2.620"
"25","0.493","0.989","0.209","0.240"
"26","0.225","1.004","0.239","4.032"
"27","0.179","9.274","0.135","19.401"
"28","0.164","16.287","0.314","3.192"
"29","0.435","0.360","0.495","1.560"
"30","0.405","71.322","0.254","70.603"
"31","0.301","81.196","0.240","91.321"
"32","8.563","28.345","8.533","19.685"
"33","0.299","73.038","0.298","77.146"
"34","0.269","19.365","0.629","13.700"
"35","0.525","0.823","0.195","0.299"
"36","0.118","1.794","0.239","1.989"
"37","0.361","42.045","0.270","43.876"
"38","0.313","7.644","0.675","5.618"
"39","0.495","4.914","0.059","6.039"
"40","0.210","29.607","0.239","46.956"
"41","1.634","19.193","3.046","0.928"
"42","2.712","0.582","1.587","0.613"
"43","1.424","0.479","1.245","1.167"
"44","0.556","1.405","0.405","4.957"
"45","0.119","4.794","0.149","0.493"
"46","0.105","2.818","0.195","2.714"
"47","7.004","0.269","6.912","0.345"
"48","0.209","0.690","0.225","1.065"
"49","0.224","1.349","0.495","8.614"
"50","0.570","9.540","0.524","1.735"
"51","0.329","0.359","0.240","1.769"
"52","0.344","5.646","0.269","4.536"
"53","0.345","1.887","0.268","14.778"
"54","1.317","15.992","1.364","5.605"
"55","0.344","15.978","0.375","17.163"
"56","0.284","7.295","0.373","6.903"
"57","1.168","3.714","1.019","4.718"
"58","0.119","5.708","0.195","3.403"
"59","0.195","3.238","0.103","5.528"
"60","0.119","4.674","0.299","0.270"
"61","45.357","0.403","45.252","0.987"
"62","0.344","2.008","0.419","6.419"
"63","0.344","6.057","0.284","4.376"
"64","0.375","3.569","0.463","3.582"
"65","0.375","3.776","0.301","3.341"
"66","7.606","15.872","8.234","19.801"
"67","0.957","6.971","0.299","2.294"
"68","0.239","0.389","0.419","37.298"
"69","0.373","37.090","0.239","14.958"
"70","0.240","4.540","0.224","96.826"
"71","0.284","107.962","0.375","6.026"
"72","1.049","6.373","0.959","49.183"
"73","0.329","49.481","0.403","86.835"
"74","0.389","83.639","0.389","167.184"
"75","0.463","170.094","0.330","71.749"
"76","0.284","59.522","0.268","231.007"
"77","0.388","244.014","0.749","701.763"
"78","0.599","701.929","0.494","11.020"
"79","0.943","10.719","0.688","134.085"
"80","0.329","131.388","0.418","288.143"
"81","1.079","289.792","1.274","433.509"
"82","0.403","434.587","0.121",
"83","38.368",,"38.516",
"84","0.464",,"0.194",
"85","0.390",,"0.284",
"86","1.752",,"1.634",
"87","0.254",,"0.343",
"88","0.239",,"0.344",
"89","0.314",,"0.268",
"90","0.463",,"0.493",
"91","0.074",,"0.090",
"92","53.629",,"0.149",
"93","0.360",,"53.692",
"94","0.209",,"0.298",
"95","0.285",,"0.270",
"96","0.134",,"0.403",
"97","0.224",,"0.344",
"98","0.389",,"0.269",
"99","0.286",,"0.240",
"100","0.165",,"0.389",
"101","1.138",,"0.944",
"102","0.749",,"1.139",
"103","0.841",,"0.675",
"104","47.096",,"46.992",
"105","0.375",,"0.329",
"106","0.554",,"1.424",
"107","1.214",,"0.286",
"108","0.285",,"0.269",
"109","0.164",,"0.434",
"110","0.569",,"0.314",
"111","0.329",,"0.328",
"112","0.165",,"0.450",
"113","0.555",,"0.209",
"114","0.375",,"0.675",
"115","0.492",,"0.777",
"116","0.944",,"0.360",
"117","0.209",,"1.016",
"118","1.167",,"0.314",
"119","0.149",,"0.569",
"120","1.139",,"0.764",
"121","0.269",,"0.403",
"122","27.675",,"27.615",
"123","0.420",,"0.510",
"124","50.557",,"50.843",
"125","0.719",,"0.225",
"126","0.196",,"0.344",
"127","0.463",,"0.434",
"128","0.178",,"0.060",
"129","0.076",,"0.194",
"130","0.313",,"0.225",
"131","0.106",,"0.209",
"132","0.283",,"0.539",
"133","0.555",,"0.496",
"134","0.615",,"0.389",
"135","0.449",,"0.480",
"136","0.269",,"0.508",
"137","2.519",,"2.728",
"138","0.838",,"0.586",
"139","0.495",,"0.403",
"140","0.389",,"0.343",
"141","1.004",,"0.884",
"142","5.557",,"5.887",
"143","0.613",,"0.375",
"144","0.299",,"0.283",
"145","0.328",,"0.389",
"146","0.255",,"0.225",
"147","0.345",,"0.151",
"148","0.150",,"0.688",
"149","0.569",,"0.285",
"150","1.257",,"1.122",
"151","1.483",,"1.513",
"152","0.779",,"1.095",
"153","0.539",,"0.449",
"154","0.928",,"1.093",
"155","0.720",,"0.629",
"156","0.973",,"0.823",
"157","0.478",,"0.465",
"158","0.420",,"0.164",
"159","0.269",,"0.314",
"160","52.940",,"53.286",
"161","0.630",,"0.375",
"162","16.524",,"17.320",
"163","1.213",,"0.313",
"164","0.300",,"0.329",
"165","0.300",,"0.645",
"166","1.064",,"1.108",
"167","0.629",,"0.435",
"168","0.974",,"0.825",
"169","0.329",,"0.284",
"170","0.134",,"0.240",
"171","0.974",,"1.197",
"172","105.112",,"104.902",
"173","0.329",,"0.284",
"174","0.419",,"1.004",
"175","1.124",,"0.495",
"176","0.600",,"0.554",
"177","0.120",,"0.210",
"178","0.284",,"0.359",
"179","0.433",,"0.313",
"180","0.283",,"0.345",
"181","0.375",,"0.720",
"182","0.915",,"0.584",
"183","0.434",,"0.705",
"184","0.764",,"0.449",
"185","2.699",,"2.699",
"186","0.344",,"0.583",
"187","0.554",,"0.570",
"188","1.543",,"1.408",
"189","0.884",,"0.674",
"190","0.674",,"0.960",
"191","1.109",,"1.048",
"192","0.585",,"0.389",
"193","0.359",,"0.300",
"194","0.254",,"0.328",
"195","0.284",,"0.345",
"196","0.449",,"0.629",
"197","0.375",,"0.269",
"198","0.495",,"0.495",
"199","0.810",,"0.719",
"200","0.373",,"0.404",
"201","0.225",,"0.540",
"202","1.230",,"0.764",
"203","0.134",,"0.120",
"204","0.210",,"0.509",
"205","0.569",,"0.570",
"206","16.637",,"16.577",
"207","0.404",,"0.435",
"208","0.419",,"0.448",
"209","0.449",,"0.283",
"210","0.225",,"0.210",
"211","0.329",,"0.358",
"212","19.899",,"19.976",
"213","0.375",,"0.254",
"214","0.314",,"0.615",
"215","0.569",,"0.180",
"216","0.254",,"0.328",
"217","0.149",,"0.299",
"218","0.554",,"0.434",
"219","0.373",,"0.240",
"220","0.090",,"0.208",
"221","0.330",,"0.553",
"222","3.238",,"3.300",
"223","2.278",,"2.278",
"224","0.434",,"0.554",
"225","44.025",,"43.711",
"226","0.255",,"0.360",
"227","0.419",,"0.209",
"228","0.269",,"0.210",
"229","0.269",,"0.375",
"230","0.328",,"0.269",
