"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","377","37","375","37"
"Mean","8.002","81.586","8.045","81.485"
"Median","0.480","28.073","0.494","21.912"
"Mode","0.240, 0.480","All values","0.510","All values"
"SD","39.359","142.135","39.475","141.995"
"Min","0.075","0.269","0.089","1.110"
"Max","504.034","780.597","504.379","777.701"
"Blank",,,,
"1","4.905","5.595","5.025","5.846"
"2","0.254","5.587","0.195","5.352"
"3","0.315","6.164","0.209","3.015"
"4","0.134","1.725","0.300","4.739"
"5","5.126","7.815","5.125","8.610"
"6","0.298","10.003","0.298","9.308"
"7","5.128","14.244","5.053","10.289"
"8","0.269","16.085","0.300","21.912"
"9","0.254","14.899","0.405","14.141"
"10","0.375","28.073","0.300","27.489"
"11","0.269","11.308","0.314","6.778"
"12","1.725","18.910","1.695","19.870"
"13","4.844","43.181","4.755","50.964"
"14","0.269","69.227","0.299","60.454"
"15","0.239","0.269","0.405","3.950"
"16","0.420","4.175","0.195","2.471"
"17","0.300","52.331","0.315","50.850"
"18","0.164","9.089","0.194","20.606"
"19","0.420","72.485","0.615","60.742"
"20","1.080","50.427","0.929","58.197"
"21","5.713","10.988","5.654","5.709"
"22","0.254","34.452","0.299","34.390"
"23","0.270","10.769","0.210","21.269"
"24","0.164","273.494","0.195","279.131"
"25","0.240","181.293","0.300","164.209"
"26","0.299","3.882","0.210","2.700"
"27","0.795","96.483","0.794","97.787"
"28","0.149","272.788","0.210","272.277"
"29","1.545","115.774","1.515","133.307"
"30","0.270","29.261","0.314","11.594"
"31","0.329","230.799","0.195","232.870"
"32","8.856","780.597","8.900","777.701"
"33","0.343","249.844","0.299","253.557"
"34","0.269","51.217","0.298","47.009"
"35","0.584","39.657","0.600","40.437"
"36","0.284","194.824","0.403","194.313"
"37","0.390","0.974","0.300","1.110"
"38","0.357",,"0.509",
"39","0.539",,"0.403",
"40","0.508",,"0.493",
"41","0.329",,"0.298",
"42","0.328",,"0.404",
"43","0.284",,"0.329",
"44","0.375",,"0.298",
"45","0.239",,"0.298",
"46","16.593",,"16.549",
"47","0.254",,"0.195",
"48","6.754",,"6.888",
"49","0.329",,"0.195",
"50","0.239",,"0.403",
"51","0.329",,"0.149",
"52","0.358",,"0.448",
"53","0.224",,"0.314",
"54","0.597",,"0.507",
"55","0.509",,"0.495",
"56","0.404",,"0.402",
"57","0.539",,"0.493",
"58","0.208",,"0.104",
"59","1.347",,"1.813",
"60","0.631",,"0.299",
"61","0.284",,"0.299",
"62","0.986",,"1.003",
"63","0.480",,"0.405",
"64","0.150",,"0.194",
"65","0.388",,"0.419",
"66","18.327",,"18.282",
"67","0.284",,"0.254",
"68","0.493",,"0.492",
"69","0.389",,"0.404",
"70","0.208",,"0.209",
"71","0.225",,"0.209",
"72","0.224",,"0.195",
"73","0.254",,"0.314",
"74","0.225",,"0.210",
"75","0.224",,"0.164",
"76","0.225",,"0.239",
"77","0.194",,"0.210",
"78","0.240",,"0.209",
"79","0.359",,"0.419",
"80","0.164",,"0.315",
"81","0.570",,"0.405",
"82","0.765",,"0.915",
"83","0.974",,"0.914",
"84","0.495",,"0.405",
"85","1.408",,"1.513",
"86","0.299",,"0.194",
"87","0.239",,"0.300",
"88","0.299",,"0.209",
"89","0.240",,"0.299",
"90","0.314",,"0.299",
"91","0.209",,"0.195",
"92","0.299",,"0.299",
"93","6.764",,"6.914",
"94","0.450",,"0.525",
"95","0.149",,"0.298",
"96","0.403",,"0.405",
"97","0.390",,"0.406",
"98","0.151",,"0.209",
"99","0.494",,"0.105",
"100","0.135",,"0.284",
"101","0.239",,"0.510",
"102","0.390",,"0.405",
"103","0.448",,"14.561",
"104","14.517",,"1.604",
"105","1.754",,"1.305",
"106","1.289",,"0.405",
"107","0.240",,"0.104",
"108","0.270",,"0.300",
"109","0.299",,"0.719",
"110","0.525",,"40.256",
"111","40.360",,"0.299",
"112","0.344",,"0.405",
"113","0.465",,"1.004",
"114","0.974",,"0.195",
"115","0.150",,"0.704",
"116","0.735",,"0.210",
"117","0.164",,"0.299",
"118","0.314",,"0.405",
"119","0.164",,"0.195",
"120","0.450",,"0.194",
"121","0.269",,"0.210",
"122","0.105",,"60.154",
"123","60.063",,"0.597",
"124","0.717",,"0.599",
"125","0.539",,"0.403",
"126","0.525",,"2.007",
"127","1.602",,"0.493",
"128","0.644",,"1.107",
"129","1.316",,"0.209",
"130","0.224",,"2.007",
"131","1.855",,"1.108",
"132","1.199",,"0.298",
"133","0.343",,"21.165",
"134","20.685",,"0.495",
"135","0.855",,"0.300",
"136","0.344",,"0.496",
"137","0.436",,"0.403",
"138","0.553",,"0.599",
"139","0.540",,"0.194",
"140","0.314",,"0.211",
"141","0.120",,"0.389",
"142","0.389",,"21.510",
"143","21.466",,"0.705",
"144","0.719",,"0.404",
"145","0.405",,"0.389",
"146","0.464",,"3.704",
"147","3.569",,"0.900",
"148","0.271",,"0.406",
"149","1.063",,"0.389",
"150","0.526",,"2.805",
"151","2.804",,"0.404",
"152","0.330",,"3.495",
"153","3.494",,"0.405",
"154","0.269",,"0.298",
"155","0.420",,"0.300",
"156","0.331",,"0.705",
"157","0.644",,"1.274",
"158","1.334",,"0.524",
"159","0.495",,"2.295",
"160","2.294",,"0.555",
"161","0.661",,"30.774",
"162","30.626",,"0.210",
"163","0.238",,"0.299",
"164","0.314",,"0.316",
"165","0.360",,"1.077",
"166","1.048",,"1.110",
"167","1.080",,"32.096",
"168","32.036",,"0.300",
"169","0.403",,"0.509",
"170","0.525",,"0.598",
"171","0.508",,"0.405",
"172","0.330",,"0.599",
"173","0.584",,"0.689",
"174","0.795",,"0.405",
"175","0.464",,"0.300",
"176","0.269",,"0.299",
"177","0.240",,"4.305",
"178","4.335",,"0.705",
"179","0.479",,"0.299",
"180","0.540",,"0.496",
"181","0.463",,"0.599",
"182","0.660",,"0.403",
"183","0.285",,"0.705",
"184","0.765",,"0.495",
"185","0.478",,"0.404",
"186","0.435",,"27.206",
"187","27.237",,"0.810",
"188","0.884",,"2.894",
"189","2.850",,"1.815",
"190","0.209",,"1.094",
"191","2.745",,"0.899",
"192","0.420",,"0.300",
"193","0.644",,"0.764",
"194","0.240",,"40.058",
"195","40.702",,"0.599",
"196","0.556",,"0.300",
"197","0.283",,"0.134",
"198","0.149",,"0.569",
"199","0.525",,"2.487",
"200","1.302",,"1.215",
"201","2.504",,"0.599",
"202","0.089",,"0.600",
"203","1.035",,"0.089",
"204","0.164",,"0.300",
"205","0.240",,"0.509",
"206","0.585",,"1.200",
"207","1.094",,"0.989",
"208","1.050",,"0.855",
"209","0.435",,"14.324",
"210","14.519",,"0.404",
"211","0.495",,"47.142",
"212","47.276",,"0.193",
"213","0.225",,"0.405",
"214","0.419",,"0.703",
"215","0.567",,"0.194",
"216","0.285",,"0.209",
"217","0.178",,"0.493",
"218","0.524",,"1.019",
"219","0.480",,"1.197",
"220","1.480",,"0.403",
"221","0.584",,"0.495",
"222","0.434",,"0.509",
"223","0.329",,"0.494",
"224","0.538",,"0.403",
"225","0.435",,"80.526",
"226","80.779",,"0.389",
"227","0.254",,"3.307",
"228","2.783",,"0.824",
"229","1.004",,"0.405",
"230","0.674",,"0.389",
"231","0.600",,"14.838",
"232","14.839",,"0.509",
"233","0.418",,"0.509",
"234","0.389",,"0.194",
"235","0.389",,"0.299",
"236","0.284",,"0.509",
"237","0.524",,"0.210",
"238","0.134",,"1.139",
"239","0.839",,"43.549",
"240","43.970",,"0.298",
"241","0.254",,"1.902",
"242","1.811",,"0.299",
"243","0.390",,"0.405",
"244","0.434",,"0.193",
"245","0.164",,"1.318",
"246","1.048",,"0.494",
"247","0.600",,"0.614",
"248","0.584",,"0.597",
"249","0.627",,"0.298",
"250","0.478",,"38.090",
"251","37.894",,"0.404",
"252","0.314",,"0.300",
"253","0.480",,"0.299",
"254","0.375",,"0.315",
"255","0.120",,"0.403",
"256","0.360",,"1.409",
"257","1.153",,"3.225",
"258","3.585",,"0.495",
"259","0.434",,"0.509",
"260","0.658",,"0.495",
"261","0.480",,"1.319",
"262","0.480",,"0.195",
"263","1.139",,"0.194",
"264","0.120",,"1.890",
"265","1.889",,"0.539",
"266","0.510",,"0.509",
"267","0.464",,"0.194",
"268","0.300",,"13.185",
"269","13.110",,"0.314",
"270","0.284",,"0.510",
"271","0.329",,"0.404",
"272","0.570",,"0.299",
"273","0.404",,"99.380",
"274","99.426",,"80.067",
"275","79.961",,"101.311",
"276","101.011",,"0.299",
"277","0.615",,"0.404",
"278","0.314",,"5.999",
"279","6.119",,"0.494",
"280","0.434",,"0.299",
"281","0.359",,"0.300",
"282","0.300",,"1.005",
"283","0.869",,"0.209",
"284","0.315",,"1.289",
"285","1.139",,"0.105",
"286","0.345",,"0.194",
"287","0.105",,"0.509",
"288","0.480",,"0.495",
"289","0.375",,"0.599",
"290","0.509",,"0.495",
"291","0.539",,"0.405",
"292","0.660",,"0.598",
"293","0.434",,"53.304",
"294","53.439",,"0.599",
"295","0.359",,"0.705",
"296","1.049",,"0.314",
"297","0.135",,"2.295",
"298","0.944",,"0.210",
"299","1.649",,"0.089",
"300","0.165",,"0.509",
"301","0.449",,"2.190",
"302","0.930",,"0.509",
"303","1.710",,"161.827",
"304","161.843",,"0.404",
"305","0.314",,"0.615",
"306","0.705",,"1.424",
"307","0.734",,"0.405",
"308","1.079",,"1.319",
"309","0.660",,"0.704",
"310","1.230",,"1.559",
"311","0.599",,"0.509",
"312","1.050",,"0.315",
"313","0.464",,"1.245",
"314","0.480",,"2.744",
"315","0.539",,"0.494",
"316","3.375",,"0.105",
"317","0.585",,"0.194",
"318","0.089",,"0.210",
"319","0.240",,"0.494",
"320","0.075",,"1.335",
"321","0.525",,"1.724",
"322","0.449",,"0.405",
"323","2.490",,"0.404",
"324","0.360",,"0.314",
"325","0.599",,"0.195",
"326","0.299",,"1.230",
"327","0.195",,"1.125",
"328","0.449",,"0.299",
"329","1.860",,"0.524",
"330","0.345",,"0.300",
"331","0.329",,"0.524",
"332","0.509",,"0.615",
"333","0.465",,"0.615",
"334","0.644",,"3.120",
"335","0.480",,"1.499",
"336","2.954",,"0.599",
"337","1.829",,"0.509",
"338","0.614",,"0.809",
"339","0.345",,"0.210",
"340","0.899",,"0.194",
"341","0.300",,"3.180",
"342","0.134",,"2.595",
"343","3.210",,"0.914",
"344","2.625",,"113.567",
"345","0.854",,"1.200",
"346","112.548",,"0.388",
"347","2.205",,"1.710",
"348","0.450",,"0.301",
"349","1.573",,"336.754",
"350","0.421",,"9.932",
"351","336.680",,"153.385",
"352","10.038",,"0.404",
"353","152.995",,"0.509",
"354","0.778",,"0.509",
"355","0.495",,"3.000",
"356","0.434",,"0.509",
"357","2.878",,"0.900",
"358","0.601",,"0.404",
"359","0.869",,"34.337",
"360","0.405",,"0.854",
"361","34.442",,"0.403",
"362","0.823",,"0.299",
"363","0.464",,"1.095",
"364","0.328",,"0.704",
"365","0.120",,"213.804",
"366","1.290",,"0.315",
"367","213.999",,"2.894",
"368","0.480",,"276.668",
"369","2.339",,"26.602",
"370","276.878",,"0.494",
"371","26.768",,"0.703",
"372","0.509",,"504.379",
"373","0.869",,"4.019",
"374","504.034",,"1.125",
"375","4.335",,"0.598",
"376","0.764",,,
"377","0.675",,,
