"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","321","119","305","119"
"Mean","10.069","27.162","10.597","27.229"
"Median","0.704","12.019","0.703","12.027"
"Mode","0.105","11.850","0.299","13.048"
"SD","74.283","120.365","76.181","120.790"
"Min","0.014","0.358","0.059","0.405"
"Max","1,272.173","1,274.361","1,272.160","1,279.599"
"Blank",,,,
"1","3.623","1.001","3.607","0.808"
"2","0.029","2.247","17.027","1.677"
"3","17.296","0.765","1.409","14.553"
"4","0.060","18.000","0.494","15.812"
"5","1.438","17.817","17.130","7.039"
"6","16.845","2.828","0.463","13.778"
"7","0.765","15.233","2.827","15.132"
"8","3.022","16.375","14.620","14.117"
"9","14.590","13.847","0.388","14.454"
"10","0.628","16.192","0.403","18.636"
"11","0.045","18.441","14.023","15.429"
"12","14.352","13.950","1.304","14.873"
"13","0.105","19.741","1.106","9.800"
"14","1.857","0.957","12.920","18.941"
"15","0.030","21.352","0.748","12.225"
"16","11.945","13.650","13.691","13.929"
"17","1.813","15.549","1.302","18.170"
"18","12.415","16.191","1.363","11.745"
"19","1.798","11.866","16.075","11.921"
"20","2.052","12.697","1.302","13.718"
"21","15.849","13.615","1.108","12.421"
"22","0.764","13.605","13.171","14.247"
"23","1.812","12.675","0.090","13.048"
"24","12.030","12.629","0.508","11.162"
"25","1.695","10.064","13.222","12.027"
"26","0.074","14.815","1.199","8.730"
"27","0.030","5.525","1.004","10.121"
"28","12.921","19.532","1.365","19.505"
"29","1.574","14.110","0.930","17.262"
"30","0.764","16.602","0.539","16.040"
"31","1.245","13.913","1.256","12.658"
"32","1.034","12.497","22.145","13.052"
"33","0.990","14.037","0.313","11.813"
"34","0.210","11.516","13.229","16.168"
"35","23.370","14.968","0.600","10.517"
"36","0.150","11.418","13.525","18.034"
"37","12.300","18.303","1.213","13.033"
"38","1.363","12.432","0.493","13.048"
"39","12.701","11.850","15.144","12.073"
"40","1.483","13.749","0.807","12.639"
"41","1.259","12.014","0.495","12.057"
"42","15.097","15.514","10.953","15.757"
"43","0.301","11.235","1.002","11.456"
"44","0.853","12.085","11.514","10.959"
"45","11.103","10.813","0.195","10.771"
"46","0.552","10.634","1.001","11.457"
"47","0.224","15.453","12.625","15.471"
"48","11.079","11.654","0.826","11.850"
"49","0.854","11.431","12.002","11.029"
"50","0.657","11.237","0.793","10.841"
"51","12.027","10.664","0.899","9.365"
"52","0.627","9.826","10.742","10.561"
"53","1.050","10.410","1.408","14.331"
"54","11.433","15.216","0.225","11.515"
"55","1.228","11.903","0.179","13.137"
"56","0.929","13.827","10.637","13.161"
"57","10.847","10.721","1.797","9.622"
"58","1.348","10.284","9.257","11.134"
"59","0.524","11.147","0.702","10.730"
"60","0.045","10.608","0.314","9.904"
"61","10.562","10.312","12.734","10.544"
"62","1.961","10.451","1.992","11.623"
"63","9.226","11.052","5.689","10.529"
"64","0.283","11.641","16.598","12.379"
"65","0.584","36.358","1.390","36.091"
"66","12.884","12.019","1.514","10.833"
"67","0.225","9.934","11.968","9.726"
"68","7.098","7.764","1.706","0.897"
"69","16.687","16.072","0.194","26.595"
"70","1.302","13.560","15.252","11.038"
"71","1.646","11.416","0.810","10.679"
"72","11.697","10.722","0.494","10.772"
"73","1.004","10.265","0.178","10.830"
"74","1.332","11.352","13.658","10.515"
"75","14.563","9.661","0.300","10.949"
"76","1.079","12.806","11.972","12.519"
"77","0.913","12.011","0.194","11.241"
"78","0.180","11.076","0.404","11.742"
"79","13.014","11.231","12.631","10.333"
"80","0.824","11.850","0.837","13.274"
"81","11.431","11.053","0.569","11.176"
"82","0.944","12.121","10.211","10.032"
"83","0.120","11.812","0.810","13.519"
"84","12.482","11.587","0.598","12.134"
"85","0.778","12.364","14.444","12.016"
"86","0.748","12.715","0.403","14.840"
"87","10.571","151.757","9.531","152.147"
"88","0.044","14.528","0.194","13.619"
"89","0.930","14.398","0.105","12.836"
"90","0.030","11.745","0.598","12.620"
"91","14.430","13.125","0.600","12.940"
"92","0.508","15.983","0.194","15.019"
"93","9.395","14.120","16.879","14.939"
"94","0.628","377.232","1.064","377.833"
"95","0.060","14.445","0.598","14.932"
"96","0.105","14.346","10.918","12.060"
"97","1.033","10.876","0.898","12.054"
"98","0.195","13.490","0.298","11.721"
"99","16.985","11.019","0.300","11.835"
"100","0.165","14.263","11.356","19.383"
"101","1.139","22.121","0.403","17.550"
"102","11.024","34.412","12.882","35.658"
"103","0.733","1,274.361","0.403","1,279.599"
"104","0.658","36.400","0.298","22.280"
"105","0.118","6.023","0.298","5.244"
"106","11.462","0.478","11.535","12.027"
"107","0.254","16.009","0.104","5.317"
"108","12.342","1.530","0.299","1.903"
"109","0.898","1.768","14.556","1.108"
"110","0.567","2.367","0.599","1.706"
"111","0.120","0.492","0.314","0.405"
"112","11.490","3.746","10.740","3.833"
"113","0.403","0.612","0.299","9.442"
"114","0.074","37.282","0.194","29.711"
"115","13.479","1.826","11.456","2.622"
"116","1.811","7.730","0.614","6.111"
"117","0.254","0.900","9.838","11.326"
"118","10.846","16.085","1.004","5.105"
"119","0.299","0.358","10.274","9.032"
"120","0.104",,"0.301",
"121","10.887",,"13.371",
"122","0.943",,"0.704",
"123","0.103",,"1.092",
"124","9.990",,"0.403",
"125","0.822",,"10.846",
"126","0.134",,"0.433",
"127","10.397",,"0.270",
"128","0.119",,"11.055",
"129","11.832",,"0.105",
"130","2.364",,"0.298",
"131","1.048",,"10.820",
"132","0.328",,"0.105",
"133","10.966",,"0.403",
"134","0.538",,"9.945",
"135","0.045",,"0.403",
"136","10.996",,"8.960",
"137","0.359",,"0.687",
"138","0.074",,"0.090",
"139","10.624",,"0.119",
"140","0.524",,"0.194",
"141","0.105",,"9.752",
"142","10.139",,"0.299",
"143","0.225",,"15.141",
"144","9.093",,"0.493",
"145","0.509",,"9.927",
"146","0.449",,"0.703",
"147","0.059",,"0.075",
"148","0.163",,"0.119",
"149","9.721",,"0.299",
"150","0.389",,"0.808",
"151","14.723",,"11.326",
"152","0.612",,"1.812",
"153","9.897",,"0.702",
"154","0.553",,"9.943",
"155","0.584",,"0.598",
"156","0.059",,"9.729",
"157","0.119",,"0.299",
"158","0.615",,"0.389",
"159","11.429",,"9.934",
"160","0.404",,"0.495",
"161","2.037",,"0.598",
"162","0.134",,"9.604",
"163","10.152",,"0.538",
"164","0.359",,"0.210",
"165","9.937",,"0.298",
"166","0.135",,"9.817",
"167","0.330",,"0.599",
"168","10.128",,"9.329",
"169","0.330",,"0.598",
"170","0.600",,"0.089",
"171","9.858",,"0.299",
"172","0.164",,"10.634",
"173","0.553",,"0.492",
"174","0.105",,"10.548",
"175","9.398",,"0.509",
"176","0.913",,"0.600",
"177","9.358",,"35.324",
"178","0.405",,"0.493",
"179","0.612",,"0.509",
"180","0.045",,"11.120",
"181","10.603",,"0.300",
"182","0.464",,"0.209",
"183","10.442",,"0.299",
"184","0.569",,"9.424",
"185","0.615",,"0.195",
"186","35.594",,"0.299",
"187","0.269",,"23.266",
"188","0.524",,"0.300",
"189","11.029",,"13.140",
"190","0.450",,"0.210",
"191","0.389",,"0.492",
"192","0.090",,"10.248",
"193","9.618",,"0.494",
"194","0.105",,"0.509",
"195","0.360",,"9.615",
"196","23.102",,"0.807",
"197","0.509",,"0.495",
"198","13.096",,"9.516",
"199","0.165",,"0.509",
"200","0.313",,"10.033",
"201","10.247",,"0.793",
"202","0.374",,"0.509",
"203","0.644",,"9.317",
"204","9.854",,"0.105",
"205","0.583",,"0.090",
"206","0.465",,"0.298",
"207","9.576",,"11.549",
"208","0.583",,"0.299",
"209","0.105",,"0.403",
"210","10.065",,"10.916",
"211","0.553",,"0.389",
"212","0.462",,"0.615",
"213","9.558",,"0.704",
"214","0.149",,"10.553",
"215","0.240",,"0.492",
"216","11.564",,"10.723",
"217","0.284",,"0.494",
"218","0.359",,"10.738",
"219","11.021",,"0.509",
"220","0.403",,"0.300",
"221","0.494",,"0.390",
"222","0.644",,"10.529",
"223","10.418",,"0.088",
"224","0.599",,"0.210",
"225","0.029",,"0.193",
"226","10.766",,"10.639",
"227","0.539",,"0.598",
"228","10.903",,"0.509",
"229","0.240",,"10.420",
"230","0.524",,"0.883",
"231","0.313",,"0.598",
"232","10.666",,"0.210",
"233","0.105",,"10.869",
"234","0.058",,"0.450",
"235","0.089",,"12.227",
"236","0.180",,"0.494",
"237","10.668",,"11.129",
"238","0.434",,"0.103",
"239","0.493",,"0.195",
"240","10.644",,"0.509",
"241","0.058",,"0.598",
"242","1.451",,"151.757",
"243","0.029",,"0.105",
"244","10.945",,"14.034",
"245","0.254",,"0.598",
"246","0.120",,"13.214",
"247","12.047",,"0.494",
"248","0.570",,"0.702",
"249","11.248",,"10.831",
"250","0.269",,"0.899",
"251","0.118",,"12.513",
"252","0.374",,"0.059",
"253","0.598",,"0.240",
"254","151.457",,"0.209",
"255","0.540",,"15.728",
"256","13.913",,"13.144",
"257","0.375",,"0.600",
"258","13.140",,"0.599",
"259","0.718",,"376.335",
"260","0.613",,"0.599",
"261","0.030",,"0.299",
"262","11.024",,"13.126",
"263","0.569",,"0.793",
"264","12.559",,"0.509",
"265","0.448",,"13.223",
"266","0.105",,"0.808",
"267","0.254",,"0.388",
"268","0.014",,"10.470",
"269","15.699",,"0.090",
"270","13.173",,"0.405",
"271","0.224",,"12.249",
"272","0.795",,"0.104",
"273","376.020",,"0.299",
"274","0.855",,"0.703",
"275","0.464",,"10.629",
"276","13.141",,"0.195",
"277","0.598",,"11.326",
"278","0.675",,"0.612",
"279","13.327",,"0.689",
"280","0.599",,"0.807",
"281","0.492",,"0.404",
"282","10.516",,"0.795",
"283","0.193",,"21.883",
"284","0.076",,"32.870",
"285","12.473",,"1.106",
"286","0.210",,"0.195",
"287","0.193",,"0.298",
"288","0.704",,"1,272.160",
"289","10.629",,"1.496",
"290","0.059",,"42.273",
"291","0.134",,"0.614",
"292","11.357",,"0.105",
"293","0.418",,"0.298",
"294","0.688",,"15.230",
"295","0.749",,"0.509",
"296","0.493",,"9.262",
"297","0.720",,"0.493",
"298","21.838",,"0.298",
"299","0.223",,"46.883",
"300","32.931",,"0.509",
"301","1.062",,"0.298",
"302","0.224",,"16.538",
"303","0.255",,"0.163",
"304","1,272.173",,"0.329",
"305","1.452",,"0.315",
"306","41.822",,,
"307","0.764",,,
"308","0.570",,,
"309","0.105",,,
"310","15.036",,,
"311","0.702",,,
"312","9.050",,,
"313","0.494",,,
"314","0.539",,,
"315","46.402",,,
"316","0.824",,,
"317","0.538",,,
"318","16.389",,,
"319","0.358",,,
"320","0.344",,,
"321","0.119",,,
