"Name","Value"
"Schedule Name","FR1_250823"
"Version","N/A"
"Environment","Chamber 3 [1]"
"Machine Name","DESKTOP-73QI2H7"
"Date/Time","09/01/2023 15:20:20"
"Database","*DEFAULT"
"Schedule Run ID","291"
"Finalized","No"
"Record Count","100"
"Animal ID","00483"
"Application_Version","ABET II Touch 19.11.21.0"
"Max_Number_Trials","0"
"Max_Schedule_Time","3600"
"Notes","01092301"
"Schedule_Start_Time","2023-09-01T15:20:20.692"
"User","DB"
"Evnt_Time","Evnt_ID","Event_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"0","28","Input Definition","(SYSTEM)","","0","2","Nose_Poke #1","8","Tray #1","9","","0","","0","","0"
"0","27","Output Definition","(SYSTEM)","","0","5","Feeder #1","17","Pump #1","18","White_Noise #1","20","fans #1","22","Chamber_Light #1","23"
"0","27","Output Definition","(SYSTEM)","","0","5","Tone #1","24","Tone #2","25","Tone #3","26","NP_Light #1","27","TrayLight #1","28"
"0","27","Output Definition","(SYSTEM)","","0","1","NP_Light #3","29","","0","","0","","0","","0"
"0","16","Variable Event","_Schedule_Timer","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","_Trial_Counter","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","_Trial_Timer","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","Fixed_Ratio_Count","","0","1","Value","0","","0","","0","","0","","0"
"0","16","Variable Event","Fixed_Ratio_Value","","0","1","Value","1","","0","","0","","0","","0"
"0","16","Variable Event","Volume","","0","1","Value","2222","","0","","0","","0","","0"
"0","0","Schedule Startup Event","(SYSTEM)","","0","0","","0","","0","","0","","0","","0"
"0","29","Timer Event","_Schedule_Timer","","0","1","Value","0","","0","","0","","0","","0"
"0.001","21","Group Change Event","Group Change","","0","1","New Group","1","","0","","0","","0","","0"
"0.001","1","Condition Event","Start FR","","1","0","","0","","0","","0","","0","","0"
"0.001","3","Output On Event","Chamber_Light #1","","1","0","","0","","0","","0","","0","","0"
"0.001","7","Pulse Output Event","Pump #1","","1","1","Duration","0.05","","0","","0","","0","","0"
"0.001","21","Group Change Event","Group Change","","1","1","New Group","2","","0","","0","","0","","0"
"55.556","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"61.207","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"69.984","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"72.021","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"153.129","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"153.308","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"273.633","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"273.752","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"296.484","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"296.619","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"304.259","38","Input Transition On Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"304.259","1","Condition Event","FR Count","","2","0","","0","","0","","0","","0","","0"
"304.259","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","1","","0","","0","","0","","0"
"304.259","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"304.259","1","Condition Event","FR Evaluation","","2","0","","0","","0","","0","","0","","0"
"304.259","7","Pulse Output Event","Pump #1","Sugar","2","1","Duration","2.222","","0","","0","","0","","0"
"304.259","16","Variable Event","Fixed_Ratio_Count","","2","1","Value","0","","0","","0","","0","","0"
"304.259","61","Group Maintain Event","Group Change","","2","1","New Group","2","","0","","0","","0","","0"
"304.438","39","Input Transition Off Event","Nose_Poke #1","","2","0","","0","","0","","0","","0","","0"
"499.837","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"500.961","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"500.976","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"517.303","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"519.475","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"522.711","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"525.017","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"526.292","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"544.205","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"547.37","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"547.91","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"549.064","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"557.92","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"557.995","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"558.01","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"558.4","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"703.198","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"703.333","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"703.363","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"711.359","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"711.449","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"713.022","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"713.471","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"713.666","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"714.326","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"716.079","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"721.054","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"723.707","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"980.783","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"983.975","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"987.107","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"989.102","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"1227.173","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"1236.788","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"1532.576","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"1538.872","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"1881.368","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"1883.6","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"1887.598","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"1888.019","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2232.215","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2232.455","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2233.264","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2233.354","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2577.74","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2579.192","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2581.468","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2581.617","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2583.402","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2584.407","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2584.497","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2585.2","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2585.47","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2586.204","39","Input Transition Off Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
"2594.698","38","Input Transition On Event","Tray #1","","2","0","","0","","0","","0","","0","","0"
