"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","558","319","557","320"
"Mean","6.333","11.036","6.345","11.027"
"Median","1.481","4.340","1.438","4.348"
"Mode","0.584, 1.048, 0.539","5.751, 0.719, 6.423, 0.105, 0.374, 3.593, 3.819, 3.848, 0.150, 0.344, 0.359","0.404","1.855, 0.434, 0.390, 0.150, 0.584, 0.554"
"SD","33.912","32.880","33.950","32.910"
"Min","0.060","0.075","0.074","0.075"
"Max","727.319","394.256","727.561","398.422"
"Blank",,,,
"1","5.407","4.295","5.064","7.394"
"2","1.468","5.227","1.527","5.167"
"3","3.999","1.421","4.029","2.410"
"4","0.374","4.749","0.314","3.909"
"5","0.208","1.346","0.449","2.274"
"6","1.586","5.362","1.376","4.134"
"7","3.984","2.128","3.983","2.740"
"8","0.284","5.541","0.225","4.631"
"9","0.210","2.486","0.210","2.935"
"10","0.225","1.989","0.553","2.423"
"11","2.109","4.841","1.826","4.076"
"12","0.556","2.743","0.615","3.400"
"13","4.285","1.378","4.224","2.053"
"14","0.329","3.759","0.330","2.696"
"15","0.658","2.607","0.628","2.380"
"16","0.374","1.213","0.373","2.518"
"17","1.362","5.719","1.438","4.058"
"18","0.628","2.936","0.569","2.888"
"19","0.179","1.468","0.283","3.131"
"20","1.705","3.487","1.854","1.454"
"21","0.629","12.876","0.375","3.501"
"22","3.611","3.085","3.627","12.936"
"23","0.870","5.480","0.914","5.436"
"24","2.323","3.984","2.292","4.537"
"25","0.403","2.710","0.570","2.351"
"26","1.646","1.856","1.497","2.859"
"27","2.847","4.744","2.980","1.752"
"28","0.792","3.336","0.553","4.623"
"29","0.075","2.351","0.284","3.876"
"30","1.303","0.477","1.888","1.856"
"31","2.548","3.311","1.964","0.149"
"32","4.148","3.805","4.057","3.266"
"33","0.418","10.986","0.583","4.451"
"34","0.942","1.199","0.717","11.451"
"35","1.408","1.544","1.662","0.494"
"36","0.599","5.336","0.359","4.271"
"37","0.256","2.097","0.240","3.299"
"38","0.253","2.066","0.748","1.917"
"39","2.173","2.683","1.737","1.602"
"40","1.349","2.516","1.347","2.831"
"41","0.866","4.087","1.123","2.307"
"42","1.138","4.930","1.001","4.806"
"43","12.950","19.823","12.861","5.022"
"44","1.453","3.384","1.588","19.402"
"45","0.972","3.221","0.853","3.115"
"46","0.599","1.154","0.703","3.685"
"47","3.968","3.861","3.923","0.180"
"48","0.733","1.394","0.823","5.046"
"49","0.673","0.268","0.433","0.237"
"50","0.286","1.229","0.270","0.944"
"51","2.948","16.043","2.933","0.524"
"52","0.495","4.010","0.644","17.002"
"53","1.678","0.433","1.829","3.201"
"54","0.704","15.365","0.418","0.658"
"55","0.567","16.397","0.597","21.970"
"56","1.617","5.768","1.691","10.391"
"57","0.478","4.461","0.389","5.349"
"58","1.287","3.158","1.810","4.325"
"59","1.332","20.685","1.438","4.731"
"60","0.957","6.240","0.582","19.456"
"61","0.388","97.143","0.090","7.978"
