"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","572","27","572","28"
"Mean","5.917","100.978","5.918","97.776"
"Median","0.891","19.434","0.778","17.343"
"Mode","0.299","All values","0.135","All values"
"SD","26.724","202.527","26.920","202.545"
"Min","0.060","0.522","0.030","0.088"
"Max","347.621","1,030.846","347.576","1,049.226"
"Blank",,,,
"1","8.673","8.808","8.748","13.897"
"2","0.253","14.766","0.163","10.713"
"3","13.597","11.162","13.642","13.704"
"4","0.195","13.960","0.120","12.030"
"5","0.060","13.303","0.105","12.591"
"6","0.388","12.607","0.419","5.275"
"7","0.224","3.597","0.224","15.313"
"8","0.195","22.552","0.359","20.343"
"9","9.381","15.561","9.995","5.184"
"10","1.137","0.522","0.314","0.508"
"11","0.524","19.434","0.570","21.787"
"12","0.269","10.000","0.178","7.692"
"13","11.953","4.944","12.088","19.373"
"14","0.179","168.386","0.090","154.076"
"15","0.149","53.402","0.284","69.389"
"16","0.300","16.195","0.465","0.088"
"17","0.628","139.697","0.344","127.582"
"18","0.164","20.495","0.239","12.562"
"19","0.285","162.549","0.255","36.655"
"20","0.253","45.596","0.179","147.064"
"21","0.089","1.692","0.104","45.670"
"22","10.111","113.774","10.096","0.449"
"23","0.223","197.936","0.418","133.361"
"24","0.285","221.429","0.704","201.595"
"25","0.674","368.281","0.330","221.572"
"26","0.344","34.913","0.344","367.933"
"27","0.330","1,030.846","0.030","12.083"
"28","0.089",,"0.404","1,049.226"
"29","0.405",,"0.315",
"30","0.344",,"0.269",
"31","0.359",,"0.239",
"32","0.179",,"0.179",
"33","9.263",,"9.263",
"34","0.090",,"0.180",
"35","0.209",,"0.464",
"36","0.808",,"0.868",
"37","0.540",,"0.134",
"38","0.149",,"0.225",
"39","0.165",,"0.329",
"40","0.464",,"0.284",
"41","0.300",,"0.269",
"42","0.224",,"0.345",
"43","2.757",,"2.682",
"44","0.539",,"0.539",
"45","0.270",,"0.254",
"46","0.209",,"0.180",
"47","0.135",,"0.134",
"48","14.815",,"14.771",
"49","0.255",,"0.270",
"50","0.060",,"0.314",
"51","0.434",,"0.269",
"52","0.390",,"0.420",
"53","0.270",,"0.299",
"54","0.929",,"0.989",
"55","0.390",,"0.149",
"56","0.208",,"0.314",
"57","0.600",,"0.719",
"58","0.299",,"0.105",
"59","0.120",,"0.134",
"60","0.449",,"0.660",
"61","0.704",,"0.584",
"62","0.255",,"0.195",
"63","0.689",,"0.689",
"64","1.423",,"1.378",
"65","0.120",,"0.119",
"66","0.074",,"0.105",
"67","13.359",,"13.569",
"68","0.329",,"0.286",
"69","0.316",,"0.209",
"70","0.253",,"0.524",
"71","0.599",,"0.284",
"72","25.244",,"25.453",
"73","1.228",,"1.049",
"74","0.134",,"0.164",
"75","0.240",,"0.283",
"76","0.389",,"0.329",
"77","0.313",,"0.284",
"78","0.163",,"0.149",
"79","1.347",,"1.659",
"80","0.673",,"0.344",
"81","0.419",,"0.493",
"82","2.019",,"2.155",
"83","0.825",,"0.810",
"84","0.344",,"0.330",
"85","0.389",,"0.270",
"86","0.419",,"0.433",
"87","0.180",,"0.405",
"88","0.643",,"0.343",
"89","0.284",,"0.299",
"90","0.328",,"0.403",
"91","62.901",,"62.765",
"92","0.181",,"0.256",
"93","45.956",,"45.955",
"94","93.072",,"93.687",
"95","1.587",,"2.519",
"96","1.695",,"0.165",
"97","0.344",,"0.508",
"98","2.394",,"3.727",
"99","1.872",,"0.779",
"100","0.854",,"0.449",
"101","0.224",,"0.523",
"102","1.212",,"0.868",
"103","0.180",,"0.180",
"104","2.723",,"2.918",
"105","0.300",,"0.134",
"106","0.404",,"0.403",
"107","0.194",,"0.151",
"108","0.165",,"0.269",
"109","0.494",,"0.495",
"110","0.494",,"0.374",
"111","0.254",,"0.253",
"112","0.149",,"0.194",
"113","0.298",,"0.552",
"114","0.809",,"0.659",
"115","0.387",,"0.493",
"116","0.420",,"0.209",
"117","0.314",,"0.358",
"118","0.358",,"0.420",
"119","0.435",,"0.418",
"120","0.374",,"0.749",
"121","0.748",,"0.314",
"122","48.886",,"49.905",
"123","1.437",,"0.524",
"124","97.320",,"97.408",
"125","0.477",,"0.434",
"126","0.644",,"0.778",
"127","0.480",,"0.313",
"128","0.389",,"0.179",
"129","0.180",,"0.165",
"130","0.104",,"0.134",
"131","0.105",,"0.090",
"132","0.179",,"1.240",
"133","1.317",,"0.329",
"134","0.269",,"0.449",
"135","0.313",,"0.105",
"136","0.448",,"0.492",
"137","2.098",,"2.293",
"138","0.568",,"0.419",
"139","0.433",,"0.583",
"140","1.948",,"2.038",
"141","0.522",,"0.418",
