"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","641","297","636","296"
"Mean","5.553","12.064","5.597","12.098"
"Median","0.627","4.745","0.613","4.734"
"Mode","0.269","4.284, 4.596, 4.807, 4.102, 1.827, 4.269, 1.811, 2.906, 4.837, 4.702, 5.005","0.299","4.418, 1.901, 2.606, 4.210, 4.718, 4.627, 5.015, 5.510, 4.717, 4.824, 5.710, 5.211, 4.822, 5.721, 2.710, 4.717"
"SD","61.421","64.494","61.660","64.713"
"Min","0.045","0.194","0.089","0.194"
"Max","1,520.992","774.467","1,520.978","780.098"
"Blank",,,,
"1","0.374","0.194","1.109","2.038"
"2","10.770","8.221","9.930","6.273"
"3","5.030","4.926","5.090","6.021"
"4","2.338","1.393","2.414","1.303"
"5","2.740","9.933","2.470","12.421"
"6","4.600","5.498","4.751","2.710"
"7","0.254","4.191","0.193","7.305"
"8","1.512","5.211","2.022","2.307"
"9","5.005","2.277","4.495","2.323"
"10","0.329","2.351","0.599","5.197"
"11","0.778","4.883","0.600","1.707"
"12","0.375","2.247","0.209","4.615"
"13","4.762","5.680","4.807","5.605"
"14","0.195","5.435","0.493","5.420"
"15","0.433","4.552","0.209","5.108"
"16","3.804","4.692","4.208","1.902"
"17","0.643","2.620","0.299","4.810"
"18","4.375","4.043","4.406","4.524"
"19","0.361","5.709","0.299","3.100"
"20","1.647","2.022","1.813","3.906"
"21","0.418","5.028","0.194","6.723"
"22","0.256","5.991","0.405","2.202"
"23","4.029","1.992","4.103","4.225"
"24","4.598","4.030","4.510","4.525"
"25","0.300","5.272","0.598","4.804"
"26","2.801","4.357","2.413","4.522"
"27","0.299","3.983","0.299","1.602"
"28","4.788","1.917","4.817","4.312"
"29","0.314","5.149","0.299","5.223"
"30","5.468","4.625","5.512","2.619"
"31","0.268","2.575","0.403","4.508"
"32","1.617","4.358","1.498","4.401"
"33","0.329","4.536","0.105","2.110"
"34","0.194","1.945","0.405","4.016"
"35","3.896","5.453","3.819","5.421"
"36","0.269","3.807","0.195","4.224"
"37","4.195","4.509","4.449","4.420"
"38","0.448","4.283","0.359","2.306"
"39","0.179","2.007","0.509","3.912"
"40","0.448","4.405","4.115","4.611"
"41","3.907","4.763","0.194","4.418"
"42","0.373","4.236","3.924","4.629"
"43","3.804","5.542","1.602","3.322"
"44","1.722","2.605","4.820","4.297"
"45","4.820","5.240","0.403","5.333"
"46","0.328","4.585","0.194","4.296"
"47","0.269","6.275","4.115","7.504"
"48","4.072","5.662","0.404","4.536"
"49","0.419","3.681","2.411","4.625"
"50","2.394","4.728","0.298","4.912"
"51","0.344","5.873","4.014","2.696"
"52","4.029","1.768","0.299","3.924"
"53","0.284","4.298","4.207","2.396"
"54","4.072","1.871","0.103","4.131"
"55","0.374","4.596","1.902","4.611"
"56","1.675","4.205","4.525","4.414"
"57","4.032","4.417","0.598","4.521"
"58","0.987","5.105","0.164","4.942"
"59","0.403","4.464","0.283","4.852"
"60","0.240","4.807","0.344","1.887"
"61","0.418","1.632","3.417","4.012"
"62","3.281","4.115","0.299","1.600"
"63","0.359","3.262","3.925","3.007"
"64","3.896","2.471","0.299","4.925"
"65","0.313","4.101","0.300","4.824"
"66","0.284","4.613","4.120","2.004"
"67","3.790","3.473","2.006","5.227"
"68","2.320","4.643","0.210","4.418"
"69","0.269","3.998","3.805","5.016"
"70","3.747","4.596","0.105","1.810"
"71","0.253","1.646","0.089","4.117"
"72","0.134","6.172","4.419","3.205"
"73","4.194","1.423","0.090","1.901"
"74","0.299","1.826","0.103","3.806"
"75","0.075","4.538","4.328","2.605"
"76","4.043","2.877","0.194","4.613"
"77","0.463","3.623","0.104","4.209"
"78","0.163","4.117","5.332","4.911"
"79","5.153","5.438","2.515","2.413"
"80","2.619","2.097","4.342","4.103"
"81","3.802","3.861","0.373","1.811"
"82","0.765","1.725","0.194","4.210"
"83","0.418","4.269","0.508","1.603"
"84","0.299","1.394","4.015","4.194"
"85","3.956","5.020","0.194","4.718"
"86","0.328","5.447","4.103","5.524"
"87","3.907","4.356","0.418","1.901"
"88","0.495","1.811","0.300","4.012"
"89","0.299","4.269","0.703","2.112"
"90","0.329","2.814","0.391","4.895"
"91","0.870","4.233","0.373","4.627"
"92","0.330","4.418","0.329","2.096"
"93","0.373","1.901","5.018","4.117"
"94","4.986","4.206","0.494","1.706"
"95","0.270","1.828","0.405","4.106"
"96","0.779","4.089","3.516","5.014"
"97","3.336","5.014","0.193","4.914"
"98","0.284","5.095","4.311","2.604"
"99","4.265","2.559","0.299","4.312"
"100","0.299","4.101","0.209","4.718"
"101","0.254","5.094","5.513","1.693"
"102","5.482","0.795","0.299","1.110"
"103","0.375","1.889","1.497","4.627"
"104","1.302","6.212","3.820","5.793"
"105","3.911","5.418","0.195","6.711"
"106","0.254","5.723","2.213","2.305"
"107","2.109","1.676","0.209","3.802"
"108","0.344","3.997","3.818","4.826"
"109","3.758","5.379","0.598","2.605"
"110","0.598","2.052","4.102","4.103"
"111","4.041","5.093","0.104","5.425"
"112","0.255","6.307","0.104","6.322"
"113","0.133","5.678","4.012","5.017"
"114","3.967","5.107","0.193","5.213"
"115","0.254","4.375","0.211","5.228"
"116","0.194","4.807","4.536","4.507"
"117","4.401","4.433","0.298","1.901"
"118","0.329","1.766","0.300","4.018"
"119","0.283","7.973","4.120","8.930"
"120","4.016","6.112","0.299","4.699"
"121","0.463","3.981","0.105","5.319"
"122","0.165","8.494","4.431","5.509"
"123","4.266","2.905","0.194","5.014"
"124","0.314","4.550","1.811","4.614"
"125","1.512","4.284","3.906","4.317"
"126","4.041","5.350","0.209","3.309"
"127","0.299","2.680","5.449","4.812"
"128","5.448","11.236","3.771","9.029"
"129","3.802","2.318","0.403","4.624"
"130","0.283","4.745","0.105","4.716"
"131","0.299","4.836","4.329","4.716"
"132","4.179","4.942","0.389","4.406"
"133","0.285","4.196","1.706","4.210"
"134","1.781","4.254","0.313","4.014"
"135","0.402","3.832","1.302","4.309"
"136","0.345","4.581","3.609","2.410"
"137","4.538","2.110","0.209","4.207"
"138","0.298","4.013","0.493","2.710"
"139","0.120","2.562","3.820","3.839"
"140","3.908","3.987","0.299","1.813"
"141","0.509","3.311","0.209","5.213"
"142","0.240","4.179","4.417","4.806"
"143","0.045","4.761","0.298","4.613"
"144","4.310","5.227","1.600","4.807"
"145","0.403","3.639","7.220","3.923"
"146","1.391","4.057","0.314","4.402"
"147","7.430","4.655","1.496","2.305"
"148","0.403","1.932","4.000","4.824"
"149","1.333","50.107","0.509","46.929"
"150","3.908","2.334","2.098","3.204"
"151","0.465","134.887","0.298","133.837"
"152","2.186","3.607","0.704","7.832"
"153","0.479","7.683","3.413","4.209"
"154","0.448","2.427","0.256","1.901"
"155","3.519","1.811","3.952","5.110"
"156","0.316","5.559","0.299","5.710"
"157","3.877","5.440","4.702","5.211"
"158","0.418","5.240","0.300","4.719"
"159","4.554","5.560","2.007","5.316"
"160","0.403","4.490","4.206","5.212"
"161","2.127","5.169","0.210","5.211"
"162","3.968","5.703","1.603","2.499"
"163","0.283","1.782","4.014","4.538"
"164","1.574","5.062","0.390","2.500"
"165","4.089","1.826","1.408","4.525"
"166","0.360","5.543","4.000","5.616"
"167","1.363","5.586","0.704","3.010"
"168","4.134","2.127","0.194","4.329"
"169","0.465","4.283","3.922","5.123"
"170","0.404","5.541","1.106","4.912"
"171","3.922","4.600","0.375","4.522"
