"Row_Name","Nose_Poke #1: On","Nose_Poke #1: Off"
"395","0.674","0.539"
"396","0.269","6.845"
"397","7.086","0.749"
"398","0.629","10.106"
"399","9.281","1.033"
"400","1.347","2.095"
"401","2.785","0.134"
"402","0.163","0.164"
"403","0.164","0.375"
"404","0.119","6.722"
"405","7.023","0.614"
"406","0.493","0.284"
"407","0.269","0.269"
"408","0.239","6.662"
"409","6.408","0.237"
"410","0.567","0.480"
"411","0.298","0.360"
"412","0.359","7.308"
"413","7.519","6.826"
"414","6.870","0.420"
"415","0.284","0.553"
"416","0.225","6.572"
"417","6.826","0.584"
"418","0.629","0.839"
"419","0.973","0.493"
"420","0.524","8.115"
"421","7.890","0.375"
"422","0.449","0.193"
"423","0.224","5.766"
"424","5.900","0.375"
"425","0.360","0.104"
"426","0.073","0.284"
"427","0.134","0.149"
"428","0.269","0.433"
"429","0.240","0.193"
"430","0.299","6.391"
"431","6.524","0.224"
"432","0.164","0.673"
"433","0.389","7.130"
"434","7.368","7.030"
"435","7.046","0.269"
"436","0.329","0.328"
"437","0.359","0.345"
"438","0.134","0.329"
"439","0.329","7.642"
"440","7.792","0.539"
"441","0.359","0.150"
"442","0.314","0.390"
"443","0.225","7.490"
"444","7.745","0.644"
"445","0.555","0.179"
"446","0.269","0.390"
"447","0.075","7.968"
"448","8.133","0.374"
"449","0.388","0.373"
"450","0.389","6.652"
"451","6.531","0.210"
"452","0.285","0.585"
"453","0.254","7.716"
"454","8.153","0.614"
"455","0.180","7.517"
"456","7.336","0.585"
"457","1.003","0.463"
"458","0.389","6.755"
"459","6.785","0.208"
"460","0.449","0.240"
"461","0.134","0.374"
"462","0.224","0.855"
"463","0.478","6.376"
"464","6.977","6.798"
"465","6.857","0.676"
"466","0.090","0.702"
"467","0.839","7.432"
"468","7.386","0.896"
"469","0.689","0.240"
"470","0.837","0.254"
"471","0.300","6.663"
"472","6.679","0.179"
"473","0.163","0.360"
"474","0.328","0.344"
"475","0.240","8.041"
"476","7.876","0.328"
"477","0.509","0.569"
"478","0.389","7.516"
"479","7.756","0.673"
"480","0.524","6.181"
"481","6.422","0.492"
"482","0.357","0.464"
"483","0.298","5.765"
"484","6.110","0.720"
"485","0.494","6.644"
"486","6.855","0.660"
"487","0.479","0.059"
"488","0.255","0.389"
"489","0.254","6.424"
"490","6.500","0.762"
"491","0.344","0.240"
"492","0.568","7.485"
"493","7.634","0.149"
"494","0.163","7.173"
"495","7.128","0.404"
"496","0.210","0.375"
"497","0.450","0.419"
"498","0.270","7.625"
"499","7.940","0.795"
"500","0.480","0.689"
"501","0.510","0.419"
"502","0.567","8.461"
"503","8.746","0.224"
"504","0.178","0.329"
"505","0.255","0.583"
"506","0.359","8.099"
"507","8.458","0.673"
"508","0.568","0.269"
"509","0.269","35.202"
"510","34.769","0.613"
"511","1.031","0.254"
"512","0.269","9.468"
"513","9.286","0.598"
"514","0.615","0.300"
"515","0.420","9.063"
"516","9.152","0.344"
"517","0.195","0.375"
"518","0.433","0.285"
"519","0.299","6.682"
"520","6.803","0.284"
"521","0.224","6.829"
"522","6.903","0.256"
"523","0.136","0.255"
"524","0.419","0.254"
"525","0.225","0.479"
"526","0.179","0.269"
"527","0.433","10.346"
"528","10.019","1.093"
"529","0.688","3.428"
"530","3.606","6.621"
"531","7.131","0.208"
"532","0.315","0.793"
"533","0.447","0.838"
"534","0.584","0.298"
"535","0.867","6.721"
"536","6.855","0.374"
"537","0.314","0.345"
"538","0.119","6.649"
"539","6.874","0.328"
"540","0.298","0.597"
"541","0.284","0.927"
"542","0.644","9.415"
"543","9.743","1.286"
"544","0.673","0.270"
"545","1.032","8.386"
"546","7.532","0.120"
"547","1.153","0.314"
"548","0.105","6.721"
"549","6.811","0.315"
"550","0.450","0.463"
"551","0.075","8.082"
"552","8.396","0.599"
"553","0.673","0.284"
"554","0.150","11.273"
"555","10.943","0.419"
"556","0.629","0.403"
"557","0.478","6.471"
"558","6.620","0.763"
"559","0.328","0.448"
"560","0.673","8.268"
"561","7.699","0.477"
"562","0.971","0.570"
"563","0.403","8.905"
"564","9.355","0.449"
"565","0.270","0.389"
"566","0.374","7.144"
"567","6.963","0.075"
"568","0.480","0.283"
"569","0.105","7.432"
"570","7.298","0.301"
"571","0.420","0.462"
"572","0.313","6.897"
"573","7.092","0.150"
"574","0.255","0.239"
"575","0.194","0.313"
"576","0.283","7.246"
"577","7.051","0.837"
"578","0.627","7.201"
"579","7.696","0.913"
"580","0.435","0.210"
"581","0.567","0.853"
"582","0.314","0.269"
"583","0.882","7.217"
"584","7.084","0.509"
"585","0.462","0.284"
"586","0.315","7.158"
"587","7.248","0.870"
"588","0.360","0.673"
"589","0.899","0.883"
"590","0.673","9.180"
"591","9.599","0.734"
"592","0.449","0.763"
"593","0.779","0.526"
"594","0.568","7.682"
"595","7.999","0.075"
"596","0.193","0.088"
"597","0.059","0.464"
"598","0.165","43.686"
"599","43.670","0.329"
"600","0.569","9.165"
"601","8.926","0.300"
"602","0.509","0.419"
"603","0.285","6.634"
"604","6.889","0.298"
"605","0.089","0.180"
"606","0.344","0.778"
"607","0.223","6.079"
"608","6.620","0.195"
"609","0.193","0.702"
"610","0.584","5.898"
"611","5.761","0.375"
"612","0.585","0.373"
"613","0.210","0.659"
"614","0.479","9.032"
"615","9.106","0.286"
"616","0.480","0.344"
"617","0.346","8.041"
"618","7.875","1.184"
"619","0.509","29.857"
"620","30.699","0.331"
"621","0.404","0.284"
"622","0.253","0.344"
"623","0.346","13.748"
"624","13.551","0.494"
"625","0.525","0.464"
"626","0.525","0.240"
"627","0.374","7.865"
"628","7.685","1.016"
"629","0.748","0.435"
"630","0.657","0.822"
"631","0.450","0.075"
"632","0.778","11.695"
"633","11.635","0.449"
"634","0.269","0.240"
"635","0.359","0.374"
"636","0.194","60.143"
"637","60.456","0.389"
"638","0.090","0.571"
"639","0.599","11.508"
"640","11.314","0.702"
"641","0.673","0.284"
"642","0.614","0.344"
"643","0.329",
