"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","815","209","814","210"
"Mean","4.310","16.803","4.315","16.739"
"Median","0.359","8.942","0.344","8.875"
"Mode","0.240","All values","0.240","8.078, 9.136, 7.952"
"SD","20.207","36.500","20.253","36.650"
"Min","0.073","0.807","0.045","0.090"
"Max","293.645","297.567","293.523","297.687"
"Blank",,,,
"1","0.735","9.109","0.480","9.816"
"2","0.375","9.414","0.225","8.713"
"3","7.898","8.590","7.778","7.972"
"4","0.105","8.125","0.150","8.755"
"5","0.269","9.473","0.285","10.960"
"6","0.448","10.134","0.372","7.210"
"7","0.195","8.111","0.179","11.130"
"8","0.150","10.409","0.329","8.976"
"9","8.512","9.588","8.437","8.780"
"10","0.239","8.734","0.210","10.487"
"11","0.164","9.722","0.210","7.594"
"12","0.225","7.522","0.134","7.718"
"13","0.089","8.137","0.060","8.468"
"14","0.135","8.230","0.149","8.346"
"15","0.179","8.508","0.195","7.986"
"16","7.663","7.733","7.783","7.417"
"17","0.298","8.194","0.329","10.202"
"18","0.329","9.245","0.329","7.687"
"19","0.240","8.302","0.120","7.929"
"20","7.074","8.257","7.179","9.366"
"21","0.359","8.799","0.269","8.754"
"22","0.149","9.175","0.164","8.858"
"23","0.255","8.465","0.269","8.768"
"24","0.329","8.651","0.285","8.021"
"25","7.631","8.513","7.661","8.871"
"26","0.270","8.108","0.223","7.688"
"27","0.164","8.288","0.164","9.158"
"28","0.164","8.901","0.420","8.307"
"29","0.464","8.907","0.238","9.546"
"30","0.268","8.874","0.240","8.349"
"31","0.135","8.452","0.225","8.738"
"32","0.299","8.364","0.283","7.509"
"33","9.326","7.973","9.371","8.149"
"34","0.270","8.584","0.180","9.544"
"35","0.253","9.528","0.314","9.574"
"36","0.359","9.527","0.224","9.661"
"37","6.220","9.020","6.311","8.374"
"38","0.314","8.628","0.299","7.821"
"39","0.284","7.999","0.284","9.320"
"40","0.269","9.558","0.420","9.122"
"41","0.270","8.693","0.149","8.812"
"42","0.164","8.704","0.075","7.732"
"43","0.135","8.317","0.195","9.174"
"44","0.164","8.530","0.420","7.807"
"45","9.661","8.514","9.405","9.084"
"46","0.195","8.467","0.254","9.486"
"47","0.284","9.425","0.225","8.613"
"48","0.210","9.348","0.149","9.603"
"49","0.118","9.034","0.209","8.195"
"50","0.209","8.482","0.180","10.319"
"51","7.897","10.211","7.941","9.558"
"52","0.268","9.783","0.164","8.798"
"53","0.150","9.203","0.344","10.860"
"54","0.658","9.826","0.823","8.762"
"55","0.659","9.406","0.299","9.004"
"56","7.087","9.048","7.417","10.199"
"57","0.480","9.703","0.225","8.358"
"58","0.448","8.588","0.507","9.554"
"59","0.209","9.072","0.239","8.319"
"60","0.254","8.798","0.089","8.416"
"61","9.124","8.042","9.199","8.691"
"62","0.194","9.695","0.118","10.216"
"63","0.164","9.289","0.240","8.077"
"64","0.210","8.211","0.179","7.807"
"65","6.920","7.986","7.070","9.182"
"66","0.284","8.655","0.105","7.697"
"67","0.075","8.510","0.376","9.252"
"68","0.436","8.620","0.179","7.490"
"69","6.951","8.091","6.981","9.726"
"70","0.344","9.693","0.659","8.570"
"71","0.673","7.734","0.480","6.923"
"72","7.406","7.283","7.360","9.073"
"73","0.343","9.807","0.433","9.480"
"74","0.359","8.942","0.390","8.021"
"75","7.641","8.392","7.580","9.135"
"76","0.403","8.988","0.270","9.109"
"77","0.165","9.287","0.150","10.019"
"78","0.239","9.348","0.269","7.825"
"79","7.132","7.990","7.117","8.293"
