"Row_Name","Nose_Poke #1: On","Tray #1: On","Nose_Poke #1: Off","Tray #1: Off"
"N","434","107","435","107"
"Mean","5.387","21.853","5.376","21.805"
"Median","0.388","11.640","0.314","11.480"
"Mode","0.255, 0.240","All values","0.135","All values"
"SD","25.825","52.493","25.858","54.125"
"Min","0.030","0.702","0.059","0.119"
"Max","348.664","403.478","349.656","413.616"
"Blank",,,,
"1","0.194","13.639","0.374","13.152"
"2","0.389","13.847","0.238","13.046"
"3","12.681","11.410","12.846","10.555"
"4","0.553","11.003","0.448","10.336"
"5","0.299","11.567","0.134","12.594"
"6","12.242","14.183","12.347","14.663"
"7","0.240","11.769","0.164","11.480"
"8","0.268","14.582","0.373","16.749"
"9","0.300","14.742","0.180","10.925"
"10","0.164","12.991","0.209","13.075"
"11","0.225","13.253","0.375","16.274"
"12","0.315","14.223","0.210","13.213"
"13","0.239","11.983","0.179","10.887"
"14","11.245","12.234","11.365","10.315"
"15","10.630","10.363","10.585","11.349"
"16","0.224","11.274","0.149","11.272"
"17","0.195","11.679","0.134","13.389"
"18","0.044","11.725","0.134","8.527"
"19","9.829","8.079","9.948","7.765"
"20","0.329","8.664","0.179","9.956"
"21","0.539","12.729","0.539","15.755"
"22","0.224","15.187","0.254","15.127"
"23","0.299","12.098","0.329","8.401"
"24","0.239","9.971","0.119","9.706"
"25","0.149","11.132","0.240","13.200"
"26","10.930","9.949","10.974","8.589"
"27","0.390","10.714","0.270","11.225"
"28","0.149","10.552","0.284","9.954"
"29","0.225","10.493","0.149","12.549"
"30","0.284","11.245","0.375","7.656"
"31","0.209","9.019","0.239","10.191"
"32","0.299","8.259","0.195","7.466"
"33","0.194","8.379","0.119","3.146"
"34","0.075","3.059","0.165","11.710"
"35","0.180","9.641","0.149","0.119"
"36","0.179","4.555","0.240","12.677"
"37","0.255","11.940","0.164","12.711"
"38","0.179","13.069","0.359","11.848"
"39","0.450","11.309","0.344","10.465"
"40","11.724","8.729","11.665","8.881"
"41","0.105","9.119","0.150","2.829"
"42","11.135","3.111","11.104","8.141"
"43","0.134","10.314","0.194","13.300"
"44","0.358","10.743","0.284","9.488"
"45","0.180","11.854","0.104","13.076"
"46","0.059","403.478","0.090","413.616"
"47","0.120","21.700","0.240","13.322"
"48","0.180","12.723","0.344","12.153"
"49","0.375","12.153","0.104","10.982"
"50","0.104","10.836","0.195","10.461"
"51","0.195","10.862","0.164","13.842"
"52","0.254","13.439","0.225","10.411"
"53","0.195","11.804","0.284","14.175"
"54","0.359","12.840","0.299","9.480"
"55","0.313","10.605","0.314","12.639"
"56","0.405","11.677","0.420","11.253"
"57","0.284","10.818","0.224","9.545"
"58","13.048","11.567","12.988","12.760"
"59","0.120","10.769","0.165","10.896"
"60","13.397","11.078","13.578","8.875"
"61","0.314","12.259","0.104","12.703"
"62","0.899","10.490","0.943","10.159"
"63","9.629","9.901","9.720","9.767"
"64","0.375","9.541","0.224","8.939"
"65","0.210","8.044","0.688","8.451"
"66","0.585","9.196","1.032","9.120"
"67","1.001","9.644","0.300","9.237"
"68","0.374","10.182","0.403","15.688"
"69","0.313","20.721","0.149","16.267"
"70","0.224","10.500","0.134","10.608"
"71","0.090","9.965","0.239","2.769"
"72","12.829","0.702","12.875","0.733"
"73","0.329","2.437","0.269","7.887"
"74","0.194","117.649","0.164","123.333"
"75","0.358","14.053","0.838","3.279"
"76","0.750","1.767","0.270","9.261"
"77","11.804","10.075","11.759","10.164"
"78","10.872","10.718","10.857","8.615"
"79","0.149","8.466","0.149","7.857"
"80","1.391","6.642","1.526","1.932"
"81","8.445","0.929","8.745","0.584"
"82","0.598","153.004","0.134","164.241"
"83","0.075","14.144","0.180","11.522"
"84","0.299","10.963","0.210","15.701"
"85","0.075","19.613","0.134","14.400"
"86","0.223","13.234","0.149","12.394"
"87","0.150","15.258","0.313","14.646"
"88","0.223","15.768","0.300","14.505"
"89","0.300","39.440","0.299","41.551"
"90","10.794","63.678","10.750","64.785"
"91","0.466","11.640","0.300","10.162"
"92","0.088","9.938","0.120","13.293"
"93","9.401","13.472","9.400","10.397"
"94","0.179","11.836","0.209","11.522"
"95","0.150","13.700","0.106","18.799"
"96","0.314","17.282","0.419","15.948"
"97","0.373","16.101","0.419","11.885"
"98","0.314","9.827","0.299","9.139"
"99","0.269","15.713","0.284","14.826"
"100","0.361","349.865","0.284","358.136"
"101","0.314","43.356","0.254","41.820"
"102","11.049","14.702","11.036","14.574"
"103","0.210","15.800","0.179","11.762"
"104","0.060","44.179","0.089","45.845"
"105","0.492","12.503","0.433","13.741"
"106","0.030","18.908","0.089","14.925"
"107","7.675","13.712","7.765","13.081"
"108","7.917",,"7.842",
"109","0.149",,"0.449",
"110","0.929",,"0.658",
"111","8.950",,"8.890",
"112","0.134",,"0.899",
"113","0.930",,"0.270",
"114","0.210",,"0.750",
"115","0.780",,"0.270",
"116","0.239",,"0.149",
"117","0.120",,"0.314",
"118","0.373",,"0.300",
"119","0.449",,"0.435",
"120","0.525",,"0.375",
"121","11.812",,"11.827",
"122","0.103",,"0.900",
"123","0.975",,"0.209",
"124","0.165",,"0.149",
"125","0.240",,"0.390",
"126","0.283",,"0.149",
"127","0.151",,"0.149",
"128","0.269",,"0.255",
"129","0.225",,"0.195",
"130","0.435",,"0.509",
"131","0.239",,"0.164",
"132","0.283",,"0.254",
"133","11.769",,"11.887",
"134","0.209",,"0.225",
"135","8.476",,"8.476",
"136","0.254",,"0.374",
"137","0.509",,"0.418",
"138","0.299",,"0.733",
"139","8.688",,"8.856",
"140","0.930",,"0.375",
"141","0.329",,"0.359",
"142","0.405",,"0.254",
"143","0.300",,"0.314",
"144","0.628",,"0.658",
"145","0.329",,"0.223",
"146","9.874",,"9.933",
"147","8.709",,"8.634",
"148","0.118",,"0.254",
"149","0.495",,"0.569",
"150","0.314",,"0.627",
"151","0.702",,"0.254",
"152","0.254",,"0.209",
"153","0.119",,"0.059",
"154","10.103",,"10.238",
"155","0.346",,"0.254",
"156","8.888",,"8.860",
"157","0.181",,"0.224",
"158","0.283",,"0.870",
"159","0.735",,"0.224",
"160","0.238",,"0.269",
"161","0.358",,"0.269",
"162","10.617",,"10.556",
"163","0.105",,"0.255",
"164","0.209",,"0.478",
"165","7.927",,"7.716",
"166","0.478",,"0.358",
"167","0.254",,"0.405",
"168","0.314",,"0.149",
"169","0.284",,"0.254",
"170","8.377",,"8.348",
"171","7.857",,"7.948",
"172","2.562",,"2.469",
"173","0.134",,"0.316",
"174","0.450",,"0.328",
"175","0.240",,"0.165",
"176","0.089",,"0.284",
"177","11.319",,"11.245",
"178","0.194",,"0.118",
"179","0.494",,"0.749",
"180","0.359",,"0.060",
"181","0.179",,"0.329",
"182","0.255",,"0.331",
"183","0.435",,"0.268",
"184","0.284",,"0.270",
"185","0.254",,"0.270",
"186","0.300",,"0.284",
"187","0.103",,"0.180",
"188","9.738",,"9.617",
"189","0.060",,"0.673",
"190","0.762",,"0.238",
"191","0.450",,"0.645",
"192","0.343",,"0.164",
"193","0.254",,"0.194",
"194","0.209",,"0.194",
"195","10.899",,"11.932",
"196","1.244",,"0.254",
"197","0.151",,"0.225",
"198","0.388",,"0.299",
"199","0.389",,"0.373",
"200","0.270",,"0.225",
"201","9.344",,"9.690",
"202","0.735",,"0.435",
"203","0.149",,"0.435",
"204","0.449",,"0.240",
"205","0.195",,"0.119",
"206","8.952",,"9.103",
"207","8.788",,"9.057",
"208","2.335",,"2.036",
"209","0.284",,"0.223",
"210","0.179",,"0.134",
"211","0.238",,"0.163",
"212","0.165",,"0.300",
"213","0.373",,"0.269",
"214","7.081",,"7.170",
"215","0.225",,"0.314",
"216","0.283",,"0.134",
"217","0.163",,"0.733",
"218","0.704",,"0.522",
"219","0.627",,"0.240",
"220","0.449",,"0.403",
"221","0.120",,"0.360",
"222","0.464",,"0.345",
"223","10.324",,"10.217",
"224","0.223",,"0.614",
"225","9.322",,"9.847",
"226","1.064",,"0.689",
"227","0.704",,"0.419",
"228","0.495",,"0.253",
"229","0.269",,"0.285",
"230","0.298",,"0.420",
"231","61.263",,"61.142",
"232","342.125",,"342.065",
"233","0.150",,"0.253",
"234","21.101",,"21.401",
"235","0.448",,"0.225",
"236","0.269",,"0.178",
"237","12.019",,"12.259",
"238","0.389",,"0.269",
"239","0.299",,"0.120",
"240","0.120",,"0.134",
"241","11.418",,"11.687",
"242","0.389",,"0.134",
"243","0.104",,"0.120",
"244","10.477",,"10.701",
"245","0.389",,"0.149",
"246","10.232",,"10.562",
"247","0.538",,"0.225",
"248","0.134",,"0.119",
"249","12.434",,"13.064",
"250","0.750",,"0.120",
"251","0.179",,"0.149",
"252","0.105",,"0.150",
"253","9.913",,"10.694",
"254","0.931",,"0.105",
"255","0.074",,"0.134",
"256","0.240",,"0.269",
"257","0.344",,"0.405",
"258","0.403",,"0.253",
"259","12.033",,"12.197",
"260","0.627",,"0.629",
"261","8.911",,"9.242",
"262","0.735",,"0.283",
"263","0.225",,"0.224",
"264","0.134",,"0.150",
"265","0.299",,"0.434",
"266","0.434",,"0.254",
"267","10.706",,"11.094",
"268","0.509",,"0.208",
"269","0.163",,"0.209",
"270","0.329",,"0.166",
"271","10.444",,"10.578",
"272","0.179",,"0.089",
"273","9.201",,"10.307",
"274","1.241",,"0.613",
"275","0.583",,"0.240",
"276","0.433",,"0.253",
"277","0.284",,"0.298",
"278","10.531",,"10.771",
"279","10.343",,"10.403",
"280","0.524",,"0.209",
"281","0.180",,"0.225",
"282","0.120",,"0.119",
"283","11.839",,"12.005",
"284","0.299",,"0.105",
"285","9.365",,"9.874",
"286","0.584",,"0.721",
"287","0.765",,"0.179",
"288","8.403",,"8.375",
"289","0.180",,"0.569",
"290","0.644",,"0.269",
"291","0.224",,"0.163",
"292","0.313",,"0.418",
"293","8.792",,"9.211",
"294","0.674",,"0.210",
"295","0.239",,"0.210",
"296","7.638",,"7.668",
"297","8.240",,"8.435",
"298","0.449",,"0.552",
"299","0.822",,"0.568",
"300","8.447",,"9.209",
"301","0.956",,"0.255",
"302","0.255",,"0.134",
"303","7.487",,"7.500",
"304","0.223",,"0.254",
"305","0.478",,"1.076",
"306","0.793",,"0.420",
"307","0.434",,"0.420",
"308","0.420",,"0.209",
"309","20.332",,"20.676",
"310","0.538",,"0.194",
"311","0.179",,"0.134",
"312","8.568",,"9.303",
"313","0.914",,"0.269",
"314","0.298",,"0.269",
"315","0.194",,"0.089",
"316","0.224",,"0.479",
"317","0.373",,"0.118",
"318","12.509",,"12.494",
"319","0.284",,"0.328",
"320","0.254",,"0.298",
"321","116.044",,"116.867",
"322","1.107",,"0.375",
"323","0.389",,"0.434",
"324","13.335",,"13.605",
"325","0.795",,"0.090",
"326","1.722",,"0.314",
"327","9.472",,"1.768",
"328","0.525",,"9.773",
"329","0.134",,"0.089",
"330","9.504",,"0.194",
"331","1.005",,"10.134",
"332","0.240",,"0.435",
"333","7.431",,"0.224",
"334","0.644",,"7.850",
"335","0.300",,"0.299",
"336","159.917",,"0.195",
"337","0.403",,"159.886",
"338","0.271",,"0.390",
"339","13.708",,"0.358",
"340","0.091",,"13.605",
"341","0.357",,"0.327",
"342","0.089",,"0.105",
"343","10.352",,"0.134",
"344","0.568",,"10.801",
"345","18.384",,"0.239",
"346","0.959",,"18.459",
"347","0.253",,"0.778",
"348","9.817",,"0.239",
"349","2.022",,"11.586",
"350","0.240",,"0.404",
"351","0.224",,"0.180",
"352","0.163",,"0.089",
"353","0.286",,"0.299",
"354","0.313",,"0.134",
"355","0.210",,"0.374",
"356","15.077",,"0.240",
"357","14.807",,"15.228",
"358","0.045",,"14.583",
"359","0.900",,"0.554",
"360","38.570",,"0.434",
"361","0.749",,"39.216",
"362","0.285",,"0.164",
"363","63.167",,"0.328",
"364","0.345",,"63.018",
"365","0.134",,"0.360",
"366","10.353",,"0.164",
"367","0.615",,"10.863",
"368","0.583",,"0.298",
"369","0.180",,"0.359",
"370","8.664",,"0.164",
"371","0.942",,"9.518",
"372","0.180",,"0.089",
"373","12.424",,"0.195",
"374","1.019",,"13.203",
"375","9.616",,"0.298",
"376","0.825",,"10.202",
"377","0.870",,"0.615",
"378","0.450",,"0.525",
"379","9.048",,"0.464",
"380","0.959",,"9.153",
"381","0.330",,"0.870",
"382","0.750",,"0.449",
"383","0.389",,"0.720",
"384","0.705",,"0.795",
"385","0.509",,"0.329",
"386","0.269",,"0.345",
"387","0.164",,"0.210",
"388","0.164",,"0.194",
"389","0.375",,"0.345",
"390","0.180",,"0.194",
"391","14.224",,"0.195",
"392","0.899",,"14.884",
"393","0.179",,"0.269",
"394","0.630",,"0.089",
"395","0.389",,"0.944",
"396","0.240",,"0.090",
"397","0.359",,"0.464",
"398","0.433",,"0.179",
"399","12.847",,"0.403",
"400","1.140",,"13.627",
"401","0.584",,"0.795",
"402","0.105",,"0.089",
"403","0.090",,"0.119",
"404","0.179",,"0.090",
"405","0.840",,"0.825",
"406","9.527",,"0.329",
"407","0.449",,"9.706",
"408","0.134",,"0.195",
"409","14.890",,"0.089",
"410","0.375",,"15.160",
"411","0.388",,"0.164",
"412","348.664",,"0.463",
"413","1.275",,"349.656",
"414","42.369",,"0.254",
"415","0.628",,"42.623",
"416","0.373",,"0.344",
"417","13.698",,"0.374",
"418","0.886",,"14.388",
"419","0.179",,"0.135",
"420","14.151",,"0.164",
"421","1.228",,"15.110",
"422","0.329",,"0.329",
"423","43.340",,"0.375",
"424","0.554",,"43.610",
"425","0.284",,"0.210",
"426","11.244",,"0.299",
"427","0.793",,"11.887",
"428","0.120",,"0.120",
"429","0.119",,"0.074",
"430","0.255",,"0.134",
"431","18.144",,"0.270",
"432","0.313",,"18.189",
"433","0.463",,"0.374",
"434","13.251",,"0.358",
"435",,,"13.594",
